route_id,sequence_number,token,token_type,airway,region_code,aip_cycle
CN-2605-LINSO-MORIT,7,OMBON,fix,,CN,2605
CN-2605-LINSO-MORIT,8,W195,airway,W195,CN,2605
CN-2605-LINSO-MORIT,9,MORIT,fix,,CN,2605
CN-2605-LINSO-RULAD,1,LINSO,fix,,CN,2605
CN-2605-LINSO-RULAD,2,A599,airway,A599,CN,2605
CN-2605-LINSO-RULAD,3,SGM,fix,,CN,2605
CN-2605-LINSO-RULAD,4,W144,airway,W144,CN,2605
CN-2605-LINSO-RULAD,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-RULAD,6,W179,airway,W179,CN,2605
CN-2605-LINSO-RULAD,7,OMBON,fix,,CN,2605
CN-2605-LINSO-RULAD,8,W195,airway,W195,CN,2605
CN-2605-LINSO-RULAD,9,IDOPA,fix,,CN,2605
CN-2605-LINSO-RULAD,10,W197,airway,W197,CN,2605
CN-2605-LINSO-RULAD,11,ANDIM,fix,,CN,2605
CN-2605-LINSO-RULAD,12,B215,airway,B215,CN,2605
CN-2605-LINSO-RULAD,13,IBANO,fix,,CN,2605
CN-2605-LINSO-RULAD,14,G470,airway,G470,CN,2605
CN-2605-LINSO-RULAD,15,AKLAS,fix,,CN,2605
CN-2605-LINSO-RULAD,16,W192,airway,W192,CN,2605
CN-2605-LINSO-RULAD,17,FKG,fix,,CN,2605
CN-2605-LINSO-RULAD,18,B215,airway,B215,CN,2605
CN-2605-LINSO-RULAD,19,KABDO,fix,,CN,2605
CN-2605-LINSO-RULAD,20,W119,airway,W119,CN,2605
CN-2605-LINSO-RULAD,21,GOBOK,fix,,CN,2605
CN-2605-LINSO-RULAD,22,A343,airway,A343,CN,2605
CN-2605-LINSO-RULAD,23,RULAD,fix,,CN,2605
CN-2605-LINSO-SADLI,1,LINSO,fix,,CN,2605
CN-2605-LINSO-SADLI,2,A599,airway,A599,CN,2605
CN-2605-LINSO-SADLI,3,POU,fix,,CN,2605
CN-2605-LINSO-SADLI,4,G471,airway,G471,CN,2605
CN-2605-LINSO-SADLI,5,SHL,fix,,CN,2605
CN-2605-LINSO-SADLI,6,W26,airway,W26,CN,2605
CN-2605-LINSO-SADLI,7,UPRIK,fix,,CN,2605
CN-2605-LINSO-SADLI,8,W41,airway,W41,CN,2605
CN-2605-LINSO-SADLI,9,OMDUP,fix,,CN,2605
CN-2605-LINSO-SADLI,10,G471,airway,G471,CN,2605
CN-2605-LINSO-SADLI,11,PLT,fix,,CN,2605
CN-2605-LINSO-SADLI,12,A599,airway,A599,CN,2605
CN-2605-LINSO-SADLI,13,JTN,fix,,CN,2605
CN-2605-LINSO-SADLI,14,G327,airway,G327,CN,2605
CN-2605-LINSO-SADLI,15,LAMEN,fix,,CN,2605
CN-2605-LINSO-SADLI,16,A593,airway,A593,CN,2605
CN-2605-LINSO-SADLI,17,SADLI,fix,,CN,2605
CN-2605-LINSO-SARIN,1,LINSO,fix,,CN,2605
CN-2605-LINSO-SARIN,2,A599,airway,A599,CN,2605
CN-2605-LINSO-SARIN,3,SGM,fix,,CN,2605
CN-2605-LINSO-SARIN,4,W144,airway,W144,CN,2605
CN-2605-LINSO-SARIN,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-SARIN,6,W179,airway,W179,CN,2605
CN-2605-LINSO-SARIN,7,OMBON,fix,,CN,2605
CN-2605-LINSO-SARIN,8,W195,airway,W195,CN,2605
CN-2605-LINSO-SARIN,9,IDOPA,fix,,CN,2605
CN-2605-LINSO-SARIN,10,W197,airway,W197,CN,2605
CN-2605-LINSO-SARIN,11,ANDIM,fix,,CN,2605
CN-2605-LINSO-SARIN,12,B215,airway,B215,CN,2605
CN-2605-LINSO-SARIN,13,IBANO,fix,,CN,2605
CN-2605-LINSO-SARIN,14,G470,airway,G470,CN,2605
CN-2605-LINSO-SARIN,15,AKLAS,fix,,CN,2605
CN-2605-LINSO-SARIN,16,W192,airway,W192,CN,2605
CN-2605-LINSO-SARIN,17,FKG,fix,,CN,2605
CN-2605-LINSO-SARIN,18,A368,airway,A368,CN,2605
CN-2605-LINSO-SARIN,19,SARIN,fix,,CN,2605
CN-2605-LINSO-TAMOT,1,LINSO,fix,,CN,2605
CN-2605-LINSO-TAMOT,2,A599,airway,A599,CN,2605
CN-2605-LINSO-TAMOT,3,POU,fix,,CN,2605
CN-2605-LINSO-TAMOT,4,B330,airway,B330,CN,2605
CN-2605-LINSO-TAMOT,5,TAMOT,fix,,CN,2605
CN-2605-LINSO-VHHH,1,LINSO,fix,,CN,2605
CN-2605-LINSO-VHHH,2,A599,airway,A599,CN,2605
CN-2605-LINSO-VHHH,3,POU,fix,,CN,2605
CN-2605-LINSO-VHHH,4,R473,airway,R473,CN,2605
CN-2605-LINSO-VHHH,5,SIERA,fix,,CN,2605
CN-2605-LINSO-VMMC,1,LINSO,fix,,CN,2605
CN-2605-LINSO-VMMC,2,A599,airway,A599,CN,2605
CN-2605-LINSO-VMMC,3,POU,fix,,CN,2605
CN-2605-LINSO-VMMC,4,W7,airway,W7,CN,2605
CN-2605-LINSO-VMMC,5,SAREX,fix,,CN,2605
CN-2605-LINSO-VMMC,6,W6,airway,W6,CN,2605
CN-2605-LINSO-VMMC,7,LATOP,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,1,LINSO,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,2,A599,airway,A599,CN,2605
CN-2605-LINSO-WHA-SADLI,3,SGM,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,4,A581,airway,A581,CN,2605
CN-2605-LINSO-WHA-SADLI,5,WHA,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,6,R343,airway,R343,CN,2605
CN-2605-LINSO-WHA-SADLI,7,PK,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,8,W116,airway,W116,CN,2605
CN-2605-LINSO-WHA-SADLI,9,JTN,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,10,G327,airway,G327,CN,2605
CN-2605-LINSO-WHA-SADLI,11,LAMEN,fix,,CN,2605
CN-2605-LINSO-WHA-SADLI,12,A593,airway,A593,CN,2605
CN-2605-LINSO-WHA-SADLI,13,SADLI,fix,,CN,2605
CN-2605-LINSO-ZBAA-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBAA-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBAA-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBAA-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZBAA-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZBAA-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZBAA-01,7,DUGEB,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBAA-02,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZBAA-02,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZBAA-02,7,JTG,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,8,W277,airway,W277,CN,2605
CN-2605-LINSO-ZBAA-02,9,VARSO,fix,,CN,2605
CN-2605-LINSO-ZBAA-02,10,W69,airway,W69,CN,2605
CN-2605-LINSO-ZBAA-02,11,GUVBA,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBAD-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZBAD-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZBAD-01,7,ORODO,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,8,W62,airway,W62,CN,2605
CN-2605-LINSO-ZBAD-01,9,TEKIL,fix,,CN,2605
CN-2605-LINSO-ZBAD-01,10,G212,airway,G212,CN,2605
CN-2605-LINSO-ZBAD-01,11,BELAX,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBAD-02,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZBAD-02,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZBAD-02,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZBAD-02,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZBAD-02,11,WJC,fix,,CN,2605
CN-2605-LINSO-ZBAD-02,12,G212,airway,G212,CN,2605
CN-2605-LINSO-ZBAD-02,13,BELAX,fix,,CN,2605
CN-2605-LINSO-ZBHH-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBHH-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBHH-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBHH-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZBHH-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZBHH-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZBHH-01,7,OBMEP,fix,,CN,2605
CN-2605-LINSO-ZBHH-01,8,B208,airway,B208,CN,2605
CN-2605-LINSO-ZBHH-01,9,TODAM,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBSJ-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZBSJ-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZBSJ-01,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZBSJ-01,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZBSJ-01,11,WJC,fix,,CN,2605
CN-2605-LINSO-ZBSJ-01,12,G212,airway,G212,CN,2605
CN-2605-LINSO-ZBSJ-01,13,TONOV,fix,,CN,2605
CN-2605-LINSO-ZBTJ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBTJ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBTJ-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBTJ-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZBTJ-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZBTJ-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZBTJ-01,7,GUVRI,fix,,CN,2605
CN-2605-LINSO-ZBTJ-01,8,W85,airway,W85,CN,2605
CN-2605-LINSO-ZBTJ-01,9,OMDEK,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBTJ-02,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZBTJ-02,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZBTJ-02,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZBTJ-02,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZBTJ-02,11,WJC,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,12,G212,airway,G212,CN,2605
CN-2605-LINSO-ZBTJ-02,13,TEKIL,fix,,CN,2605
CN-2605-LINSO-ZBTJ-02,14,W85,airway,W85,CN,2605
CN-2605-LINSO-ZBTJ-02,15,OMDEK,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZBYN-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZBYN-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZBYN-01,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZBYN-01,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZBYN-01,11,WJC,fix,,CN,2605
CN-2605-LINSO-ZBYN-01,12,G212,airway,G212,CN,2605
CN-2605-LINSO-ZBYN-01,13,RUNBU,fix,,CN,2605
CN-2605-LINSO-ZGGG-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZGGG-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZGGG-01,3,GYA,fix,,CN,2605
CN-2605-LINSO-ZGHA-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZGHA-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZGHA-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZGHA-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZGHA-01,5,NOMUK,fix,,CN,2605
CN-2605-LINSO-ZGHA-01,6,W194,airway,W194,CN,2605
CN-2605-LINSO-ZGHA-01,7,LLC,fix,,CN,2605
CN-2605-LINSO-ZGHA-01,8,W138,airway,W138,CN,2605
CN-2605-LINSO-ZGHA-01,9,RUKLI,fix,,CN,2605
CN-2605-LINSO-ZGNN-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZGNN-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZGNN-01,3,BSE,fix,,CN,2605
CN-2605-LINSO-ZGNN-01,4,R339,airway,R339,CN,2605
CN-2605-LINSO-ZGNN-01,5,UVUNO,fix,,CN,2605
CN-2605-LINSO-ZGSZ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZGSZ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZGSZ-01,3,POU,fix,,CN,2605
CN-2605-LINSO-ZGSZ-01,4,W7,airway,W7,CN,2605
CN-2605-LINSO-ZGSZ-01,5,SAREX,fix,,CN,2605
CN-2605-LINSO-ZHCC-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZHCC-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZHCC-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZHCC-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZHCC-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZHCC-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZHCC-01,7,IGMIG,fix,,CN,2605
CN-2605-LINSO-ZHEC-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZHEC-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZHEC-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZHEC-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZHEC-01,5,LIN,fix,,CN,2605
CN-2605-LINSO-ZHEC-01,6,W207,airway,W207,CN,2605
CN-2605-LINSO-ZHEC-01,7,TIKME,fix,,CN,2605
CN-2605-LINSO-ZHEC-01,8,W208,airway,W208,CN,2605
CN-2605-LINSO-ZHEC-01,9,WTM,fix,,CN,2605
CN-2605-LINSO-ZHHH-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZHHH-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZHHH-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZHHH-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZHHH-01,5,LIN,fix,,CN,2605
CN-2605-LINSO-ZHHH-01,6,W207,airway,W207,CN,2605
CN-2605-LINSO-ZHHH-01,7,TIKME,fix,,CN,2605
CN-2605-LINSO-ZHHH-01,8,W208,airway,W208,CN,2605
CN-2605-LINSO-ZHHH-01,9,WTM,fix,,CN,2605
CN-2605-LINSO-ZJHK-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZJHK-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZJHK-01,3,BSE,fix,,CN,2605
CN-2605-LINSO-ZJHK-01,4,R339,airway,R339,CN,2605
CN-2605-LINSO-ZJHK-01,5,BHY,fix,,CN,2605
CN-2605-LINSO-ZJHK-01,6,W70,airway,W70,CN,2605
CN-2605-LINSO-ZJHK-01,7,NYB,fix,,CN,2605
CN-2605-LINSO-ZJSY-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZJSY-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZJSY-01,3,BSE,fix,,CN,2605
CN-2605-LINSO-ZJSY-01,4,R339,airway,R339,CN,2605
CN-2605-LINSO-ZJSY-01,5,BHY,fix,,CN,2605
CN-2605-LINSO-ZJSY-01,6,W70,airway,W70,CN,2605
CN-2605-LINSO-ZJSY-01,7,NYB,fix,,CN,2605
CN-2605-LINSO-ZJSY-01,8,G221,airway,G221,CN,2605
CN-2605-LINSO-ZJSY-01,9,WL,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZLIC-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZLIC-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZLIC-01,7,OMBON,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,8,W195,airway,W195,CN,2605
CN-2605-LINSO-ZLIC-01,9,ATERO,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,10,W211,airway,W211,CN,2605
CN-2605-LINSO-ZLIC-01,11,ZWX,fix,,CN,2605
CN-2605-LINSO-ZLIC-01,12,W219,airway,W219,CN,2605
CN-2605-LINSO-ZLIC-01,13,YHD,fix,,CN,2605
CN-2605-LINSO-ZLLL-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZLLL-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZLLL-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZLLL-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZLLL-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZLLL-01,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZLLL-01,7,OMBON,fix,,CN,2605
CN-2605-LINSO-ZLLL-01,8,W195,airway,W195,CN,2605
CN-2605-LINSO-ZLLL-01,9,ORUNA,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZLXY-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,4,W144,airway,W144,CN,2605
CN-2605-LINSO-ZLXY-01,5,IGNAK,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,6,W179,airway,W179,CN,2605
CN-2605-LINSO-ZLXY-01,7,WFX,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,8,W81,airway,W81,CN,2605
CN-2605-LINSO-ZLXY-01,9,APIMI,fix,,CN,2605
CN-2605-LINSO-ZLXY-01,10,W275,airway,W275,CN,2605
CN-2605-LINSO-ZLXY-01,11,NSH,fix,,CN,2605
CN-2605-LINSO-ZPLJ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZPLJ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZPLJ-01,3,GULOT,fix,,CN,2605
CN-2605-LINSO-ZPLJ-01,4,W146,airway,W146,CN,2605
CN-2605-LINSO-ZPLJ-01,5,BUBSU,fix,,CN,2605
CN-2605-LINSO-ZPLJ-01,6,W162,airway,W162,CN,2605
CN-2605-LINSO-ZPLJ-01,7,CEH,fix,,CN,2605
CN-2605-LINSO-ZPMS-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZPMS-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZPMS-01,3,GMA,fix,,CN,2605
CN-2605-LINSO-ZPMS-01,4,W633,airway,W633,CN,2605
CN-2605-LINSO-ZPMS-01,5,TOSEM,fix,,CN,2605
CN-2605-LINSO-ZPPP-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZPPP-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZPPP-01,3,GULOT,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSAM-01,3,POU,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,4,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSAM-01,5,SHL,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,6,W22,airway,W22,CN,2605
CN-2605-LINSO-ZSAM-01,7,GUBLO,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,8,R200,airway,R200,CN,2605
CN-2605-LINSO-ZSAM-01,9,BEBEM,fix,,CN,2605
CN-2605-LINSO-ZSAM-01,10,A470,airway,A470,CN,2605
CN-2605-LINSO-ZSAM-01,11,TEBON,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSCN-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSCN-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZSCN-01,7,REPUV,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,8,W50,airway,W50,CN,2605
CN-2605-LINSO-ZSCN-01,9,XSH,fix,,CN,2605
CN-2605-LINSO-ZSCN-01,10,W105,airway,W105,CN,2605
CN-2605-LINSO-ZSCN-01,11,PEXEK,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSFZ-01,3,POU,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,4,G471,airway,G471,CN,2605
CN-2605-LINSO-ZSFZ-01,5,SHL,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,6,W22,airway,W22,CN,2605
CN-2605-LINSO-ZSFZ-01,7,GUBLO,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,8,R200,airway,R200,CN,2605
CN-2605-LINSO-ZSFZ-01,9,BEBEM,fix,,CN,2605
CN-2605-LINSO-ZSFZ-01,10,A470,airway,A470,CN,2605
CN-2605-LINSO-ZSFZ-01,11,ENVEN,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSHC-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSHC-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSHC-01,7,UPLEL,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,8,W95,airway,W95,CN,2605
CN-2605-LINSO-ZSHC-01,9,SAPIN,fix,,CN,2605
CN-2605-LINSO-ZSHC-01,10,A470,airway,A470,CN,2605
CN-2605-LINSO-ZSHC-01,11,IGRAT,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSJN-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSJN-01,5,IDPOG,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,6,W56,airway,W56,CN,2605
CN-2605-LINSO-ZSJN-01,7,VADMO,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,8,W4,airway,W4,CN,2605
CN-2605-LINSO-ZSJN-01,9,WXI,fix,,CN,2605
CN-2605-LINSO-ZSJN-01,10,W59,airway,W59,CN,2605
CN-2605-LINSO-ZSJN-01,11,UBSIS,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSNB-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSNB-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSNB-01,7,UPLEL,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,8,W95,airway,W95,CN,2605
CN-2605-LINSO-ZSNB-01,9,SAPIN,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,10,A470,airway,A470,CN,2605
CN-2605-LINSO-ZSNB-01,11,UGAGO,fix,,CN,2605
CN-2605-LINSO-ZSNB-01,12,G204,airway,G204,CN,2605
CN-2605-LINSO-ZSNB-01,13,SHZ,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSNJ-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSNJ-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSNJ-01,7,HFE,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,8,W51,airway,W51,CN,2605
CN-2605-LINSO-ZSNJ-01,9,LEGIV,fix,,CN,2605
CN-2605-LINSO-ZSNJ-01,10,W164,airway,W164,CN,2605
CN-2605-LINSO-ZSNJ-01,11,OREVO,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,1,LINSO,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,2,A599,airway,A599,CN,2605
CN-2605-LINSO-ZSNT-01,3,SGM,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,4,A581,airway,A581,CN,2605
CN-2605-LINSO-ZSNT-01,5,WHA,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,6,R343,airway,R343,CN,2605
CN-2605-LINSO-ZSNT-01,7,OLRIS,fix,,CN,2605
CN-2605-LINSO-ZSNT-01,8,G345,airway,G345,CN,2605
CN-2605-LINSO-ZSNT-01,9,UNTAN,fix,,CN,2605
