point_id,region_code,aip_cycle,ident,point_type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,associated_airport,frequency_khz,dme_frequency_khz,dme_channel,usage_type,power,source_system,source_file
US-2605-airport-9CL6,US,2605,9CL6,airport,Children's Hospital Central California Heliport,36.883262,-119.80159,354,US,9CL6,,,,,,OurAirports,airports.csv
US-2605-airport-9CL7,US,2605,9CL7,airport,Old Aerodrome,39.320825,-121.362807,700,US,9CL7,,,,,,OurAirports,airports.csv
US-2605-airport-9CL8,US,2605,9CL8,airport,Union Eva Heliport,33.66170120239258,-118.06199645996094,79,US,9CL8,,,,,,OurAirports,airports.csv
US-2605-airport-9CL9,US,2605,9CL9,airport,Spezia Airport,38.21659851074219,-121.53399658203125,,US,9CL9,,,,,,OurAirports,airports.csv
US-2605-airport-9CN1,US,2605,9CN1,airport,Hazel Hawkins Memorial Hospital Heliport,36.834811,-121.386479,397,US,9CN1,,,,,,OurAirports,airports.csv
US-2605-airport-9CO0,US,2605,9CO0,airport,Denver Police Headquarters Heliport,39.737098,-104.992333,5350,US,9CO0,,,,,,OurAirports,airports.csv
US-2605-airport-9CO1,US,2605,9CO1,airport,Deer Creek Building Heliport,39.55609893798828,-105.16200256347656,6228,US,9CO1,,,,,,OurAirports,airports.csv
US-2605-airport-9CO2,US,2605,9CO2,airport,Van Slyke Field,39.69609833,-104.4759979,5400,US,9CO2,,,,,,OurAirports,airports.csv
US-2605-airport-9CO3,US,2605,9CO3,airport,Hubbard Airport,38.675444,-108.988101,4670,US,9CO3,,,,,,OurAirports,airports.csv
US-2605-airport-9CO4,US,2605,9CO4,airport,Indian Hills/Fire Department Heliport,39.63669967651367,-105.26699829101562,7310,US,9CO4,,,,,,OurAirports,airports.csv
US-2605-airport-9CO5,US,2605,9CO5,airport,Scherler Private Airstrip,38.576698303222656,-102.43699645996094,4126,US,9CO5,,,,,,OurAirports,airports.csv
US-2605-airport-9CO6,US,2605,9CO6,airport,D Bar D Airport,39.28129959106445,-104.572998046875,6752,US,9CO6,,,,,,OurAirports,airports.csv
US-2605-airport-9CO7,US,2605,9CO7,airport,Beaugh Airport,40.340599060059,-104.57299804688,4770,US,9CO7,,,,,,OurAirports,airports.csv
US-2605-airport-9CO7,US,2605,9CO7,airport,Devoe Airport,40.330287,-104.578342,4770,US,9CO7,,,,,,OurAirports,airports.csv
US-2605-airport-9CO8,US,2605,9CO8,airport,Bijou Bottom Strip,39.276683,-104.342093,6000,US,9CO8,,,,,,OurAirports,airports.csv
US-2605-airport-9CO9,US,2605,9CO9,airport,Phylcon Ranch Airport,39.127886,-108.143302,6585,US,9CO9,,,,,,OurAirports,airports.csv
US-2605-airport-9D0,US,2605,9D0,airport,Highmore Municipal Airport,44.540589,-99.450807,1854,US,9D0,,,,,,OurAirports,airports.csv
US-2605-airport-9D1,US,2605,9D1,airport,Gregory Municipal Airport - Flynn Field,43.22169876,-99.40329742,2168,US,9D1,,,,,,OurAirports,airports.csv
US-2605-airport-9DC9,US,2605,9DC9,airport,Congressional Heliport,38.875342,-76.987652,31,US,9DC9,,,,,,OurAirports,airports.csv
US-2605-airport-9F1,US,2605,9F1,airport,Valley Mills Municipal Airport,31.621,-97.429497,751,US,9F1,,,,,,OurAirports,airports.csv
US-2605-airport-9F5,US,2605,9F5,airport,Tcjc-South Campus Heliport,32.663700103759766,-97.2863998413086,663,US,9F5,,,,,,OurAirports,airports.csv
US-2605-airport-9FA2,US,2605,9FA2,airport,Lakeside Medical Center Heliport,26.723725,-80.6719694,11,US,9FA2,,,,,,OurAirports,airports.csv
US-2605-airport-9FA3,US,2605,9FA3,airport,HCA Florida Trinity Hospital Heliport,28.202422,-82.66015,37,US,9FA3,,,,,,OurAirports,airports.csv
US-2605-airport-9FA5,US,2605,9FA5,airport,Marshall Swamp Airport,29.190833,-82.032713,53,US,9FA5,,,,,,OurAirports,airports.csv
US-2605-airport-9FA8,US,2605,9FA8,airport,Baptist Hospital Heliport,25.66699981689453,-80.33309936523438,15,US,9FA8,,,,,,OurAirports,airports.csv
US-2605-airport-9FD0,US,2605,9FD0,airport,Sage Seadrome Seaplane Base,27.945600509643555,-81.40339660644531,53,US,9FD0,,,,,,OurAirports,airports.csv
US-2605-airport-9FD1,US,2605,9FD1,airport,Sacred Heart Hospital Heliport,30.474932,-87.211831,134,US,9FD1,,,,,,OurAirports,airports.csv
US-2605-airport-9FD2,US,2605,9FD2,airport,Blackwater Creek Ultralightport,28.136999130249023,-82.14649963378906,80,US,9FD2,,,,,,OurAirports,airports.csv
US-2605-airport-9FD3,US,2605,9FD3,airport,HCA Florida Highlands Hospital Heliport,27.465446,-81.431882,106,US,9FD3,,,,,,OurAirports,airports.csv
US-2605-airport-9FD4,US,2605,9FD4,airport,Adventhealth Oviedo ER Heliport,28.658003,-81.239213,43,US,9FD4,,,,,,OurAirports,airports.csv
US-2605-airport-9FD5,US,2605,9FD5,airport,Thompson's Goinbroke Aero Ranch Airport,29.386600494384766,-82.14289855957031,85,US,9FD5,,,,,,OurAirports,airports.csv
US-2605-airport-9FD6,US,2605,9FD6,airport,Academy Heliport,27.94657,-82.420251,,US,9FD6,,,,,,OurAirports,airports.csv
US-2605-airport-9FD7,US,2605,9FD7,airport,Fort Atkinson Plantation Airpark,30.196482,-83.311646,90,US,9FD7,,,,,,OurAirports,airports.csv
US-2605-airport-9FD8,US,2605,9FD8,airport,Wesh-Tv Channel 2 Heliport,28.612499237060547,-81.3855972290039,105,US,9FD8,,,,,,OurAirports,airports.csv
US-2605-airport-9FD9,US,2605,9FD9,airport,Buddys Ag Service Airport,30.1224002838,-82.9679031372,100,US,9FD9,,,,,,OurAirports,airports.csv
US-2605-airport-9FL0,US,2605,9FL0,airport,Suwannee Belle Airport,30.09239959716797,-83.08540344238281,50,US,9FL0,,,,,,OurAirports,airports.csv
US-2605-airport-9FL1,US,2605,9FL1,airport,Flying W Airranch Airport,28.6835994720459,-82.15760040283203,58,US,9FL1,,,,,,OurAirports,airports.csv
US-2605-airport-9FL2,US,2605,9FL2,airport,Saranac Farm Airport,30.65250015258789,-84.47470092773438,230,US,9FL2,,,,,,OurAirports,airports.csv
US-2605-airport-9FL3,US,2605,9FL3,airport,Lake Josephine Seaplane Base,27.396900177001953,-81.42669677734375,85,US,9FL3,,,,,,OurAirports,airports.csv
US-2605-airport-9FL4,US,2605,9FL4,airport,Pasco County Mosquito Heliport,28.193424,-82.620376,40,US,9FL4,,,,,,OurAirports,airports.csv
US-2605-airport-9FL5,US,2605,9FL5,airport,Shady Bend Airport,29.81410026550293,-82.92569732666016,25,US,9FL5,,,,,,OurAirports,airports.csv
US-2605-airport-9FL6,US,2605,9FL6,airport,Land South Heliport,27.86639976501465,-81.96939849853516,136,US,9FL6,,,,,,OurAirports,airports.csv
US-2605-airport-9FL7,US,2605,9FL7,airport,Oasis Ranger Station - US Government Airport,25.860072,-81.034727,10,US,9FL7,,,,,,OurAirports,airports.csv
US-2605-airport-9FL8,US,2605,9FL8,airport,Finlayson Farm Airport,30.616600036621094,-83.65239715576172,150,US,9FL8,,,,,,OurAirports,airports.csv
US-2605-airport-9FL9,US,2605,9FL9,airport,Suwannee Hospital Emergency Heliport,30.29129981994629,-83.00399780273438,94,US,9FL9,,,,,,OurAirports,airports.csv
US-2605-airport-9G0,US,2605,9G0,airport,Buffalo Airfield,42.862,-78.716599,670,US,9G0,,,,,,OurAirports,airports.csv
US-2605-airport-9G1,US,2605,9G1,airport,Pittsburgh Northeast Airport,40.603287,-79.826038,1063,US,9G1,,,,,,OurAirports,airports.csv
US-2605-airport-9G5,US,2605,9G5,airport,Royalton Airport,43.181999,-78.5578,628,US,9G5,,,,,,OurAirports,airports.csv
US-2605-airport-9G6,US,2605,9G6,airport,Pine Hill Airport,43.173546,-78.275126,669,US,9G6,,,,,,OurAirports,airports.csv
US-2605-airport-9G8,US,2605,9G8,airport,Ebensburg Airport,40.461201,-78.7752,2099,US,9G8,,,,,,OurAirports,airports.csv
US-2605-airport-9G9,US,2605,9G9,airport,Gackle Municipal Airport,46.616600036621094,-99.16709899902344,1904,US,9G9,,,,,,OurAirports,airports.csv
US-2605-airport-9GA0,US,2605,9GA0,airport,Brown Field,33.057098388671875,-84.34239959716797,864,US,9GA0,,,,,,OurAirports,airports.csv
US-2605-airport-9GA1,US,2605,9GA1,airport,Briar Patch Airport,32.449315,-81.337781,100,US,9GA1,,,,,,OurAirports,airports.csv
US-2605-airport-9GA3,US,2605,9GA3,airport,Young Field,31.839759,-84.481602,401,US,9GA3,,,,,,OurAirports,airports.csv
US-2605-airport-9GA5,US,2605,9GA5,airport,Lowell Field,32.05820083618164,-84.29019927978516,475,US,9GA5,,,,,,OurAirports,airports.csv
US-2605-airport-9GA6,US,2605,9GA6,airport,Brookline - Meadowmere Airport,33.099829,-83.404784,500,US,9GA6,,,,,,OurAirports,airports.csv
US-2605-airport-9GA7,US,2605,9GA7,airport,Dorminy Medical Center Heliport,31.696807,-83.260167,363,US,9GA7,,,,,,OurAirports,airports.csv
US-2605-airport-9GA8,US,2605,9GA8,airport,Chinaberry Ranch Airport,32.693599700927734,-82.8989028930664,295,US,9GA8,,,,,,OurAirports,airports.csv
US-2605-airport-9GA9,US,2605,9GA9,airport,Deerfield Landing Airport,33.218101501464844,-83.31719970703125,445,US,9GA9,,,,,,OurAirports,airports.csv
US-2605-airport-9GE6,US,2605,9GE6,airport,Linscott Heliport,33.646167,-82.65445,532,US,9GE6,,,,,,OurAirports,airports.csv
US-2605-airport-9GE7,US,2605,9GE7,airport,Neely Farms Airport,33.531389,-83.791944,720,US,9GE7,,,,,,OurAirports,airports.csv
US-2605-airport-9GE8,US,2605,9GE8,airport,Legacy Medical Center Heliport,33.740897,-84.512551,857,US,9GE8,,,,,,OurAirports,airports.csv
US-2605-airport-9I3,US,2605,9I3,airport,West Liberty Airport,37.91450119018555,-83.2520980834961,934,US,9I3,,,,,,OurAirports,airports.csv
US-2605-airport-9ID0,US,2605,9ID0,airport,Jenkins Creek Ranch Airport,44.300333,-116.985722,2315,US,9ID0,,,,,,OurAirports,airports.csv
US-2605-airport-9ID6,US,2605,9ID6,airport,Mallard Creek Ranch Airport,45.613302,-115.324779,5200,US,9ID6,,,,,,OurAirports,airports.csv
US-2605-airport-9II1,US,2605,9II1,airport,Short Stop Airport,37.89970016479492,-87.2177963256836,395,US,9II1,,,,,,OurAirports,airports.csv
US-2605-airport-9II2,US,2605,9II2,airport,Nelund Field,41.6875,-86.15499877929688,750,US,9II2,,,,,,OurAirports,airports.csv
US-2605-airport-9II3,US,2605,9II3,airport,Dillon Airport,41.5625,-86.47219848632812,700,US,9II3,,,,,,OurAirports,airports.csv
US-2605-airport-9II4,US,2605,9II4,airport,Cruzan Field,40.17250061035156,-85.9447021484375,845,US,9II4,,,,,,OurAirports,airports.csv
US-2605-airport-9II5,US,2605,9II5,airport,Rush Memorial Hospital Heliport,39.622512,-85.443218,980,US,9II5,,,,,,OurAirports,airports.csv
US-2605-airport-9II7,US,2605,9II7,airport,Parkview Dekalb Hospital Heliport,41.369694,-85.035186,900,US,9II7,,,,,,OurAirports,airports.csv
US-2605-airport-9II8,US,2605,9II8,airport,Francis Airport,39.08610153198242,-85.37110137939453,920,US,9II8,,,,,,OurAirports,airports.csv
US-2605-airport-9IL0,US,2605,9IL0,airport,Villiger Restricted Landing Area,41.09450149536133,-89.38619995117188,500,US,9IL0,,,,,,OurAirports,airports.csv
US-2605-airport-9IL1,US,2605,9IL1,airport,Durand Ambulance Service Heliport,42.430599212646484,-89.32859802246094,775,US,9IL1,,,,,,OurAirports,airports.csv
US-2605-airport-9IL2,US,2605,9IL2,airport,Routh Airport,40.064998626708984,-88.02639770507812,668,US,9IL2,,,,,,OurAirports,airports.csv
US-2605-airport-9IL3,US,2605,9IL3,airport,Quiram Heliport,40.850183,-89.0713,729,US,9IL3,,,,,,OurAirports,airports.csv
US-2605-airport-9IL4,US,2605,9IL4,airport,Thompson Airport,41.80720138549805,-89.04810333251953,790,US,9IL4,,,,,,OurAirports,airports.csv
US-2605-airport-9IL5,US,2605,9IL5,airport,City of Highland Park Heliport,42.198314,-87.827027,640,US,9IL5,,,,,,OurAirports,airports.csv
US-2605-airport-9IL6,US,2605,9IL6,airport,Weishaupt Airport,40.513099670410156,-89.36730194091797,650,US,9IL6,,,,,,OurAirports,airports.csv
US-2605-airport-9IL7,US,2605,9IL7,airport,Black Airport,41.50979995727539,-90.18209838867188,580,US,9IL7,,,,,,OurAirports,airports.csv
US-2605-airport-9IL8,US,2605,9IL8,airport,Fairfield Memorial Hospital Heliport,38.380465,-88.375233,450,US,9IL8,,,,,,OurAirports,airports.csv
US-2605-airport-9IL9,US,2605,9IL9,airport,Silver Cross Hospital Heliport,41.545597,-87.981986,717,US,9IL9,,,,,,OurAirports,airports.csv
US-2605-airport-9IN0,US,2605,9IN0,airport,Smith Field,40.453438,-85.288754,902,US,9IN0,,,,,,OurAirports,airports.csv
US-2605-airport-9IN1,US,2605,9IN1,airport,Franciscan Health Indianapolis Heliport,39.647393,-86.080041,825,US,9IN1,,,,,,OurAirports,airports.csv
US-2605-airport-9IN4,US,2605,9IN4,airport,Bandmill Field,38.534407,-87.591714,400,US,9IN4,,,,,,OurAirports,airports.csv
US-2605-airport-9IN5,US,2605,9IN5,airport,Dupont Hospital Heliport,41.174400329589844,-85.10780334472656,828,US,9IN5,,,,,,OurAirports,airports.csv
US-2605-airport-9IN6,US,2605,9IN6,airport,Garrard Airport,39.84080123901367,-87.33940124511719,550,US,9IN6,,,,,,OurAirports,airports.csv
US-2605-airport-9IN7,US,2605,9IN7,airport,Zupancic Field,39.354771,-86.307371,660,US,9IN7,,,,,,OurAirports,airports.csv
US-2605-airport-9IN8,US,2605,9IN8,airport,Green Field,41.22919845581055,-85.35810089111328,890,US,9IN8,,,,,,OurAirports,airports.csv
US-2605-airport-9IN9,US,2605,9IN9,airport,Gessie Airport,40.07780075073242,-87.51529693603516,635,US,9IN9,,,,,,OurAirports,airports.csv
US-2605-airport-9IS0,US,2605,9IS0,airport,Cedar Ridge Airport,40.54309844970703,-91.33070373535156,680,US,9IS0,,,,,,OurAirports,airports.csv
US-2605-airport-9IS2,US,2605,9IS2,airport,Schertz Field,40.482878,-88.267529,758,US,9IS2,,,,,,OurAirports,airports.csv
US-2605-airport-9IS3,US,2605,9IS3,airport,St Mary's Hospital - Decatur Heliport,39.8273010254,-88.93090057370001,658,US,9IS3,,,,,,OurAirports,airports.csv
US-2605-airport-9IS5,US,2605,9IS5,airport,J & Y Ultralightport,41.85810089111328,-89.40730285644531,786,US,9IS5,,,,,,OurAirports,airports.csv
US-2605-airport-9IS7,US,2605,9IS7,airport,Black Hawk Heliport,41.45560073852539,-90.16819763183594,630,US,9IS7,,,,,,OurAirports,airports.csv
US-2605-airport-9IS8,US,2605,9IS8,airport,Gibson Community Hospital Heliport,40.479655,-88.369475,782,US,9IS8,,,,,,OurAirports,airports.csv
US-2605-airport-9IS9,US,2605,9IS9,airport,Johnston Airport,40.3344993591,-88.9553985596,785,US,9IS9,,,,,,OurAirports,airports.csv
US-2605-airport-9JY9,US,2605,9JY9,airport,Hazard ARH Regional Medical Center Helipad,37.278465,-83.229097,1232,US,9JY9,,,,,,OurAirports,airports.csv
US-2605-airport-9K5,US,2605,9K5,airport,Slater Memorial Airport,39.22919845581055,-93.07240295410156,860,US,9K5,,,,,,OurAirports,airports.csv
US-2605-airport-9K6,US,2605,9K6,airport,Patty Field,37.80039978027344,-96.79900360107422,1385,US,9K6,,,,,,OurAirports,airports.csv
US-2605-airport-9KS0,US,2605,9KS0,airport,Coffeyville Regional Medical Center Heliport,37.04169845581055,-95.63909912109375,750,US,9KS0,,,,,,OurAirports,airports.csv
US-2605-airport-9KS1,US,2605,9KS1,airport,Hartland Airport,38.6594444,-95.0922222,993,US,9KS1,,,,,,OurAirports,airports.csv
US-2605-airport-9KS2,US,2605,9KS2,airport,Shawnee Mission Medical Center Heliport,38.99580001831055,-94.69110107421875,1030,US,9KS2,,,,,,OurAirports,airports.csv
US-2605-airport-9KS3,US,2605,9KS3,airport,Kake Helistop,37.7103,-97.388397,1330,US,9KS3,,,,,,OurAirports,airports.csv
US-2605-airport-9KS3,US,2605,9KS3,airport,Lucky Dog Airport,37.793055,-100.008472,2579,US,9KS3,,,,,,OurAirports,airports.csv
US-2605-airport-9KS4,US,2605,9KS4,airport,Rose Port Inc Airport,39.636395,-98.359802,1500,US,9KS4,,,,,,OurAirports,airports.csv
US-2605-airport-9KS6,US,2605,9KS6,airport,Lundgren Hereford Ranch Airport,38.808549,-100.570478,2600,US,9KS6,,,,,,OurAirports,airports.csv
US-2605-airport-9KS8,US,2605,9KS8,airport,Gators Place Airport,37.75035,-97.047373,1326,US,9KS8,,,,,,OurAirports,airports.csv
US-2605-airport-9KS9,US,2605,9KS9,airport,DMH Airport,38.790798,-97.618301,1272,US,9KS9,,,,,,OurAirports,airports.csv
US-2605-airport-9KT0,US,2605,9KT0,airport,Norton Children's Hospital Heliport,38.248972,-85.749472,546,US,9KT0,,,,,,OurAirports,airports.csv
US-2605-airport-9KY0,US,2605,9KY0,airport,Clay City Vol. Fire Department Heliport,38.853083,-83.917416,667,US,9KY0,,,,,,OurAirports,airports.csv
US-2605-airport-9KY1,US,2605,9KY1,airport,Mary Breckenridge ARH Heliport,37.167238,-83.400425,482,US,9KY1,,,,,,OurAirports,airports.csv
US-2605-airport-9KY2,US,2605,9KY2,airport,Air Evac 92 Heliport,37.761979,-86.452553,691,US,9KY2,,,,,,OurAirports,airports.csv
US-2605-airport-9KY3,US,2605,9KY3,airport,Montgomery County Fire Heliport,38.063139,-83.957319,1030,US,9KY3,,,,,,OurAirports,airports.csv
US-2605-airport-9KY4,US,2605,9KY4,airport,TEC Field,37.023019,-84.12225,1190,US,9KY4,,,,,,OurAirports,airports.csv
US-2605-airport-9KY5,US,2605,9KY5,airport,Norton Brownsboro Hospital Heliport,38.316176,-85.576217,679,US,9KY5,,,,,,OurAirports,airports.csv
US-2605-airport-9KY6,US,2605,9KY6,airport,Air Evac 33 Heliport,36.60683,-83.73954,1138,US,9KY6,,,,,,OurAirports,airports.csv
US-2605-airport-9KY7,US,2605,9KY7,airport,Milton Fire Rescue Heliport,38.65708,-85.317442,928,US,9KY7,,,,,,OurAirports,airports.csv
US-2605-airport-9KY8,US,2605,9KY8,airport,Trigg County Hospital Heliport,36.86636,-87.821129,502,US,9KY8,,,,,,OurAirports,airports.csv
US-2605-airport-9KY9,US,2605,9KY9,airport,Paintsville-Prestonsburg-Combs Field,37.745743,-82.77797,624,US,9KY9,,,,,,OurAirports,airports.csv
US-2605-airport-9LA2,US,2605,9LA2,airport,Norris Airstrip,32.1404,-91.411201,70,US,9LA2,,,,,,OurAirports,airports.csv
US-2605-airport-9LA3,US,2605,9LA3,airport,Air Logistics (Fourchon) Heliport,29.116446,-90.199746,,US,9LA3,,,,,,OurAirports,airports.csv
US-2605-airport-9LA4,US,2605,9LA4,airport,Texaco Heliport,29.686899185180664,-91.17179870605469,5,US,9LA4,,,,,,OurAirports,airports.csv
US-2605-airport-9LA5,US,2605,9LA5,airport,Huey P Long Regional Medical Center Heliport,31.32085,-92.4407,70,US,9LA5,,,,,,OurAirports,airports.csv
US-2605-airport-9LA6,US,2605,9LA6,airport,Chandler Airport,31.306801,-92.611504,82,US,9LA6,,,,,,OurAirports,airports.csv
US-2605-airport-9LA7,US,2605,9LA7,airport,Franklin Foundation Hospital Heliport,29.800336,-91.523306,10,US,9LA7,,,,,,OurAirports,airports.csv
US-2605-airport-9LA8,US,2605,9LA8,airport,Cornerstone Chemical Company Helistop,29.958504,-90.274551,9,US,9LA8,,,,,,OurAirports,airports.csv
US-2605-airport-9LA9,US,2605,9LA9,airport,Skyline Airpark,30.73479,-90.44458,200,US,9LA9,,,,,,OurAirports,airports.csv
US-2605-airport-9LL0,US,2605,9LL0,airport,Krutmeier Airport,39.81999969482422,-91.22100067138672,715,US,9LL0,,,,,,OurAirports,airports.csv
US-2605-airport-9LL2,US,2605,9LL2,airport,Hepp Airport,38.03369903564453,-89.57929992675781,505,US,9LL2,,,,,,OurAirports,airports.csv
US-2605-airport-9LL5,US,2605,9LL5,airport,Tommy's Airpark,39.651100158691406,-89.45860290527344,595,US,9LL5,,,,,,OurAirports,airports.csv
US-2605-airport-9LL7,US,2605,9LL7,airport,Brandt Heliport,39.87730026245117,-89.92459869384766,629,US,9LL7,,,,,,OurAirports,airports.csv
US-2605-airport-9LL8,US,2605,9LL8,airport,Refreshment Services Inc Heliport,39.86669921875,-88.88529968261719,680,US,9LL8,,,,,,OurAirports,airports.csv
US-2605-airport-9LS1,US,2605,9LS1,airport,Bayou Meadows Airport,32.699507,-91.386638,85,US,9LS1,,,,,,OurAirports,airports.csv
US-2605-airport-9LS5,US,2605,9LS5,airport,Red Beard Dusting Service Airport,32.303812,-91.128674,86,US,9LS5,,,,,,OurAirports,airports.csv
US-2605-airport-9LS9,US,2605,9LS9,airport,4B Ranch Airport,32.405014,-91.343297,80,US,9LS9,,,,,,OurAirports,airports.csv
US-2605-airport-9MA8,US,2605,9MA8,airport,Wayne West Heliport,41.8468017578125,-70.76090240478516,90,US,9MA8,,,,,,OurAirports,airports.csv
US-2605-airport-9MD9,US,2605,9MD9,airport,G W Farm Airport,38.85200119018555,-75.68930053710938,50,US,9MD9,,,,,,OurAirports,airports.csv
US-2605-airport-9MI0,US,2605,9MI0,airport,St Joseph Mercy Ann Arbor Hospital Heliport,42.264027,-83.653692,837,US,9MI0,,,,,,OurAirports,airports.csv
US-2605-airport-9MI1,US,2605,9MI1,airport,Custer Main Heliport,42.33169937133789,-85.29669952392578,883,US,9MI1,,,,,,OurAirports,airports.csv
US-2605-airport-9MI2,US,2605,9MI2,airport,Newport Woods Airport,41.98789978027344,-83.30760192871094,593,US,9MI2,,,,,,OurAirports,airports.csv
US-2605-airport-9MI3,US,2605,9MI3,airport,Amway Downtown Heliport,42.965737,-85.674313,670,US,9MI3,,,,,,OurAirports,airports.csv
US-2605-airport-9MI4,US,2605,9MI4,airport,Waite Field,42.890722,-83.932223,812,US,9MI4,,,,,,OurAirports,airports.csv
US-2605-airport-9MI5,US,2605,9MI5,airport,Grass Roots STOLport,43.23780059814453,-83.52439880371094,780,US,9MI5,,,,,,OurAirports,airports.csv
US-2605-airport-9MI7,US,2605,9MI7,airport,Glen Oaks Heliport [ABANDONED],42.490007,-83.464742,920,US,9MI7,,,,,,OurAirports,airports.csv
US-2605-airport-9MI8,US,2605,9MI8,airport,Jott Heliport,42.6609001159668,-82.99629974365234,630,US,9MI8,,,,,,OurAirports,airports.csv
US-2605-airport-9MI9,US,2605,9MI9,airport,Bronson Methodist Hospital Heliport,42.2869987487793,-85.5813980102539,786,US,9MI9,,,,,,OurAirports,airports.csv
US-2605-airport-9MN0,US,2605,9MN0,airport,Carey Lake Seaplane Base,47.41830062866211,-92.82769775390625,1351,US,9MN0,,,,,,OurAirports,airports.csv
US-2605-airport-9MN1,US,2605,9MN1,airport,Troll Farm Airport,45.61159896850586,-93.19740295410156,960,US,9MN1,,,,,,OurAirports,airports.csv
US-2605-airport-9MN2,US,2605,9MN2,airport,Wabana Seaplane Base,47.41859817504883,-93.518798828125,1319,US,9MN2,,,,,,OurAirports,airports.csv
US-2605-airport-9MN3,US,2605,9MN3,airport,Barnesville Municipal Airport,46.665199279785156,-96.44120025634766,980,US,9MN3,,,,,,OurAirports,airports.csv
US-2605-airport-9MN4,US,2605,9MN4,airport,Fairview Riverside Medical Center Heliport,44.967184,-93.23745,987,US,9MN4,,,,,,OurAirports,airports.csv
US-2605-airport-9MN5,US,2605,9MN5,airport,Janssen Airport,46.70974,-96.352541,1100,US,9MN5,,,,,,OurAirports,airports.csv
US-2605-airport-9MN6,US,2605,9MN6,airport,Merill L Harris Field,44.644216,-93.700762,800,US,9MN6,,,,,,OurAirports,airports.csv
US-2605-airport-9MN7,US,2605,9MN7,airport,Watonwan Memorial Hospital Heliport,43.97999954223633,-94.61689758300781,1078,US,9MN7,,,,,,OurAirports,airports.csv
US-2605-airport-9MN9,US,2605,9MN9,airport,Hennepin County Medical Center Heliport,44.972055,-93.262605,945,US,9MN9,,,,,,OurAirports,airports.csv
US-2605-airport-9MO0,US,2605,9MO0,airport,Anheuser/Busch Inc Heliport,38.59170150756836,-90.2083969116211,548,US,9MO0,,,,,,OurAirports,airports.csv
US-2605-airport-9MO1,US,2605,9MO1,airport,Missouri Baptist Hospital Heliport,38.63529968261719,-90.44599914550781,630,US,9MO1,,,,,,OurAirports,airports.csv
US-2605-airport-9MO2,US,2605,9MO2,airport,Fitzgibbon Hospital Heliport,39.11249923706055,-93.18910217285156,744,US,9MO2,,,,,,OurAirports,airports.csv
US-2605-airport-9MO3,US,2605,9MO3,airport,Lawlor-Justus Airport,39.641700744628906,-94.8135986328125,1100,US,9MO3,,,,,,OurAirports,airports.csv
US-2605-airport-9MO4,US,2605,9MO4,airport,Worth Airport,39.97837,-94.875183,1130,US,9MO4,,,,,,OurAirports,airports.csv
US-2605-airport-9MO5,US,2605,9MO5,airport,Wakefield Wings Airport,37.061199,-93.099297,1380,US,9MO5,,,,,,OurAirports,airports.csv
US-2605-airport-9MO6,US,2605,9MO6,airport,Ivy Bend Airport,38.19309997558594,-92.99240112304688,690,US,9MO6,,,,,,OurAirports,airports.csv
US-2605-airport-9MO8,US,2605,9MO8,airport,Owensville Ambulance District Heliport,38.35559844970703,-91.50240325927734,900,US,9MO8,,,,,,OurAirports,airports.csv
US-2605-airport-9MO9,US,2605,9MO9,airport,Eagle Lodge Airport,39.556403,-93.249035,650,US,9MO9,,,,,,OurAirports,airports.csv
US-2605-airport-9MS7,US,2605,9MS7,airport,Martin Heliport Area,30.356515,-88.507352,5,US,9MS7,,,,,,OurAirports,airports.csv
US-2605-airport-9MS9,US,2605,9MS9,airport,Beets Airport,31.202544,-89.749755,238,US,9MS9,,,,,,OurAirports,airports.csv
US-2605-airport-9MT0,US,2605,9MT0,airport,Pale Morning Dun Ranch Airport,45.402953,-107.774616,3126,US,9MT0,,,,,,OurAirports,airports.csv
US-2605-airport-9MT9,US,2605,9MT9,airport,Pierces Airport,45.79041,-111.124735,4450,US,9MT9,,,,,,OurAirports,airports.csv
US-2605-airport-9MU4,US,2605,9MU4,airport,Homestead Heliport,39.041357,-94.199513,838,US,9MU4,,,,,,OurAirports,airports.csv
US-2605-airport-9MY7,US,2605,9MY7,airport,Mikes Aerodrome,45.5964,-94.542539,1195,US,9MY7,,,,,,OurAirports,airports.csv
US-2605-airport-9N1,US,2605,9N1,airport,Van Sant Airport,40.483559,-75.10088,390,US,9N1,,,,,,OurAirports,airports.csv
US-2605-airport-9N2,US,2605,9N2,airport,Philadelphia Seaplane Base,39.859001159668,-75.299598693848,0,US,9N2,,,,,,OurAirports,airports.csv
US-2605-airport-9N3,US,2605,9N3,airport,Seamans Field,41.58940124511719,-75.756103515625,1209,US,9N3,,,,,,OurAirports,airports.csv
US-2605-airport-9N7,US,2605,9N7,airport,Farmers Pride Airport,40.442902,-76.441597,495,US,9N7,,,,,,OurAirports,airports.csv
US-2605-airport-9NA2,US,2605,9NA2,airport,Dakota Clinic Heliport,46.89360046386719,-99.29229736328125,1795,US,9NA2,,,,,,OurAirports,airports.csv
US-2605-airport-9NA4,US,2605,9NA4,airport,Bodmer Airport,48.666099548339844,-101.89099884033203,1885,US,9NA4,,,,,,OurAirports,airports.csv
US-2605-airport-9NC0,US,2605,9NC0,airport,Presbyterian Hospital Helipad,35.212069,-80.823728,820,US,9NC0,,,,,,OurAirports,airports.csv
