region_code,aip_cycle,departure_code,arrival_code,route_id,route_code,lookup_rank
CN,2605,RKPC,ZBAD,CN-2605-AGAVO-ZBAD-01,AGAVO-ZBAD-01,2
CN,2605,RKPC,ZBHH,CN-2605-AGAVO-ZBHH-01,AGAVO-ZBHH-01,4
CN,2605,RKPC,ZBOW,CN-2605-AGAVO-ZBOW-01,AGAVO-ZBOW-01,5
CN,2605,RKPC,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKPC,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKPC,ZBYN,CN-2605-AGAVO-ZBYN-01,AGAVO-ZBYN-01,8
CN,2605,RKPC,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RKPC,ZGNN,CN-2605-LAMEN-ZGNN-01,LAMEN-ZGNN-01,177
CN,2605,RKPC,ZGOW,CN-2605-LAMEN-ZGOW-01,LAMEN-ZGOW-01,178
CN,2605,RKPC,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RKPC,ZHCC,CN-2605-LAMEN-ZHCC-01,LAMEN-ZHCC-01,181
CN,2605,RKPC,ZHHH,CN-2605-LAMEN-ZHHH-01,LAMEN-ZHHH-01,183
CN,2605,RKPC,ZHYC,CN-2605-LAMEN-ZHYC-01,LAMEN-ZHYC-01,184
CN,2605,RKPC,ZLXY,CN-2605-AGAVO-ZLXY-01,AGAVO-ZLXY-01,14
CN,2605,RKPC,ZPPP,CN-2605-LAMEN-ZPPP-01,LAMEN-ZPPP-01,188
CN,2605,RKPC,ZSAM,CN-2605-LAMEN-ZSAM-01,LAMEN-ZSAM-01,189
CN,2605,RKPC,ZSAM,CN-2605-LAMEN-ZSAM-02,LAMEN-ZSAM-02,190
CN,2605,RKPC,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RKPC,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RKPC,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKPC,ZSJN,CN-2605-AGAVO-ZSJN-01,AGAVO-ZSJN-01,16
CN,2605,RKPC,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RKPC,ZSNJ,CN-2605-AGAVO-ZSNJ-02,AGAVO-ZSNJ-02,18
CN,2605,RKPC,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RKPC,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,RKPC,ZSOF,CN-2605-LAMEN-ZSOF-01,LAMEN-ZSOF-01,201
CN,2605,RKPC,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKPC,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKPC,ZSSH,CN-2605-LAMEN-ZSSH-01,LAMEN-ZSSH-01,204
CN,2605,RKPC,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKPC,ZSWZ,CN-2605-LAMEN-ZSWZ-01,LAMEN-ZSWZ-01,208
CN,2605,RKPC,ZSXZ,CN-2605-LAMEN-ZSXZ-01,LAMEN-ZSXZ-01,209
CN,2605,RKPC,ZSYA,CN-2605-LAMEN-ZSYA-01,LAMEN-ZSYA-01,210
CN,2605,RKPC,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKPC,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKPC,ZUGY,CN-2605-LAMEN-ZUGY-01,LAMEN-ZUGY-01,212
CN,2605,RKPC,ZUTF,CN-2605-LAMEN-ZUTF-01,LAMEN-ZUTF-01,213
CN,2605,RKPC,ZUUU,CN-2605-LAMEN-ZUUU-01,LAMEN-ZUUU-01,214
CN,2605,RKPC,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKPC,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKPC,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
CN,2605,RKPC,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKPK,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKPK,ZBAD,CN-2605-AGAVO-ZBAD-01,AGAVO-ZBAD-01,2
CN,2605,RKPK,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKPK,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKPK,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKPK,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RKPK,ZGHA,CN-2605-LAMEN-ZGHA-01,LAMEN-ZGHA-01,175
CN,2605,RKPK,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RKPK,ZJHK,CN-2605-LAMEN-ZJHK-01,LAMEN-ZJHK-01,185
CN,2605,RKPK,ZJSY,CN-2605-LAMEN-ZJSY-02,LAMEN-ZJSY-02,187
CN,2605,RKPK,ZLXY,CN-2605-AGAVO-ZLXY-01,AGAVO-ZLXY-01,14
CN,2605,RKPK,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKPK,ZSNJ,CN-2605-AGAVO-ZSNJ-02,AGAVO-ZSNJ-02,18
CN,2605,RKPK,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RKPK,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKPK,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKPK,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKPK,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKPK,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKPK,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKPK,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKPK,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
CN,2605,RKPK,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKPS,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKSI,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKSI,ZBAD,CN-2605-AGAVO-ZBAD-01,AGAVO-ZBAD-01,2
CN,2605,RKSI,ZBHH,CN-2605-AGAVO-ZBHH-01,AGAVO-ZBHH-01,4
CN,2605,RKSI,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKSI,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKSI,ZBYN,CN-2605-AGAVO-ZBYN-01,AGAVO-ZBYN-01,8
CN,2605,RKSI,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKSI,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RKSI,ZGHA,CN-2605-LAMEN-ZGHA-01,LAMEN-ZGHA-01,175
CN,2605,RKSI,ZGHA,CN-2605-AGAVO-ZGHA-01,AGAVO-ZGHA-01,9
CN,2605,RKSI,ZGKL,CN-2605-LAMEN-ZGKL-01,LAMEN-ZGKL-01,176
CN,2605,RKSI,ZGNN,CN-2605-LAMEN-ZGNN-01,LAMEN-ZGNN-01,177
CN,2605,RKSI,ZGOW,CN-2605-LAMEN-ZGOW-01,LAMEN-ZGOW-01,178
CN,2605,RKSI,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RKSI,ZGSZ,CN-2605-BEKOL-ZGSZ-01,BEKOL-ZGSZ-01,65
CN,2605,RKSI,ZHCC,CN-2605-AGAVO-ZHCC-01,AGAVO-ZHCC-01,10
CN,2605,RKSI,ZHEC,CN-2605-AGAVO-ZHEC-01,AGAVO-ZHEC-01,11
CN,2605,RKSI,ZHEC,CN-2605-LAMEN-ZHEC-01,LAMEN-ZHEC-01,182
CN,2605,RKSI,ZHHH,CN-2605-AGAVO-ZHHH-01,AGAVO-ZHHH-01,12
CN,2605,RKSI,ZHHH,CN-2605-LAMEN-ZHHH-01,LAMEN-ZHHH-01,183
CN,2605,RKSI,ZJHK,CN-2605-LAMEN-ZJHK-01,LAMEN-ZJHK-01,185
CN,2605,RKSI,ZJSY,CN-2605-LAMEN-ZJSY-01,LAMEN-ZJSY-01,186
CN,2605,RKSI,ZLIC,CN-2605-AGAVO-ZLIC-01,AGAVO-ZLIC-01,13
CN,2605,RKSI,ZLXY,CN-2605-AGAVO-ZLXY-01,AGAVO-ZLXY-01,14
CN,2605,RKSI,ZPPP,CN-2605-AGAVO-ZPPP-01,AGAVO-ZPPP-01,15
CN,2605,RKSI,ZPPP,CN-2605-LAMEN-ZPPP-01,LAMEN-ZPPP-01,188
CN,2605,RKSI,ZSAM,CN-2605-LAMEN-ZSAM-01,LAMEN-ZSAM-01,189
CN,2605,RKSI,ZSAM,CN-2605-LAMEN-ZSAM-02,LAMEN-ZSAM-02,190
CN,2605,RKSI,ZSCN,CN-2605-LAMEN-ZSCN-01,LAMEN-ZSCN-01,191
CN,2605,RKSI,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RKSI,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RKSI,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKSI,ZSJN,CN-2605-AGAVO-ZSJN-01,AGAVO-ZSJN-01,16
CN,2605,RKSI,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RKSI,ZSNJ,CN-2605-AGAVO-ZSNJ-01,AGAVO-ZSNJ-01,17
CN,2605,RKSI,ZSNJ,CN-2605-AGAVO-ZSNJ-02,AGAVO-ZSNJ-02,18
CN,2605,RKSI,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RKSI,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,RKSI,ZSOF,CN-2605-LAMEN-ZSOF-01,LAMEN-ZSOF-01,201
CN,2605,RKSI,ZSPD,CN-2605-AGAVO-ZSPD-01,AGAVO-ZSPD-01,19
CN,2605,RKSI,ZSPD,CN-2605-AGAVO-ZSPD-02,AGAVO-ZSPD-02,20
CN,2605,RKSI,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKSI,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKSI,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKSI,ZSTX,CN-2605-LAMEN-ZSTX-01,LAMEN-ZSTX-01,207
CN,2605,RKSI,ZSWH,CN-2605-AGAVO-ZSWH-01,AGAVO-ZSWH-01,22
CN,2605,RKSI,ZSWZ,CN-2605-LAMEN-ZSWZ-01,LAMEN-ZSWZ-01,208
CN,2605,RKSI,ZSXZ,CN-2605-AGAVO-ZSXZ-01,AGAVO-ZSXZ-01,23
CN,2605,RKSI,ZSYA,CN-2605-LAMEN-ZSYA-01,LAMEN-ZSYA-01,210
CN,2605,RKSI,ZSYA,CN-2605-AGAVO-ZSYA-01,AGAVO-ZSYA-01,24
CN,2605,RKSI,ZSYN,CN-2605-AGAVO-ZSYN-01,AGAVO-ZSYN-01,25
CN,2605,RKSI,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKSI,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKSI,ZUCK,CN-2605-AGAVO-ZUCK-01,AGAVO-ZUCK-01,27
CN,2605,RKSI,ZUGY,CN-2605-LAMEN-ZUGY-01,LAMEN-ZUGY-01,212
CN,2605,RKSI,ZUGY,CN-2605-AGAVO-ZUGY-01,AGAVO-ZUGY-01,28
CN,2605,RKSI,ZUTF,CN-2605-AGAVO-ZUTF-01,AGAVO-ZUTF-01,29
CN,2605,RKSI,ZUTF,CN-2605-AGAVO-ZUTF-02,AGAVO-ZUTF-02,30
CN,2605,RKSI,ZUUU,CN-2605-AGAVO-ZUUU-01,AGAVO-ZUUU-01,31
CN,2605,RKSI,ZUUU,CN-2605-AGAVO-ZUUU-02,AGAVO-ZUUU-02,32
CN,2605,RKSI,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKSI,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKSI,ZYJM,CN-2605-AGAVO-ZYJM-01,AGAVO-ZYJM-01,35
CN,2605,RKSI,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
CN,2605,RKSI,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKSM,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKSM,ZBAD,CN-2605-AGAVO-ZBAD-01,AGAVO-ZBAD-01,2
CN,2605,RKSM,ZBHH,CN-2605-AGAVO-ZBHH-01,AGAVO-ZBHH-01,4
CN,2605,RKSM,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKSM,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKSM,ZBYN,CN-2605-AGAVO-ZBYN-01,AGAVO-ZBYN-01,8
CN,2605,RKSM,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKSM,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RKSM,ZGHA,CN-2605-LAMEN-ZGHA-01,LAMEN-ZGHA-01,175
CN,2605,RKSM,ZGHA,CN-2605-AGAVO-ZGHA-01,AGAVO-ZGHA-01,9
CN,2605,RKSM,ZGKL,CN-2605-LAMEN-ZGKL-01,LAMEN-ZGKL-01,176
CN,2605,RKSM,ZGNN,CN-2605-LAMEN-ZGNN-01,LAMEN-ZGNN-01,177
CN,2605,RKSM,ZGOW,CN-2605-LAMEN-ZGOW-01,LAMEN-ZGOW-01,178
CN,2605,RKSM,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RKSM,ZGSZ,CN-2605-BEKOL-ZGSZ-01,BEKOL-ZGSZ-01,65
CN,2605,RKSM,ZHCC,CN-2605-AGAVO-ZHCC-01,AGAVO-ZHCC-01,10
CN,2605,RKSM,ZHEC,CN-2605-AGAVO-ZHEC-01,AGAVO-ZHEC-01,11
CN,2605,RKSM,ZHEC,CN-2605-LAMEN-ZHEC-01,LAMEN-ZHEC-01,182
CN,2605,RKSM,ZHHH,CN-2605-AGAVO-ZHHH-01,AGAVO-ZHHH-01,12
CN,2605,RKSM,ZHHH,CN-2605-LAMEN-ZHHH-01,LAMEN-ZHHH-01,183
CN,2605,RKSM,ZJHK,CN-2605-LAMEN-ZJHK-01,LAMEN-ZJHK-01,185
CN,2605,RKSM,ZJSY,CN-2605-LAMEN-ZJSY-01,LAMEN-ZJSY-01,186
CN,2605,RKSM,ZLIC,CN-2605-AGAVO-ZLIC-01,AGAVO-ZLIC-01,13
CN,2605,RKSM,ZLXY,CN-2605-AGAVO-ZLXY-01,AGAVO-ZLXY-01,14
CN,2605,RKSM,ZPPP,CN-2605-AGAVO-ZPPP-01,AGAVO-ZPPP-01,15
CN,2605,RKSM,ZPPP,CN-2605-LAMEN-ZPPP-01,LAMEN-ZPPP-01,188
CN,2605,RKSM,ZSAM,CN-2605-LAMEN-ZSAM-01,LAMEN-ZSAM-01,189
CN,2605,RKSM,ZSAM,CN-2605-LAMEN-ZSAM-02,LAMEN-ZSAM-02,190
CN,2605,RKSM,ZSCN,CN-2605-LAMEN-ZSCN-01,LAMEN-ZSCN-01,191
CN,2605,RKSM,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RKSM,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RKSM,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKSM,ZSJN,CN-2605-AGAVO-ZSJN-01,AGAVO-ZSJN-01,16
CN,2605,RKSM,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RKSM,ZSNJ,CN-2605-AGAVO-ZSNJ-01,AGAVO-ZSNJ-01,17
CN,2605,RKSM,ZSNJ,CN-2605-AGAVO-ZSNJ-02,AGAVO-ZSNJ-02,18
CN,2605,RKSM,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RKSM,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,RKSM,ZSOF,CN-2605-LAMEN-ZSOF-01,LAMEN-ZSOF-01,201
CN,2605,RKSM,ZSPD,CN-2605-AGAVO-ZSPD-01,AGAVO-ZSPD-01,19
CN,2605,RKSM,ZSPD,CN-2605-AGAVO-ZSPD-02,AGAVO-ZSPD-02,20
CN,2605,RKSM,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKSM,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKSM,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKSM,ZSTX,CN-2605-LAMEN-ZSTX-01,LAMEN-ZSTX-01,207
CN,2605,RKSM,ZSWH,CN-2605-AGAVO-ZSWH-01,AGAVO-ZSWH-01,22
CN,2605,RKSM,ZSWZ,CN-2605-LAMEN-ZSWZ-01,LAMEN-ZSWZ-01,208
CN,2605,RKSM,ZSXZ,CN-2605-AGAVO-ZSXZ-01,AGAVO-ZSXZ-01,23
CN,2605,RKSM,ZSYA,CN-2605-LAMEN-ZSYA-01,LAMEN-ZSYA-01,210
CN,2605,RKSM,ZSYA,CN-2605-AGAVO-ZSYA-01,AGAVO-ZSYA-01,24
CN,2605,RKSM,ZSYN,CN-2605-AGAVO-ZSYN-01,AGAVO-ZSYN-01,25
CN,2605,RKSM,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKSM,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKSM,ZUCK,CN-2605-AGAVO-ZUCK-01,AGAVO-ZUCK-01,27
CN,2605,RKSM,ZUGY,CN-2605-LAMEN-ZUGY-01,LAMEN-ZUGY-01,212
CN,2605,RKSM,ZUGY,CN-2605-AGAVO-ZUGY-01,AGAVO-ZUGY-01,28
CN,2605,RKSM,ZUTF,CN-2605-AGAVO-ZUTF-01,AGAVO-ZUTF-01,29
CN,2605,RKSM,ZUTF,CN-2605-AGAVO-ZUTF-02,AGAVO-ZUTF-02,30
CN,2605,RKSM,ZUUU,CN-2605-AGAVO-ZUUU-01,AGAVO-ZUUU-01,31
CN,2605,RKSM,ZUUU,CN-2605-AGAVO-ZUUU-02,AGAVO-ZUUU-02,32
CN,2605,RKSM,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKSM,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKSM,ZYJM,CN-2605-AGAVO-ZYJM-01,AGAVO-ZYJM-01,35
CN,2605,RKSM,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
CN,2605,RKSM,ZYTX,CN-2605-AGAVO-ZYTX-01,AGAVO-ZYTX-01,37
CN,2605,RKSS,ZBAA,CN-2605-AGAVO-ZBAA-01,AGAVO-ZBAA-01,1
CN,2605,RKSS,ZBAD,CN-2605-AGAVO-ZBAD-01,AGAVO-ZBAD-01,2
CN,2605,RKSS,ZBHH,CN-2605-AGAVO-ZBHH-01,AGAVO-ZBHH-01,4
CN,2605,RKSS,ZBSJ,CN-2605-AGAVO-ZBSJ-01,AGAVO-ZBSJ-01,6
CN,2605,RKSS,ZBTJ,CN-2605-AGAVO-ZBTJ-01,AGAVO-ZBTJ-01,7
CN,2605,RKSS,ZBYN,CN-2605-AGAVO-ZBYN-01,AGAVO-ZBYN-01,8
CN,2605,RKSS,ZGDY,CN-2605-LAMEN-ZGDY-01,LAMEN-ZGDY-01,173
CN,2605,RKSS,ZGGG,CN-2605-LAMEN-ZGGG-01,LAMEN-ZGGG-01,174
CN,2605,RKSS,ZGHA,CN-2605-LAMEN-ZGHA-01,LAMEN-ZGHA-01,175
CN,2605,RKSS,ZGHA,CN-2605-AGAVO-ZGHA-01,AGAVO-ZGHA-01,9
CN,2605,RKSS,ZGKL,CN-2605-LAMEN-ZGKL-01,LAMEN-ZGKL-01,176
CN,2605,RKSS,ZGNN,CN-2605-LAMEN-ZGNN-01,LAMEN-ZGNN-01,177
CN,2605,RKSS,ZGOW,CN-2605-LAMEN-ZGOW-01,LAMEN-ZGOW-01,178
CN,2605,RKSS,ZGSZ,CN-2605-LAMEN-ZGSZ-01,LAMEN-ZGSZ-01,179
CN,2605,RKSS,ZGSZ,CN-2605-BEKOL-ZGSZ-01,BEKOL-ZGSZ-01,65
CN,2605,RKSS,ZHCC,CN-2605-AGAVO-ZHCC-01,AGAVO-ZHCC-01,10
CN,2605,RKSS,ZHEC,CN-2605-AGAVO-ZHEC-01,AGAVO-ZHEC-01,11
CN,2605,RKSS,ZHEC,CN-2605-LAMEN-ZHEC-01,LAMEN-ZHEC-01,182
CN,2605,RKSS,ZHHH,CN-2605-AGAVO-ZHHH-01,AGAVO-ZHHH-01,12
CN,2605,RKSS,ZHHH,CN-2605-LAMEN-ZHHH-01,LAMEN-ZHHH-01,183
CN,2605,RKSS,ZJHK,CN-2605-LAMEN-ZJHK-01,LAMEN-ZJHK-01,185
CN,2605,RKSS,ZJSY,CN-2605-LAMEN-ZJSY-01,LAMEN-ZJSY-01,186
CN,2605,RKSS,ZLIC,CN-2605-AGAVO-ZLIC-01,AGAVO-ZLIC-01,13
CN,2605,RKSS,ZLXY,CN-2605-AGAVO-ZLXY-01,AGAVO-ZLXY-01,14
CN,2605,RKSS,ZPPP,CN-2605-AGAVO-ZPPP-01,AGAVO-ZPPP-01,15
CN,2605,RKSS,ZPPP,CN-2605-LAMEN-ZPPP-01,LAMEN-ZPPP-01,188
CN,2605,RKSS,ZSAM,CN-2605-LAMEN-ZSAM-01,LAMEN-ZSAM-01,189
CN,2605,RKSS,ZSAM,CN-2605-LAMEN-ZSAM-02,LAMEN-ZSAM-02,190
CN,2605,RKSS,ZSCN,CN-2605-LAMEN-ZSCN-01,LAMEN-ZSCN-01,191
CN,2605,RKSS,ZSFZ,CN-2605-LAMEN-ZSFZ-01,LAMEN-ZSFZ-01,193
CN,2605,RKSS,ZSFZ,CN-2605-LAMEN-ZSFZ-02,LAMEN-ZSFZ-02,194
CN,2605,RKSS,ZSHC,CN-2605-LAMEN-ZSHC-01,LAMEN-ZSHC-01,195
CN,2605,RKSS,ZSJN,CN-2605-AGAVO-ZSJN-01,AGAVO-ZSJN-01,16
CN,2605,RKSS,ZSNB,CN-2605-LAMEN-ZSNB-01,LAMEN-ZSNB-01,197
CN,2605,RKSS,ZSNJ,CN-2605-AGAVO-ZSNJ-01,AGAVO-ZSNJ-01,17
CN,2605,RKSS,ZSNJ,CN-2605-AGAVO-ZSNJ-02,AGAVO-ZSNJ-02,18
CN,2605,RKSS,ZSNJ,CN-2605-LAMEN-ZSNJ-01,LAMEN-ZSNJ-01,198
CN,2605,RKSS,ZSNT,CN-2605-LAMEN-ZSNT-01,LAMEN-ZSNT-01,200
CN,2605,RKSS,ZSOF,CN-2605-LAMEN-ZSOF-01,LAMEN-ZSOF-01,201
CN,2605,RKSS,ZSPD,CN-2605-AGAVO-ZSPD-01,AGAVO-ZSPD-01,19
CN,2605,RKSS,ZSPD,CN-2605-AGAVO-ZSPD-02,AGAVO-ZSPD-02,20
CN,2605,RKSS,ZSPD,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,202
CN,2605,RKSS,ZSQD,CN-2605-AGAVO-ZSQD-01,AGAVO-ZSQD-01,21
CN,2605,RKSS,ZSSS,CN-2605-LAMEN-ZSSS-01,LAMEN-ZSSS-01,206
CN,2605,RKSS,ZSTX,CN-2605-LAMEN-ZSTX-01,LAMEN-ZSTX-01,207
CN,2605,RKSS,ZSWH,CN-2605-AGAVO-ZSWH-01,AGAVO-ZSWH-01,22
CN,2605,RKSS,ZSWZ,CN-2605-LAMEN-ZSWZ-01,LAMEN-ZSWZ-01,208
CN,2605,RKSS,ZSXZ,CN-2605-AGAVO-ZSXZ-01,AGAVO-ZSXZ-01,23
CN,2605,RKSS,ZSYA,CN-2605-LAMEN-ZSYA-01,LAMEN-ZSYA-01,210
CN,2605,RKSS,ZSYA,CN-2605-AGAVO-ZSYA-01,AGAVO-ZSYA-01,24
CN,2605,RKSS,ZSYN,CN-2605-AGAVO-ZSYN-01,AGAVO-ZSYN-01,25
CN,2605,RKSS,ZSYT,CN-2605-AGAVO-ZSYT-01,AGAVO-ZSYT-01,26
CN,2605,RKSS,ZUCK,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,211
CN,2605,RKSS,ZUCK,CN-2605-AGAVO-ZUCK-01,AGAVO-ZUCK-01,27
CN,2605,RKSS,ZUGY,CN-2605-LAMEN-ZUGY-01,LAMEN-ZUGY-01,212
CN,2605,RKSS,ZUGY,CN-2605-AGAVO-ZUGY-01,AGAVO-ZUGY-01,28
CN,2605,RKSS,ZUTF,CN-2605-AGAVO-ZUTF-01,AGAVO-ZUTF-01,29
CN,2605,RKSS,ZUTF,CN-2605-AGAVO-ZUTF-02,AGAVO-ZUTF-02,30
CN,2605,RKSS,ZUUU,CN-2605-AGAVO-ZUUU-01,AGAVO-ZUUU-01,31
CN,2605,RKSS,ZUUU,CN-2605-AGAVO-ZUUU-02,AGAVO-ZUUU-02,32
CN,2605,RKSS,ZYCC,CN-2605-AGAVO-ZYCC-01,AGAVO-ZYCC-01,33
CN,2605,RKSS,ZYHB,CN-2605-AGAVO-ZYHB-01,AGAVO-ZYHB-01,34
CN,2605,RKSS,ZYJM,CN-2605-AGAVO-ZYJM-01,AGAVO-ZYJM-01,35
CN,2605,RKSS,ZYTL,CN-2605-AGAVO-ZYTL-01,AGAVO-ZYTL-01,36
