region_code,aip_cycle,airport_code,airport_role,route_id,route_code,direction,opposite_key
CN,2605,UAII,arrival,CN-2605-ZBAA-RULAD-01,ZBAA-RULAD-01,departure,ZBAA
CN,2605,UAII,arrival,CN-2605-ZJSY-RULAD-01,ZJSY-RULAD-01,departure,ZJSY
CN,2605,UAII,arrival,CN-2605-ZJSY-RULAD-02,ZJSY-RULAD-02,departure,ZJSY
CN,2605,UAII,arrival,CN-2605-ZLXY-KAMUD-01,ZLXY-KAMUD-01,departure,ZLXY
CN,2605,UAII,arrival,CN-2605-ZWWW-RULAD-01,ZWWW-RULAD-01,departure,ZWWW
CN,2605,UAKK,departure,CN-2605-NIXAL-ZSCN-01,NIXAL-ZSCN-01,arrival,ZSCN
CN,2605,UAKK,departure,CN-2605-SARIN-ZGSZ-01,SARIN-ZGSZ-01,arrival,ZGSZ
CN,2605,UAKK,departure,CN-2605-SARIN-ZHCC-01,SARIN-ZHCC-01,arrival,ZHCC
CN,2605,UAKK,departure,CN-2605-SARIN-ZSCN-02,SARIN-ZSCN-02,arrival,ZSCN
CN,2605,UAKK,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,UAKK,departure,CN-2605-SARIN-ZSYT-01,SARIN-ZSYT-01,arrival,ZSYT
CN,2605,UAKK,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UAKK,arrival,CN-2605-ZGSZ-SARIN-01,ZGSZ-SARIN-01,departure,ZGSZ
CN,2605,UAKK,arrival,CN-2605-ZHHH-SARIN-01,ZHHH-SARIN-01,departure,ZHHH
CN,2605,UAKK,arrival,CN-2605-ZSCN-NIXAL-01,ZSCN-NIXAL-01,departure,ZSCN
CN,2605,UAKK,arrival,CN-2605-ZSCN-SARIN-01,ZSCN-SARIN-01,departure,ZSCN
CN,2605,UAKK,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,UAKK,arrival,CN-2605-ZSYT-SARIN-01,ZSYT-SARIN-01,departure,ZSYT
CN,2605,UAKK,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UATG,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,UATG,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,UATT,arrival,CN-2605-ZHHH-SARIN-01,ZHHH-SARIN-01,departure,ZHHH
CN,2605,UBBB,departure,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,arrival,ZBAA
CN,2605,UBBB,departure,CN-2605-KAMUD-ZSAM-01,KAMUD-ZSAM-01,arrival,ZSAM
CN,2605,UBBB,departure,CN-2605-KAMUD-ZWWW-01,KAMUD-ZWWW-01,arrival,ZWWW
CN,2605,UBBB,departure,CN-2605-RULAD-ZHCC-01,RULAD-ZHCC-01,arrival,ZHCC
CN,2605,UBBB,departure,CN-2605-RULAD-ZLXY-01,RULAD-ZLXY-01,arrival,ZLXY
CN,2605,UBBB,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,UBBB,departure,CN-2605-RULAD-ZWWW-02,RULAD-ZWWW-02,arrival,ZWWW
CN,2605,UBBB,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UBBB,departure,CN-2605-SARIN-ZBTJ-01,SARIN-ZBTJ-01,arrival,ZBTJ
CN,2605,UBBB,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,UBBB,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UBBB,arrival,CN-2605-ZBAA-KAMUD-01,ZBAA-KAMUD-01,departure,ZBAA
CN,2605,UBBB,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UBBB,arrival,CN-2605-ZBTJ-SARIN-01,ZBTJ-SARIN-01,departure,ZBTJ
CN,2605,UBBB,arrival,CN-2605-ZHCC-SARIN-01,ZHCC-SARIN-01,departure,ZHCC
CN,2605,UBBB,arrival,CN-2605-ZLXY-RULAD-02,ZLXY-RULAD-02,departure,ZLXY
CN,2605,UBBB,arrival,CN-2605-ZSAM-KAMUD-01,ZSAM-KAMUD-01,departure,ZSAM
CN,2605,UBBB,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,UBBB,arrival,CN-2605-ZWWW-KAMUD-01,ZWWW-KAMUD-01,departure,ZWWW
CN,2605,UBBB,arrival,CN-2605-ZWWW-RULAD-01,ZWWW-RULAD-01,departure,ZWWW
CN,2605,UBBB,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UCFL,departure,CN-2605-OGIGI-ZWSH-01,OGIGI-ZWSH-01,arrival,ZWSH
CN,2605,UCFL,arrival,CN-2605-ZWSH-OGIGI-01,ZWSH-OGIGI-01,departure,ZWSH
CN,2605,UCFM,departure,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,arrival,ZBAA
CN,2605,UCFM,departure,CN-2605-KAMUD-ZLXY-01,KAMUD-ZLXY-01,arrival,ZLXY
CN,2605,UCFM,departure,CN-2605-KAMUD-ZLXY-02,KAMUD-ZLXY-02,arrival,ZLXY
CN,2605,UCFM,departure,CN-2605-KAMUD-ZLXY-03,KAMUD-ZLXY-03,arrival,ZLXY
CN,2605,UCFM,departure,CN-2605-KAMUD-ZSPD-01,KAMUD-ZSPD-01,arrival,ZSPD
CN,2605,UCFM,departure,CN-2605-KAMUD-ZUTF-01,KAMUD-ZUTF-01,arrival,ZUTF
CN,2605,UCFM,departure,CN-2605-KAMUD-ZWSH-01,KAMUD-ZWSH-01,arrival,ZWSH
CN,2605,UCFM,departure,CN-2605-KAMUD-ZWWW-01,KAMUD-ZWWW-01,arrival,ZWWW
CN,2605,UCFM,departure,CN-2605-OGIGI-ZWSH-01,OGIGI-ZWSH-01,arrival,ZWSH
CN,2605,UCFM,departure,CN-2605-OGIGI-ZWWW-01,OGIGI-ZWWW-01,arrival,ZWWW
CN,2605,UCFM,departure,CN-2605-RULAD-ZBAA-01,RULAD-ZBAA-01,arrival,ZBAA
CN,2605,UCFM,departure,CN-2605-RULAD-ZBAD-01,RULAD-ZBAD-01,arrival,ZBAD
CN,2605,UCFM,departure,CN-2605-RULAD-ZGGG-01,RULAD-ZGGG-01,arrival,ZGGG
CN,2605,UCFM,departure,CN-2605-RULAD-ZSPD-01,RULAD-ZSPD-01,arrival,ZSPD
CN,2605,UCFM,departure,CN-2605-RULAD-ZWWW-01,RULAD-ZWWW-01,arrival,ZWWW
CN,2605,UCFM,departure,CN-2605-RULAD-ZWWW-02,RULAD-ZWWW-02,arrival,ZWWW
CN,2605,UCFM,departure,CN-2605-SARIN-ZBAA-01,SARIN-ZBAA-01,arrival,ZBAA
CN,2605,UCFM,arrival,CN-2605-ZBAA-KAMUD-01,ZBAA-KAMUD-01,departure,ZBAA
CN,2605,UCFM,arrival,CN-2605-ZBAA-RULAD-01,ZBAA-RULAD-01,departure,ZBAA
CN,2605,UCFM,arrival,CN-2605-ZBAA-SARIN-01,ZBAA-SARIN-01,departure,ZBAA
CN,2605,UCFM,arrival,CN-2605-ZBAD-RULAD-01,ZBAD-RULAD-01,departure,ZBAD
CN,2605,UCFM,arrival,CN-2605-ZGGG-RULAD-01,ZGGG-RULAD-01,departure,ZGGG
CN,2605,UCFM,arrival,CN-2605-ZGSZ-RULAD-01,ZGSZ-RULAD-01,departure,ZGSZ
CN,2605,UCFM,arrival,CN-2605-ZHHH-KAMUD-01,ZHHH-KAMUD-01,departure,ZHHH
CN,2605,UCFM,arrival,CN-2605-ZLXY-KAMUD-01,ZLXY-KAMUD-01,departure,ZLXY
CN,2605,UCFM,arrival,CN-2605-ZLXY-KAMUD-02,ZLXY-KAMUD-02,departure,ZLXY
CN,2605,UCFM,arrival,CN-2605-ZSPD-KAMUD-01,ZSPD-KAMUD-01,departure,ZSPD
CN,2605,UCFM,arrival,CN-2605-ZSPD-RULAD-01,ZSPD-RULAD-01,departure,ZSPD
CN,2605,UCFM,arrival,CN-2605-ZUTF-KAMUD-04,ZUTF-KAMUD-04,departure,ZUTF
CN,2605,UCFM,arrival,CN-2605-ZWSH-KAMUD-01,ZWSH-KAMUD-01,departure,ZWSH
CN,2605,UCFM,arrival,CN-2605-ZWSH-OGIGI-01,ZWSH-OGIGI-01,departure,ZWSH
CN,2605,UCFM,arrival,CN-2605-ZWWW-KAMUD-01,ZWWW-KAMUD-01,departure,ZWWW
CN,2605,UCFM,arrival,CN-2605-ZWWW-OGIGI-01,ZWWW-OGIGI-01,departure,ZWWW
CN,2605,UCFM,arrival,CN-2605-ZWWW-RULAD-01,ZWWW-RULAD-01,departure,ZWWW
CN,2605,UCFO,departure,CN-2605-KAMUD-ZBAA-01,KAMUD-ZBAA-01,arrival,ZBAA
CN,2605,UCFO,departure,CN-2605-KAMUD-ZBTJ-01,KAMUD-ZBTJ-01,arrival,ZBTJ
CN,2605,UCFO,departure,CN-2605-KAMUD-ZWWW-01,KAMUD-ZWWW-01,arrival,ZWWW
CN,2605,UCFO,departure,CN-2605-OGIGI-ZWSH-01,OGIGI-ZWSH-01,arrival,ZWSH
CN,2605,UCFO,arrival,CN-2605-ZBAA-KAMUD-01,ZBAA-KAMUD-01,departure,ZBAA
CN,2605,UCFO,arrival,CN-2605-ZBTJ-KAMUD-01,ZBTJ-KAMUD-01,departure,ZBTJ
CN,2605,UCFO,arrival,CN-2605-ZWSH-OGIGI-01,ZWSH-OGIGI-01,departure,ZWSH
CN,2605,UCFO,arrival,CN-2605-ZWWW-KAMUD-01,ZWWW-KAMUD-01,departure,ZWWW
CN,2605,UDYZ,departure,CN-2605-RULAD-ZWWW-02,RULAD-ZWWW-02,arrival,ZWWW
CN,2605,UDYZ,arrival,CN-2605-ZWWW-RULAD-01,ZWWW-RULAD-01,departure,ZWWW
CN,2605,UEEE,departure,CN-2605-MAGIT-ZSHC-01,MAGIT-ZSHC-01,arrival,ZSHC
CN,2605,UEEE,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UEEE,departure,CN-2605-SIMLI-ZBAA-01,SIMLI-ZBAA-01,arrival,ZBAA
CN,2605,UEEE,departure,CN-2605-SIMLI-ZYHB-01,SIMLI-ZYHB-01,arrival,ZYHB
CN,2605,UEEE,departure,CN-2605-SIMLI-ZYTL-01,SIMLI-ZYTL-01,arrival,ZYTL
CN,2605,UEEE,arrival,CN-2605-ZBAA-SIMLI-01,ZBAA-SIMLI-01,departure,ZBAA
CN,2605,UEEE,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UEEE,arrival,CN-2605-ZYHB-SIMLI-01,ZYHB-SIMLI-01,departure,ZYHB
CN,2605,UEEE,arrival,CN-2605-ZYTL-SIMLI-01,ZYTL-SIMLI-01,departure,ZYTL
CN,2605,UGTB,departure,CN-2605-ASSAD-ZJHK-01,ASSAD-ZJHK-01,arrival,ZJHK
CN,2605,UGTB,departure,CN-2605-KAMUD-ZLXY-01,KAMUD-ZLXY-01,arrival,ZLXY
CN,2605,UGTB,departure,CN-2605-KAMUD-ZUUU-01,KAMUD-ZUUU-01,arrival,ZUUU
CN,2605,UGTB,departure,CN-2605-OGIGI-ZWWW-01,OGIGI-ZWWW-01,arrival,ZWWW
CN,2605,UGTB,departure,CN-2605-RULAD-ZLXY-02,RULAD-ZLXY-02,arrival,ZLXY
CN,2605,UGTB,departure,CN-2605-SARIN-ZSPD-02,SARIN-ZSPD-02,arrival,ZSPD
CN,2605,UGTB,departure,CN-2605-SARIN-ZWWW-01,SARIN-ZWWW-01,arrival,ZWWW
CN,2605,UGTB,arrival,CN-2605-ZHHH-SARIN-01,ZHHH-SARIN-01,departure,ZHHH
CN,2605,UGTB,arrival,CN-2605-ZLXY-KAMUD-01,ZLXY-KAMUD-01,departure,ZLXY
CN,2605,UGTB,arrival,CN-2605-ZSPD-SARIN-01,ZSPD-SARIN-01,departure,ZSPD
CN,2605,UGTB,arrival,CN-2605-ZUUU-KAMUD-02,ZUUU-KAMUD-02,departure,ZUUU
CN,2605,UGTB,arrival,CN-2605-ZWWW-OGIGI-01,ZWWW-OGIGI-01,departure,ZWWW
CN,2605,UGTB,arrival,CN-2605-ZWWW-SARIN-01,ZWWW-SARIN-01,departure,ZWWW
CN,2605,UHBB,departure,CN-2605-MAGIT-ZJSY-01,MAGIT-ZJSY-01,arrival,ZJSY
CN,2605,UHBB,departure,CN-2605-SIMLI-ZJSY-01,SIMLI-ZJSY-01,arrival,ZJSY
CN,2605,UHBB,departure,CN-2605-SIMLI-ZYHB-01,SIMLI-ZYHB-01,arrival,ZYHB
CN,2605,UHBB,arrival,CN-2605-ZJSY-ARGUK-01,ZJSY-ARGUK-01,departure,ZJSY
CN,2605,UHBB,arrival,CN-2605-ZJSY-SIMLI-01,ZJSY-SIMLI-01,departure,ZJSY
CN,2605,UHBB,arrival,CN-2605-ZYHB-SIMLI-01,ZYHB-SIMLI-01,departure,ZYHB
CN,2605,UHHH,departure,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,arrival,ZSPD
CN,2605,UHHH,departure,CN-2605-LAMEN-ZUCK-01,LAMEN-ZUCK-01,arrival,ZUCK
CN,2605,UHHH,departure,CN-2605-MAGIT-ZBAA-01,MAGIT-ZBAA-01,arrival,ZBAA
CN,2605,UHHH,departure,CN-2605-MAGIT-ZBAD-01,MAGIT-ZBAD-01,arrival,ZBAD
CN,2605,UHHH,departure,CN-2605-MAGIT-ZBTJ-01,MAGIT-ZBTJ-01,arrival,ZBTJ
CN,2605,UHHH,departure,CN-2605-MAGIT-ZHCC-01,MAGIT-ZHCC-01,arrival,ZHCC
CN,2605,UHHH,departure,CN-2605-MAGIT-ZJSY-01,MAGIT-ZJSY-01,arrival,ZJSY
CN,2605,UHHH,departure,CN-2605-MAGIT-ZSHC-01,MAGIT-ZSHC-01,arrival,ZSHC
CN,2605,UHHH,departure,CN-2605-MAGIT-ZYCC-01,MAGIT-ZYCC-01,arrival,ZYCC
CN,2605,UHHH,departure,CN-2605-MAGIT-ZYHB-01,MAGIT-ZYHB-01,arrival,ZYHB
CN,2605,UHHH,departure,CN-2605-MAGIT-ZYTL-01,MAGIT-ZYTL-01,arrival,ZYTL
CN,2605,UHHH,departure,CN-2605-MAGIT-ZYTX-01,MAGIT-ZYTX-01,arrival,ZYTX
CN,2605,UHHH,arrival,CN-2605-ZBAA-ARGUK-01,ZBAA-ARGUK-01,departure,ZBAA
CN,2605,UHHH,arrival,CN-2605-ZBAD-ARGUK-01,ZBAD-ARGUK-01,departure,ZBAD
CN,2605,UHHH,arrival,CN-2605-ZBTJ-ARGUK-01,ZBTJ-ARGUK-01,departure,ZBTJ
CN,2605,UHHH,arrival,CN-2605-ZGGG-ARGUK-01,ZGGG-ARGUK-01,departure,ZGGG
CN,2605,UHHH,arrival,CN-2605-ZHCC-ARGUK-01,ZHCC-ARGUK-01,departure,ZHCC
CN,2605,UHHH,arrival,CN-2605-ZJSY-ARGUK-01,ZJSY-ARGUK-01,departure,ZJSY
CN,2605,UHHH,arrival,CN-2605-ZSPD-LAMEN-01,ZSPD-LAMEN-01,departure,ZSPD
CN,2605,UHHH,arrival,CN-2605-ZSPD-LAMEN-02,ZSPD-LAMEN-02,departure,ZSPD
CN,2605,UHHH,arrival,CN-2605-ZUCK-LAMEN-01,ZUCK-LAMEN-01,departure,ZUCK
CN,2605,UHHH,arrival,CN-2605-ZYCC-ARGUK-01,ZYCC-ARGUK-01,departure,ZYCC
CN,2605,UHHH,arrival,CN-2605-ZYHB-ARGUK-01,ZYHB-ARGUK-01,departure,ZYHB
CN,2605,UHHH,arrival,CN-2605-ZYTL-ARGUK-01,ZYTL-ARGUK-01,departure,ZYTL
CN,2605,UHHH,arrival,CN-2605-ZYTX-ARGUK-01,ZYTX-ARGUK-01,departure,ZYTX
CN,2605,UHPP,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UHPP,departure,CN-2605-MAGIT-ZBAA-01,MAGIT-ZBAA-01,arrival,ZBAA
CN,2605,UHPP,arrival,CN-2605-ZBAA-ARGUK-01,ZBAA-ARGUK-01,departure,ZBAA
CN,2605,UHPP,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UHSS,departure,CN-2605-BISUN-ZBAA-01,BISUN-ZBAA-01,arrival,ZBAA
CN,2605,UHSS,departure,CN-2605-BISUN-ZBAD-01,BISUN-ZBAD-01,arrival,ZBAD
CN,2605,UHSS,departure,CN-2605-BISUN-ZJSY-01,BISUN-ZJSY-01,arrival,ZJSY
CN,2605,UHSS,departure,CN-2605-BISUN-ZYTL-01,BISUN-ZYTL-01,arrival,ZYTL
CN,2605,UHSS,departure,CN-2605-MAGIT-ZYHB-01,MAGIT-ZYHB-01,arrival,ZYHB
CN,2605,UHSS,arrival,CN-2605-ZBAA-BISUN-01,ZBAA-BISUN-01,departure,ZBAA
CN,2605,UHSS,arrival,CN-2605-ZBAD-BISUN-01,ZBAD-BISUN-01,departure,ZBAD
CN,2605,UHSS,arrival,CN-2605-ZJSY-BISUN-01,ZJSY-BISUN-01,departure,ZJSY
CN,2605,UHSS,arrival,CN-2605-ZYHB-ARGUK-01,ZYHB-ARGUK-01,departure,ZYHB
CN,2605,UHSS,arrival,CN-2605-ZYTL-BISUN-01,ZYTL-BISUN-01,departure,ZYTL
CN,2605,UHWW,departure,CN-2605-BISUN-ZBAA-01,BISUN-ZBAA-01,arrival,ZBAA
CN,2605,UHWW,departure,CN-2605-BISUN-ZBAD-01,BISUN-ZBAD-01,arrival,ZBAD
CN,2605,UHWW,departure,CN-2605-BISUN-ZBTJ-01,BISUN-ZBTJ-01,arrival,ZBTJ
CN,2605,UHWW,departure,CN-2605-BISUN-ZGHA-01,BISUN-ZGHA-01,arrival,ZGHA
CN,2605,UHWW,departure,CN-2605-BISUN-ZGSZ-01,BISUN-ZGSZ-01,arrival,ZGSZ
CN,2605,UHWW,departure,CN-2605-BISUN-ZHCC-01,BISUN-ZHCC-01,arrival,ZHCC
CN,2605,UHWW,departure,CN-2605-BISUN-ZHHH-01,BISUN-ZHHH-01,arrival,ZHHH
CN,2605,UHWW,departure,CN-2605-BISUN-ZJSY-01,BISUN-ZJSY-01,arrival,ZJSY
CN,2605,UHWW,departure,CN-2605-BISUN-ZSNJ-01,BISUN-ZSNJ-01,arrival,ZSNJ
CN,2605,UHWW,departure,CN-2605-BISUN-ZSPD-01,BISUN-ZSPD-01,arrival,ZSPD
CN,2605,UHWW,departure,CN-2605-BISUN-ZYCC-01,BISUN-ZYCC-01,arrival,ZYCC
CN,2605,UHWW,departure,CN-2605-BISUN-ZYHB-01,BISUN-ZYHB-01,arrival,ZYHB
CN,2605,UHWW,departure,CN-2605-BISUN-ZYMD-01,BISUN-ZYMD-01,arrival,ZYMD
CN,2605,UHWW,departure,CN-2605-BISUN-ZYTL-01,BISUN-ZYTL-01,arrival,ZYTL
CN,2605,UHWW,departure,CN-2605-BISUN-ZYTX-01,BISUN-ZYTX-01,arrival,ZYTX
CN,2605,UHWW,departure,CN-2605-LAMEN-ZSPD-01,LAMEN-ZSPD-01,arrival,ZSPD
CN,2605,UHWW,departure,CN-2605-TOMUK-ZSPD-01,TOMUK-ZSPD-01,arrival,ZSPD
CN,2605,UHWW,arrival,CN-2605-ZBAA-BISUN-01,ZBAA-BISUN-01,departure,ZBAA
CN,2605,UHWW,arrival,CN-2605-ZBAD-BISUN-01,ZBAD-BISUN-01,departure,ZBAD
CN,2605,UHWW,arrival,CN-2605-ZBTJ-BISUN-01,ZBTJ-BISUN-01,departure,ZBTJ
CN,2605,UHWW,arrival,CN-2605-ZBYN-BISUN-01,ZBYN-BISUN-01,departure,ZBYN
CN,2605,UHWW,arrival,CN-2605-ZGHA-BISUN-01,ZGHA-BISUN-01,departure,ZGHA
CN,2605,UHWW,arrival,CN-2605-ZGSZ-BISUN-01,ZGSZ-BISUN-01,departure,ZGSZ
CN,2605,UHWW,arrival,CN-2605-ZHCC-BISUN-01,ZHCC-BISUN-01,departure,ZHCC
CN,2605,UHWW,arrival,CN-2605-ZHHH-BISUN-01,ZHHH-BISUN-01,departure,ZHHH
CN,2605,UHWW,arrival,CN-2605-ZJSY-BISUN-01,ZJSY-BISUN-01,departure,ZJSY
CN,2605,UHWW,arrival,CN-2605-ZJSY-BISUN-02,ZJSY-BISUN-02,departure,ZJSY
CN,2605,UHWW,arrival,CN-2605-ZSNJ-BISUN-01,ZSNJ-BISUN-01,departure,ZSNJ
CN,2605,UHWW,arrival,CN-2605-ZSPD-BISUN-01,ZSPD-BISUN-01,departure,ZSPD
CN,2605,UHWW,arrival,CN-2605-ZSPD-LAMEN-01,ZSPD-LAMEN-01,departure,ZSPD
CN,2605,UHWW,arrival,CN-2605-ZSPD-LAMEN-02,ZSPD-LAMEN-02,departure,ZSPD
CN,2605,UHWW,arrival,CN-2605-ZSPD-TOMUK-01,ZSPD-TOMUK-01,departure,ZSPD
CN,2605,UHWW,arrival,CN-2605-ZYCC-BISUN-01,ZYCC-BISUN-01,departure,ZYCC
CN,2605,UHWW,arrival,CN-2605-ZYHB-BISUN-01,ZYHB-BISUN-01,departure,ZYHB
CN,2605,UHWW,arrival,CN-2605-ZYMD-BISUN-01,ZYMD-BISUN-01,departure,ZYMD
CN,2605,UHWW,arrival,CN-2605-ZYTL-BISUN-01,ZYTL-BISUN-01,departure,ZYTL
CN,2605,UHWW,arrival,CN-2605-ZYTX-BISUN-01,ZYTX-BISUN-01,departure,ZYTX
CN,2605,UIAA,departure,CN-2605-POLHO-ZJSY-01,POLHO-ZJSY-01,arrival,ZJSY
CN,2605,UIAA,departure,CN-2605-TELOK-ZBAA-01,TELOK-ZBAA-01,arrival,ZBAA
CN,2605,UIAA,departure,CN-2605-TELOK-ZBLA-01,TELOK-ZBLA-01,arrival,ZBLA
CN,2605,UIAA,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UIAA,departure,CN-2605-TELOK-ZYHB-01,TELOK-ZYHB-01,arrival,ZYHB
CN,2605,UIAA,arrival,CN-2605-ZBAA-TELOK-01,ZBAA-TELOK-01,departure,ZBAA
CN,2605,UIAA,arrival,CN-2605-ZBLA-TELOK-01,ZBLA-TELOK-01,departure,ZBLA
CN,2605,UIAA,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UIAA,arrival,CN-2605-ZJSY-POLHO-01,ZJSY-POLHO-01,departure,ZJSY
CN,2605,UIAA,arrival,CN-2605-ZYHB-TELOK-01,ZYHB-TELOK-01,departure,ZYHB
CN,2605,UIBB,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UIBB,departure,CN-2605-NIXAL-ZBHH-01,NIXAL-ZBHH-01,arrival,ZBHH
CN,2605,UIBB,departure,CN-2605-NIXAL-ZSPD-01,NIXAL-ZSPD-01,arrival,ZSPD
CN,2605,UIBB,arrival,CN-2605-ZBHH-NIXAL-01,ZBHH-NIXAL-01,departure,ZBHH
CN,2605,UIBB,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
CN,2605,UIBB,arrival,CN-2605-ZSPD-NIXAL-01,ZSPD-NIXAL-01,departure,ZSPD
CN,2605,UIII,departure,CN-2605-INTIK-ZBAA-01,INTIK-ZBAA-01,arrival,ZBAA
CN,2605,UIII,departure,CN-2605-INTIK-ZBAD-01,INTIK-ZBAD-01,arrival,ZBAD
CN,2605,UIII,departure,CN-2605-INTIK-ZBDS-01,INTIK-ZBDS-01,arrival,ZBDS
CN,2605,UIII,departure,CN-2605-INTIK-ZBER-01,INTIK-ZBER-01,arrival,ZBER
CN,2605,UIII,departure,CN-2605-INTIK-ZBHH-01,INTIK-ZBHH-01,arrival,ZBHH
CN,2605,UIII,departure,CN-2605-INTIK-ZBSJ-01,INTIK-ZBSJ-01,arrival,ZBSJ
CN,2605,UIII,departure,CN-2605-INTIK-ZBTJ-01,INTIK-ZBTJ-01,arrival,ZBTJ
CN,2605,UIII,departure,CN-2605-INTIK-ZGSZ-01,INTIK-ZGSZ-01,arrival,ZGSZ
CN,2605,UIII,departure,CN-2605-INTIK-ZLXY-01,INTIK-ZLXY-01,arrival,ZLXY
CN,2605,UIII,departure,CN-2605-INTIK-ZSNJ-01,INTIK-ZSNJ-01,arrival,ZSNJ
CN,2605,UIII,departure,CN-2605-MORIT-ZBDS-01,MORIT-ZBDS-01,arrival,ZBDS
CN,2605,UIII,departure,CN-2605-MORIT-ZJSY-01,MORIT-ZJSY-01,arrival,ZJSY
CN,2605,UIII,departure,CN-2605-MORIT-ZLIC-01,MORIT-ZLIC-01,arrival,ZLIC
CN,2605,UIII,departure,CN-2605-MORIT-ZLXY-01,MORIT-ZLXY-01,arrival,ZLXY
CN,2605,UIII,departure,CN-2605-MORIT-ZUCK-01,MORIT-ZUCK-01,arrival,ZUCK
CN,2605,UIII,departure,CN-2605-MORIT-ZUUU-01,MORIT-ZUUU-01,arrival,ZUUU
CN,2605,UIII,departure,CN-2605-MORIT-ZWWW-01,MORIT-ZWWW-01,arrival,ZWWW
CN,2605,UIII,departure,CN-2605-NIXAL-ZBDS-01,NIXAL-ZBDS-01,arrival,ZBDS
CN,2605,UIII,departure,CN-2605-POLHO-ZSJN-01,POLHO-ZSJN-01,arrival,ZSJN
CN,2605,UIII,departure,CN-2605-POLHO-ZSPD-01,POLHO-ZSPD-01,arrival,ZSPD
CN,2605,UIII,departure,CN-2605-POLHO-ZYTL-01,POLHO-ZYTL-01,arrival,ZYTL
CN,2605,UIII,departure,CN-2605-TELOK-ZBLA-01,TELOK-ZBLA-01,arrival,ZBLA
CN,2605,UIII,departure,CN-2605-TELOK-ZBMZ-01,TELOK-ZBMZ-01,arrival,ZBMZ
CN,2605,UIII,departure,CN-2605-TELOK-ZYCC-01,TELOK-ZYCC-01,arrival,ZYCC
CN,2605,UIII,departure,CN-2605-TELOK-ZYHB-01,TELOK-ZYHB-01,arrival,ZYHB
CN,2605,UIII,departure,CN-2605-TELOK-ZYTX-01,TELOK-ZYTX-01,arrival,ZYTX
CN,2605,UIII,arrival,CN-2605-ZBAA-INTIK-01,ZBAA-INTIK-01,departure,ZBAA
CN,2605,UIII,arrival,CN-2605-ZBAD-INTIK-01,ZBAD-INTIK-01,departure,ZBAD
CN,2605,UIII,arrival,CN-2605-ZBDS-INTIK-01,ZBDS-INTIK-01,departure,ZBDS
CN,2605,UIII,arrival,CN-2605-ZBDS-NIXAL-01,ZBDS-NIXAL-01,departure,ZBDS
CN,2605,UIII,arrival,CN-2605-ZBER-INTIK-01,ZBER-INTIK-01,departure,ZBER
CN,2605,UIII,arrival,CN-2605-ZBHH-INTIK-01,ZBHH-INTIK-01,departure,ZBHH
CN,2605,UIII,arrival,CN-2605-ZBLA-TELOK-01,ZBLA-TELOK-01,departure,ZBLA
CN,2605,UIII,arrival,CN-2605-ZBMZ-TELOK-01,ZBMZ-TELOK-01,departure,ZBMZ
CN,2605,UIII,arrival,CN-2605-ZBSJ-INTIK-01,ZBSJ-INTIK-01,departure,ZBSJ
CN,2605,UIII,arrival,CN-2605-ZBTJ-INTIK-01,ZBTJ-INTIK-01,departure,ZBTJ
