time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
6.78,climb_cruise,442.7,442.7,34963.1,-19,1.59,-22.95,350.04,3.76,15.0,125.0,0,0,1.40,-2.82,-1.33,-0.270,0.474,0.031,1.000,0.100,0.100,0.100,1,27.9,101.4,762,803,1,0,1,0,16,16,116,0
6.80,climb_cruise,442.7,442.7,34963.1,-11,1.61,-23.01,350.00,3.77,15.0,125.0,0,0,1.40,-2.83,-1.33,-0.269,0.474,0.031,1.000,0.100,0.100,0.100,1,27.8,101.4,762,803,1,0,1,0,16,16,115,0
6.82,climb_cruise,442.7,442.7,34963.1,-3,1.62,-23.06,349.97,3.79,15.0,125.0,0,0,1.40,-2.83,-1.34,-0.269,0.474,0.031,1.000,0.100,0.100,0.100,1,27.7,101.5,762,803,1,0,1,0,16,16,114,0
6.84,climb_cruise,442.6,442.6,34963.1,4,1.64,-23.12,349.93,3.80,15.0,125.0,0,0,1.40,-2.84,-1.34,-0.269,0.474,0.031,1.000,0.100,0.100,0.100,1,27.7,101.5,762,803,1,0,1,0,16,16,115,0
6.86,climb_cruise,442.6,442.6,34963.1,12,1.65,-23.18,349.90,3.81,15.0,125.0,0,0,1.40,-2.84,-1.34,-0.269,0.474,0.031,1.000,0.100,0.100,0.100,1,27.6,101.5,762,803,1,0,1,0,16,16,115,0
6.88,climb_cruise,442.6,442.6,34963.1,19,1.67,-23.24,349.86,3.82,15.0,125.0,0,0,1.41,-2.85,-1.35,-0.268,0.474,0.032,1.000,0.100,0.100,0.100,1,27.6,101.5,762,803,1,0,1,0,16,16,116,0
6.90,climb_cruise,442.5,442.5,34963.1,27,1.68,-23.29,349.82,3.84,15.0,125.0,0,0,1.41,-2.85,-1.35,-0.268,0.474,0.032,1.000,0.100,0.100,0.100,1,27.5,101.5,762,803,1,0,1,0,16,16,116,0
6.92,climb_cruise,442.5,442.5,34963.1,35,1.70,-23.35,349.79,3.85,15.0,125.0,0,0,1.41,-2.86,-1.35,-0.268,0.474,0.032,1.000,0.100,0.100,0.100,1,27.5,101.5,762,803,1,0,1,0,16,16,115,0
6.94,climb_cruise,442.5,442.5,34963.1,43,1.71,-23.41,349.75,3.86,15.0,125.0,0,0,1.41,-2.86,-1.35,-0.267,0.474,0.032,1.000,0.100,0.100,0.100,1,27.4,101.5,762,803,1,0,1,0,16,16,115,0
6.96,climb_cruise,442.5,442.5,34963.1,51,1.73,-23.47,349.72,3.87,15.0,125.0,0,0,1.41,-2.87,-1.36,-0.267,0.474,0.032,1.000,0.100,0.100,0.100,1,27.4,101.5,762,803,1,0,1,0,16,16,114,0
6.98,climb_cruise,442.4,442.4,34963.1,59,1.74,-23.53,349.68,3.89,15.0,125.0,0,0,1.41,-2.87,-1.36,-0.267,0.474,0.032,1.000,0.100,0.100,0.100,1,27.3,101.5,762,803,1,0,1,0,16,16,115,0
7.00,climb_cruise,442.4,442.4,34963.1,67,1.76,-23.59,349.64,3.90,15.0,125.0,0,0,1.41,-2.87,-1.36,-0.266,0.474,0.032,1.000,0.100,0.100,0.100,1,27.3,101.5,762,803,1,0,1,0,16,16,116,0
7.02,climb_cruise,442.4,442.4,34963.2,75,1.77,-23.64,349.61,3.91,15.0,125.0,0,0,1.41,-2.88,-1.37,-0.266,0.474,0.032,1.000,0.100,0.100,0.100,1,27.2,101.5,762,803,1,0,1,0,16,16,115,0
7.04,climb_cruise,442.3,442.3,34963.2,83,1.79,-23.70,349.57,3.92,15.0,125.0,0,0,1.42,-2.88,-1.37,-0.266,0.474,0.032,1.000,0.100,0.100,0.100,1,27.1,101.5,762,803,1,0,1,0,16,16,115,0
7.06,climb_cruise,442.3,442.3,34963.2,91,1.80,-23.76,349.53,3.93,15.0,125.0,0,0,1.42,-2.89,-1.37,-0.265,0.474,0.032,1.000,0.100,0.100,0.100,1,27.1,101.5,762,803,1,0,1,0,16,16,115,0
7.08,climb_cruise,442.3,442.3,34963.3,99,1.82,-23.82,349.50,3.95,15.0,125.0,0,0,1.42,-2.89,-1.38,-0.265,0.474,0.032,1.000,0.100,0.100,0.100,1,27.0,101.5,762,803,1,0,1,0,16,16,116,0
7.10,climb_cruise,442.3,442.3,34963.3,107,1.83,-23.88,349.46,3.96,15.0,125.0,0,0,1.42,-2.90,-1.38,-0.264,0.474,0.032,1.000,0.100,0.100,0.100,1,27.0,101.5,762,803,1,0,1,0,16,16,115,0
7.12,climb_cruise,442.2,442.2,34963.3,115,1.85,-23.94,349.42,3.97,15.0,125.0,0,0,1.42,-2.90,-1.38,-0.264,0.474,0.032,1.000,0.100,0.100,0.100,1,26.9,101.5,762,803,1,0,1,0,16,16,114,0
7.14,climb_cruise,442.2,442.2,34963.4,123,1.86,-24.00,349.39,3.98,15.0,125.0,0,0,1.42,-2.91,-1.38,-0.263,0.474,0.032,1.000,0.100,0.100,0.100,1,26.9,101.5,762,803,1,0,1,0,16,16,114,0
7.16,climb_cruise,442.2,442.2,34963.4,131,1.88,-24.06,349.35,3.99,15.0,125.0,0,0,1.42,-2.91,-1.39,-0.263,0.474,0.032,1.000,0.100,0.100,0.100,1,26.8,101.6,762,803,1,0,1,0,16,16,116,0
7.18,climb_cruise,442.1,442.1,34963.4,140,1.89,-24.12,349.31,4.00,15.0,125.0,0,0,1.42,-2.92,-1.39,-0.262,0.474,0.032,1.000,0.100,0.100,0.100,1,26.8,101.6,762,803,1,0,1,0,16,16,115,0
7.20,climb_cruise,442.1,442.1,34963.5,148,1.91,-24.18,349.28,4.02,15.0,125.0,0,0,1.42,-2.92,-1.39,-0.262,0.474,0.033,1.000,0.100,0.100,0.100,1,26.7,101.6,762,803,1,0,1,0,16,16,116,0
7.22,climb_cruise,442.1,442.1,34963.5,156,1.92,-24.24,349.24,4.03,15.0,125.0,0,0,1.42,-2.92,-1.40,-0.261,0.474,0.033,1.000,0.100,0.100,0.100,1,26.7,101.6,762,803,1,0,1,0,16,16,115,0
7.24,climb_cruise,442.1,442.1,34963.6,165,1.93,-24.30,349.20,4.04,15.0,125.0,0,0,1.42,-2.93,-1.40,-0.261,0.474,0.033,1.000,0.100,0.100,0.100,1,26.6,101.6,762,803,1,0,1,0,16,16,116,0
7.26,climb_cruise,442.0,442.0,34963.7,173,1.95,-24.36,349.16,4.05,15.0,125.0,0,0,1.42,-2.93,-1.40,-0.260,0.474,0.033,1.000,0.100,0.100,0.100,1,26.6,101.6,762,803,1,0,1,0,16,16,115,0
7.28,climb_cruise,442.0,442.0,34963.7,181,1.96,-24.42,349.13,4.06,15.0,125.0,0,0,1.42,-2.94,-1.41,-0.259,0.474,0.033,1.000,0.100,0.100,0.100,1,26.5,101.6,762,803,1,0,1,0,16,16,115,0
7.30,climb_cruise,442.0,442.0,34963.8,190,1.98,-24.48,349.09,4.07,15.0,125.0,0,0,1.42,-2.94,-1.41,-0.259,0.474,0.033,1.000,0.100,0.100,0.100,1,26.4,101.6,762,803,1,0,1,0,16,16,114,0
7.32,climb_cruise,441.9,441.9,34963.8,198,1.99,-24.54,349.05,4.08,15.0,125.0,0,0,1.42,-2.95,-1.41,-0.258,0.474,0.033,1.000,0.100,0.100,0.100,1,26.4,101.6,762,803,1,0,1,0,16,16,114,0
7.34,climb_cruise,441.9,441.9,34963.9,207,2.01,-24.60,349.01,4.09,15.0,125.0,0,0,1.42,-2.95,-1.41,-0.258,0.474,0.033,1.000,0.100,0.100,0.100,1,26.3,101.6,762,803,1,0,1,0,16,16,115,0
7.36,climb_cruise,441.9,441.9,34964.0,215,2.02,-24.66,348.98,4.10,15.0,125.0,0,0,1.42,-2.95,-1.42,-0.257,0.474,0.033,1.000,0.100,0.100,0.100,1,26.3,101.6,762,803,1,0,1,0,16,16,114,0
7.38,climb_cruise,441.8,441.8,34964.0,224,2.03,-24.72,348.94,4.11,15.0,125.0,0,0,1.42,-2.96,-1.42,-0.256,0.474,0.033,1.000,0.100,0.100,0.100,1,26.2,101.6,762,803,1,0,1,0,16,16,115,0
7.40,climb_cruise,441.8,441.8,34964.1,232,2.05,-24.78,348.90,4.12,15.0,125.0,0,0,1.42,-2.96,-1.42,-0.255,0.474,0.033,1.000,0.100,0.100,0.100,1,26.2,101.6,762,803,1,0,1,0,16,16,115,0
7.42,climb_cruise,441.8,441.8,34964.2,241,2.06,-24.84,348.86,4.13,15.0,125.0,0,0,1.42,-2.97,-1.43,-0.255,0.474,0.033,1.000,0.100,0.100,0.100,1,26.1,101.6,762,803,1,0,1,0,16,16,115,0
7.44,climb_cruise,441.7,441.7,34964.3,250,2.08,-24.90,348.83,4.14,15.0,125.0,0,0,1.42,-2.97,-1.43,-0.254,0.474,0.033,1.000,0.100,0.100,0.100,1,26.1,101.6,762,803,1,0,1,0,16,16,114,0
7.46,climb_cruise,441.7,441.7,34964.4,258,2.09,-24.96,348.79,4.15,15.0,125.0,0,0,1.42,-2.97,-1.43,-0.253,0.474,0.033,1.000,0.100,0.100,0.100,1,26.0,101.6,762,803,1,0,1,0,16,16,116,0
7.48,climb_cruise,441.7,441.7,34964.5,267,2.10,-25.02,348.75,4.16,15.0,125.0,0,0,1.41,-2.98,-1.44,-0.252,0.474,0.033,1.000,0.100,0.100,0.100,1,26.0,101.6,762,803,1,0,1,0,16,16,115,0
7.50,climb_cruise,441.7,441.7,34964.5,276,2.12,-25.08,348.71,4.17,15.0,125.0,0,0,1.41,-2.98,-1.44,-0.252,0.474,0.033,1.000,0.100,0.100,0.100,1,25.9,101.6,762,803,1,0,1,0,16,16,115,0
7.52,climb_cruise,441.6,441.6,34964.6,284,2.13,-25.14,348.67,4.18,15.0,125.0,0,0,1.41,-2.99,-1.44,-0.251,0.474,0.034,1.000,0.100,0.100,0.100,1,25.9,101.6,762,803,1,0,1,0,16,16,116,0
7.54,climb_cruise,441.6,441.6,34964.7,293,2.14,-25.20,348.64,4.19,15.0,125.0,0,0,1.41,-2.99,-1.44,-0.250,0.474,0.034,1.000,0.100,0.100,0.100,1,25.8,101.6,762,803,1,0,1,0,16,16,116,0
7.56,climb_cruise,441.6,441.6,34964.8,302,2.16,-25.27,348.60,4.20,15.0,125.0,0,0,1.41,-2.99,-1.45,-0.249,0.474,0.034,1.000,0.100,0.100,0.100,1,25.8,101.6,762,803,1,0,1,0,16,16,115,0
7.58,climb_cruise,441.5,441.5,34964.9,311,2.17,-25.33,348.56,4.21,15.0,125.0,0,0,1.41,-3.00,-1.45,-0.248,0.474,0.034,1.000,0.100,0.100,0.100,1,25.7,101.7,762,803,1,0,1,0,16,16,114,0
7.60,climb_cruise,441.5,441.5,34965.0,319,2.18,-25.39,348.52,4.22,15.0,125.0,0,0,1.41,-3.00,-1.45,-0.247,0.474,0.034,1.000,0.100,0.100,0.100,1,25.7,101.7,762,803,1,0,1,0,16,16,114,0
7.62,climb_cruise,441.5,441.5,34965.1,328,2.20,-25.45,348.48,4.23,15.0,125.0,0,0,1.41,-3.01,-1.46,-0.246,0.474,0.034,1.000,0.100,0.100,0.100,1,25.6,101.7,762,803,1,0,1,0,16,16,115,0
7.64,climb_cruise,441.4,441.4,34965.3,337,2.21,-25.51,348.44,4.24,15.0,125.0,0,0,1.41,-3.01,-1.46,-0.246,0.474,0.034,1.000,0.100,0.100,0.100,1,25.6,101.7,762,804,1,0,1,0,16,16,115,0
7.66,climb_cruise,441.4,441.4,34965.4,346,2.22,-25.57,348.41,4.25,15.0,125.0,0,0,1.40,-3.02,-1.46,-0.245,0.474,0.034,1.000,0.100,0.100,0.100,1,25.5,101.7,762,804,1,0,1,0,16,16,114,0
7.68,climb_cruise,441.4,441.4,34965.5,355,2.23,-25.64,348.37,4.26,15.0,125.0,0,0,1.40,-3.02,-1.47,-0.244,0.474,0.034,1.000,0.100,0.100,0.100,1,25.5,101.7,762,804,1,0,1,0,16,16,114,0
7.70,climb_cruise,441.3,441.3,34965.6,364,2.25,-25.70,348.33,4.27,15.0,125.0,0,0,1.40,-3.02,-1.47,-0.243,0.474,0.034,1.000,0.100,0.100,0.100,1,25.4,101.7,762,804,1,0,1,0,16,16,115,0
7.72,climb_cruise,441.3,441.3,34965.7,373,2.26,-25.76,348.29,4.28,15.0,125.0,0,0,1.40,-3.03,-1.47,-0.242,0.474,0.034,1.000,0.100,0.100,0.100,1,25.4,101.7,762,804,1,0,1,0,16,16,115,0
7.74,climb_cruise,441.3,441.3,34965.8,381,2.27,-25.82,348.25,4.29,15.0,125.0,0,0,1.40,-3.03,-1.48,-0.241,0.474,0.034,1.000,0.100,0.100,0.100,1,25.3,101.7,762,804,1,0,1,0,16,16,115,0
7.76,climb_cruise,441.2,441.2,34966.0,390,2.28,-25.88,348.21,4.29,15.0,125.0,0,0,1.40,-3.03,-1.48,-0.240,0.474,0.034,1.000,0.100,0.100,0.100,1,25.3,101.7,762,804,1,0,1,0,16,16,114,0
7.78,climb_cruise,441.2,441.2,34966.1,399,2.30,-25.95,348.17,4.30,15.0,125.0,0,0,1.39,-3.04,-1.48,-0.239,0.474,0.034,1.000,0.100,0.100,0.100,1,25.2,101.7,762,804,1,0,1,0,16,16,115,0
7.80,climb_cruise,441.2,441.2,34966.2,408,2.31,-26.01,348.13,4.31,15.0,125.0,0,0,1.39,-3.04,-1.48,-0.238,0.474,0.034,1.000,0.100,0.100,0.100,1,25.2,101.7,762,804,1,0,1,0,16,16,115,0
7.82,climb_cruise,441.1,441.1,34966.4,417,2.32,-26.07,348.10,4.32,15.0,125.0,0,0,1.39,-3.05,-1.49,-0.237,0.474,0.034,1.000,0.100,0.100,0.100,1,25.1,101.7,762,804,1,0,1,0,16,16,115,0
7.84,climb_cruise,441.1,441.1,34966.5,426,2.33,-26.13,348.06,4.33,15.0,125.0,0,0,1.39,-3.05,-1.49,-0.235,0.474,0.035,1.000,0.100,0.100,0.100,1,25.1,101.7,762,804,1,0,1,0,16,16,116,0
7.86,climb_cruise,441.1,441.1,34966.7,435,2.34,-26.20,348.02,4.33,15.0,125.0,0,0,1.38,-3.05,-1.49,-0.234,0.474,0.035,1.000,0.100,0.100,0.100,1,25.0,101.7,762,804,1,0,1,0,16,16,115,0
7.88,climb_cruise,441.0,441.0,34966.8,444,2.35,-26.26,347.98,4.34,15.0,125.0,0,0,1.38,-3.06,-1.50,-0.233,0.474,0.035,1.000,0.100,0.100,0.100,1,25.0,101.7,762,804,1,0,1,0,16,16,115,0
7.90,climb_cruise,441.0,441.0,34967.0,453,2.37,-26.32,347.94,4.35,15.0,125.0,0,0,1.38,-3.06,-1.50,-0.232,0.474,0.035,1.000,0.100,0.100,0.100,1,24.9,101.7,762,804,1,0,1,0,16,16,116,0
7.92,climb_cruise,441.0,441.0,34967.1,462,2.38,-26.38,347.90,4.36,15.0,125.0,0,0,1.38,-3.07,-1.50,-0.231,0.474,0.035,1.000,0.100,0.100,0.100,1,24.9,101.7,762,804,1,0,1,0,16,16,115,0
7.94,climb_cruise,440.9,440.9,34967.3,471,2.39,-26.45,347.86,4.37,15.0,125.0,0,0,1.38,-3.07,-1.51,-0.230,0.474,0.035,1.000,0.100,0.100,0.100,1,24.8,101.7,762,804,1,0,1,0,16,16,116,0
7.96,climb_cruise,440.9,440.9,34967.4,480,2.40,-26.51,347.82,4.37,15.0,125.0,0,0,1.37,-3.07,-1.51,-0.229,0.474,0.035,1.000,0.100,0.100,0.100,1,24.8,101.7,762,804,1,0,1,0,16,16,115,0
7.98,climb_cruise,440.9,440.9,34967.6,489,2.41,-26.57,347.78,4.38,15.0,125.0,0,0,1.37,-3.08,-1.51,-0.227,0.474,0.035,1.000,0.100,0.100,0.100,1,24.7,101.7,762,804,1,0,1,0,16,16,116,0
8.00,climb_cruise,440.8,440.8,34967.7,498,2.42,-26.64,347.74,4.39,15.0,125.0,0,0,1.37,-3.08,-1.52,-0.226,0.474,0.035,1.000,0.100,0.100,0.100,1,24.7,101.7,762,804,1,0,1,0,16,16,114,0
8.02,climb_cruise,440.8,440.8,34967.9,507,2.43,-26.70,347.70,4.39,15.0,125.0,0,0,1.36,-3.08,-1.52,-0.225,0.474,0.035,1.000,0.100,0.100,0.100,1,24.6,101.7,762,804,1,0,1,0,16,16,116,0
8.04,climb_cruise,440.8,440.8,34968.1,516,2.44,-26.76,347.66,4.40,15.0,125.0,0,0,1.36,-3.09,-1.52,-0.224,0.474,0.035,1.000,0.100,0.100,0.100,1,24.6,101.7,762,804,1,0,1,0,16,16,115,0
8.06,climb_cruise,440.7,440.7,34968.3,525,2.45,-26.83,347.62,4.41,15.0,125.0,0,0,1.36,-3.09,-1.52,-0.222,0.474,0.035,1.000,0.100,0.100,0.100,1,24.5,101.7,762,804,1,0,1,0,16,16,114,0
8.08,climb_cruise,440.7,440.7,34968.4,534,2.46,-26.89,347.58,4.41,15.0,125.0,0,0,1.35,-3.09,-1.53,-0.221,0.474,0.035,1.000,0.100,0.100,0.100,1,24.5,101.7,762,804,1,0,1,0,16,16,114,0
8.10,climb_cruise,440.7,440.7,34968.6,543,2.47,-26.95,347.55,4.42,15.0,125.0,0,0,1.35,-3.10,-1.53,-0.220,0.474,0.035,1.000,0.100,0.100,0.100,1,24.4,101.7,762,804,1,0,1,0,16,16,115,0
8.12,climb_cruise,440.6,440.6,34968.8,552,2.49,-27.02,347.51,4.43,15.0,125.0,0,0,1.35,-3.10,-1.53,-0.218,0.474,0.035,1.000,0.100,0.100,0.100,1,24.4,101.7,762,804,1,0,1,0,16,16,114,0
8.14,climb_cruise,440.6,440.6,34969.0,561,2.50,-27.08,347.47,4.43,15.0,125.0,0,0,1.34,-3.11,-1.54,-0.217,0.474,0.036,1.000,0.100,0.100,0.100,1,24.3,101.7,762,804,1,0,1,0,16,16,116,0
8.16,climb_cruise,440.6,440.6,34969.2,570,2.51,-27.15,347.43,4.44,15.0,125.0,0,0,1.34,-3.11,-1.54,-0.216,0.474,0.036,1.000,0.100,0.100,0.100,1,24.3,101.8,762,804,1,0,1,0,16,16,115,0
8.18,climb_cruise,440.5,440.5,34969.4,579,2.51,-27.21,347.39,4.45,15.0,125.0,0,0,1.34,-3.11,-1.54,-0.214,0.474,0.036,1.000,0.100,0.100,0.100,1,24.2,101.8,762,804,1,0,1,0,16,16,114,0
8.20,climb_cruise,440.5,440.5,34969.5,588,2.52,-27.27,347.35,4.45,15.0,125.0,0,0,1.33,-3.12,-1.55,-0.213,0.474,0.036,1.000,0.100,0.100,0.100,1,24.2,101.8,762,804,1,0,1,0,16,16,114,0
8.22,climb_cruise,440.5,440.5,34969.7,597,2.53,-27.34,347.31,4.46,15.0,125.0,0,0,1.33,-3.12,-1.55,-0.212,0.474,0.036,1.000,0.100,0.100,0.100,1,24.1,101.8,762,804,1,0,1,0,16,16,115,0
8.24,climb_cruise,440.4,440.4,34969.9,606,2.54,-27.40,347.27,4.46,15.0,125.0,0,0,1.33,-3.12,-1.55,-0.210,0.474,0.036,1.000,0.100,0.100,0.100,1,24.1,101.8,762,804,1,0,1,0,16,16,115,0
8.26,climb_cruise,440.4,440.4,34970.1,615,2.55,-27.47,347.23,4.47,15.0,125.0,0,0,1.32,-3.13,-1.55,-0.209,0.474,0.036,1.000,0.100,0.100,0.100,1,24.0,101.8,762,804,1,0,1,0,16,16,115,0
8.28,climb_cruise,440.4,440.4,34970.4,624,2.56,-27.53,347.19,4.47,15.0,125.0,0,0,1.32,-3.13,-1.56,-0.207,0.474,0.036,1.000,0.100,0.100,0.100,1,24.0,101.8,762,804,1,0,1,0,16,16,115,0
8.30,climb_cruise,440.3,440.3,34970.6,633,2.57,-27.59,347.15,4.48,15.0,125.0,0,0,1.32,-3.13,-1.56,-0.206,0.474,0.036,1.000,0.100,0.100,0.100,1,23.9,101.8,762,804,1,0,1,0,16,16,115,0
8.32,climb_cruise,440.3,440.3,34970.8,642,2.58,-27.66,347.11,4.48,15.0,125.0,0,0,1.31,-3.14,-1.56,-0.204,0.474,0.036,1.000,0.100,0.100,0.100,1,23.9,101.8,762,804,1,0,1,0,16,16,114,0
8.34,climb_cruise,440.2,440.2,34971.0,651,2.59,-27.72,347.07,4.49,15.0,125.0,0,0,1.31,-3.14,-1.57,-0.203,0.474,0.036,1.000,0.100,0.100,0.100,1,23.8,101.8,762,804,1,0,1,0,16,16,115,0
8.36,climb_cruise,440.2,440.2,34971.2,660,2.60,-27.79,347.03,4.49,15.0,125.0,0,0,1.30,-3.14,-1.57,-0.201,0.474,0.036,1.000,0.100,0.100,0.100,1,23.8,101.8,762,804,1,0,1,0,16,16,115,0
8.38,climb_cruise,440.2,440.2,34971.4,669,2.60,-27.85,346.99,4.50,15.0,125.0,0,0,1.30,-3.15,-1.57,-0.200,0.474,0.036,1.000,0.100,0.100,0.100,1,23.7,101.8,762,804,1,0,1,0,16,16,114,0
8.40,climb_cruise,440.1,440.1,34971.7,678,2.61,-27.92,346.95,4.50,15.0,125.0,0,0,1.29,-3.15,-1.58,-0.198,0.474,0.036,1.000,0.100,0.100,0.100,1,23.7,101.8,762,804,1,0,1,0,16,16,114,0
8.42,climb_cruise,440.1,440.1,34971.9,687,2.62,-27.98,346.91,4.51,15.0,125.0,0,0,1.29,-3.15,-1.58,-0.197,0.474,0.036,1.000,0.100,0.100,0.100,1,23.6,101.8,762,804,1,0,1,0,16,16,114,0
8.44,climb_cruise,440.1,440.1,34972.1,696,2.63,-28.05,346.87,4.51,15.0,125.0,0,0,1.29,-3.16,-1.58,-0.195,0.474,0.036,1.000,0.100,0.100,0.100,1,23.6,101.8,762,804,1,0,1,0,16,16,115,0
8.46,climb_cruise,440.0,440.0,34972.3,704,2.64,-28.11,346.83,4.52,15.0,125.0,0,0,1.28,-3.16,-1.59,-0.193,0.474,0.037,1.000,0.100,0.100,0.100,1,23.6,101.8,762,804,1,0,1,0,16,16,114,0
8.48,climb_cruise,440.0,440.0,34972.6,713,2.64,-28.18,346.79,4.52,15.0,125.0,0,0,1.28,-3.16,-1.59,-0.192,0.474,0.037,1.000,0.100,0.100,0.100,1,23.5,101.8,762,804,1,0,1,0,16,16,115,0
8.50,climb_cruise,440.0,440.0,34972.8,722,2.65,-28.24,346.75,4.52,15.0,125.0,0,0,1.27,-3.17,-1.59,-0.190,0.474,0.037,1.000,0.100,0.100,0.100,1,23.5,101.8,762,804,1,0,1,0,16,16,115,0
8.52,climb_cruise,439.9,439.9,34973.1,731,2.66,-28.31,346.71,4.53,15.0,125.0,0,0,1.27,-3.17,-1.59,-0.188,0.474,0.037,1.000,0.100,0.100,0.100,1,23.4,101.8,762,804,1,0,1,0,16,16,116,0
8.54,climb_cruise,439.9,439.9,34973.3,740,2.67,-28.37,346.67,4.53,15.0,125.0,0,0,1.26,-3.17,-1.60,-0.187,0.474,0.037,1.000,0.100,0.100,0.100,1,23.4,101.8,762,804,1,0,1,0,16,16,115,0
8.56,climb_cruise,439.8,439.8,34973.6,749,2.67,-28.44,346.63,4.53,15.0,125.0,0,0,1.26,-3.18,-1.60,-0.185,0.474,0.037,1.000,0.100,0.100,0.100,1,23.3,101.8,762,804,1,0,1,0,16,16,115,0
8.58,climb_cruise,439.8,439.8,34973.8,757,2.68,-28.50,346.59,4.54,15.0,125.0,0,0,1.25,-3.18,-1.60,-0.183,0.474,0.037,1.000,0.100,0.100,0.100,1,23.3,101.8,762,804,1,0,1,0,16,16,114,0
8.60,climb_cruise,439.8,439.8,34974.1,766,2.69,-28.57,346.55,4.54,15.0,125.0,0,0,1.25,-3.18,-1.61,-0.182,0.474,0.037,1.000,0.100,0.100,0.100,1,23.2,101.8,762,804,1,0,1,0,16,16,116,0
8.62,climb_cruise,439.7,439.7,34974.3,775,2.69,-28.64,346.51,4.54,15.0,125.0,0,0,1.24,-3.19,-1.61,-0.180,0.474,0.037,1.000,0.100,0.100,0.100,1,23.2,101.8,762,804,1,0,1,0,16,16,116,0
8.64,climb_cruise,439.7,439.7,34974.6,783,2.70,-28.70,346.47,4.55,15.0,125.0,0,0,1.24,-3.19,-1.61,-0.178,0.474,0.037,1.000,0.100,0.100,0.100,1,23.1,101.8,762,804,1,0,1,0,16,16,115,0
8.66,climb_cruise,439.7,439.7,34974.8,792,2.71,-28.77,346.43,4.55,15.0,125.0,0,0,1.23,-3.19,-1.61,-0.176,0.474,0.037,1.000,0.100,0.100,0.100,1,23.1,101.8,762,804,1,0,1,0,16,16,115,0
8.68,climb_cruise,439.6,439.6,34975.1,801,2.71,-28.83,346.39,4.55,15.0,125.0,0,0,1.23,-3.20,-1.62,-0.175,0.474,0.037,1.000,0.100,0.100,0.100,1,23.0,101.8,762,804,1,0,1,0,16,16,116,0
8.70,climb_cruise,439.6,439.6,34975.4,809,2.72,-28.90,346.35,4.55,15.0,125.0,0,0,1.22,-3.20,-1.62,-0.173,0.474,0.037,1.000,0.100,0.100,0.100,1,23.0,101.8,762,804,1,0,1,0,16,16,115,0
8.72,climb_cruise,439.6,439.6,34975.6,818,2.72,-28.96,346.31,4.56,15.0,125.0,0,0,1.22,-3.20,-1.62,-0.171,0.474,0.037,1.000,0.100,0.100,0.100,1,22.9,101.8,762,804,1,0,1,0,16,16,116,0
8.74,climb_cruise,439.5,439.5,34975.9,826,2.73,-29.03,346.27,4.56,15.0,125.0,0,0,1.21,-3.21,-1.63,-0.169,0.474,0.037,1.000,0.100,0.100,0.100,1,22.9,101.8,762,804,1,0,1,0,16,16,115,0
8.76,climb_cruise,439.5,439.5,34976.2,835,2.73,-29.10,346.23,4.56,15.0,125.0,0,0,1.20,-3.21,-1.63,-0.167,0.474,0.037,1.000,0.100,0.100,0.100,1,22.9,101.8,762,804,1,0,1,0,16,16,116,0
8.78,climb_cruise,439.4,439.4,34976.5,844,2.74,-29.16,346.19,4.56,15.0,125.0,0,0,1.20,-3.21,-1.63,-0.166,0.474,0.038,1.000,0.100,0.100,0.100,1,22.8,101.8,762,804,1,0,1,0,16,16,115,0
8.80,climb_cruise,439.4,439.4,34976.7,852,2.74,-29.23,346.14,4.56,15.0,125.0,0,0,1.19,-3.22,-1.64,-0.164,0.474,0.038,1.000,0.100,0.100,0.100,1,22.8,101.8,762,804,1,0,1,0,16,16,115,0
8.82,climb_cruise,439.4,439.4,34977.0,860,2.75,-29.30,346.10,4.57,15.0,125.0,0,0,1.19,-3.22,-1.64,-0.162,0.474,0.038,1.000,0.100,0.100,0.100,1,22.7,101.8,762,804,1,0,1,0,16,16,115,0
8.84,climb_cruise,439.3,439.3,34977.3,869,2.75,-29.36,346.06,4.57,15.0,125.0,0,0,1.18,-3.22,-1.64,-0.160,0.474,0.038,1.000,0.100,0.100,0.100,1,22.7,101.8,762,804,1,0,1,0,16,16,115,0
8.86,climb_cruise,439.3,439.3,34977.6,877,2.76,-29.43,346.02,4.57,15.0,125.0,0,0,1.17,-3.23,-1.64,-0.158,0.474,0.038,1.000,0.100,0.100,0.100,1,22.6,101.8,762,804,1,0,1,0,16,16,114,0
8.88,climb_cruise,439.3,439.3,34977.9,886,2.76,-29.49,345.98,4.57,15.0,125.0,0,0,1.17,-3.23,-1.65,-0.156,0.474,0.038,1.000,0.100,0.100,0.100,1,22.6,101.8,762,804,1,0,1,0,16,16,116,0
8.90,climb_cruise,439.2,439.2,34978.2,894,2.77,-29.56,345.94,4.57,15.0,125.0,0,0,1.16,-3.23,-1.65,-0.154,0.474,0.038,1.000,0.100,0.100,0.100,1,22.5,101.8,762,804,1,0,1,0,16,16,115,0
