time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
15.08,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.5,102.0,791,804,16,116,0
15.10,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.5,102.0,791,804,16,115,0
15.12,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.5,102.0,791,804,16,115,0
15.14,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.4,102.0,791,804,16,114,0
15.16,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.4,102.0,791,804,16,115,0
15.18,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.3,102.0,791,804,16,116,0
15.20,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.3,102.0,791,804,16,114,0
15.22,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.3,102.0,791,804,16,116,0
15.24,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.2,102.0,791,804,16,115,0
15.26,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.2,102.0,791,804,16,114,0
15.28,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.1,102.0,791,804,16,114,0
15.30,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.1,102.0,791,804,16,115,0
15.32,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.1,102.0,791,804,16,115,0
15.34,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.0,102.0,791,804,16,114,0
15.36,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,20.0,102.0,791,804,16,116,0
15.38,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.9,102.0,791,804,16,116,0
15.40,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.9,102.0,791,804,16,114,0
15.42,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.9,102.0,791,804,16,116,0
15.44,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.8,102.0,791,804,16,116,0
15.46,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.8,102.0,791,804,16,114,0
15.48,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.7,102.0,791,804,16,116,0
15.50,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.7,102.0,791,804,16,115,0
15.52,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.7,102.0,791,804,16,115,0
15.54,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.6,102.0,791,804,16,114,0
15.56,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.6,102.0,791,804,16,115,0
15.58,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.5,102.0,791,804,16,114,0
15.60,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.5,102.0,791,804,16,115,0
15.62,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.5,102.0,791,804,16,114,0
15.64,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.4,102.0,791,804,16,115,0
15.66,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.4,102.0,791,804,16,114,0
15.68,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.4,102.0,791,804,16,116,0
15.70,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.3,102.0,791,804,16,116,0
15.72,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.3,102.0,791,804,16,114,0
15.74,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.2,102.0,791,804,16,116,0
15.76,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.2,102.0,791,804,16,115,0
15.78,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.2,102.0,791,804,16,114,0
15.80,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.1,102.0,791,804,16,116,0
15.82,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.1,102.0,791,804,16,114,0
15.84,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.0,102.0,791,804,16,114,0
15.86,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.0,102.0,791,804,16,116,0
15.88,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,19.0,102.0,791,804,16,114,0
15.90,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.9,102.0,791,804,16,114,0
15.92,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.9,102.0,791,804,16,116,0
15.94,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.9,102.0,791,804,16,114,0
15.96,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.8,102.0,791,804,16,115,0
15.98,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.8,102.0,791,804,16,115,0
16.00,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.7,102.0,791,804,16,114,0
16.02,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.7,102.0,791,804,16,116,0
16.04,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.7,102.0,791,804,16,114,0
16.06,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.6,102.0,791,804,16,115,0
16.08,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.6,102.0,791,804,16,116,0
16.10,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.6,102.0,791,804,16,115,0
16.12,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.5,102.0,791,804,16,115,0
16.14,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.5,102.0,791,804,16,115,0
16.16,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.4,102.0,791,804,16,115,0
16.18,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.4,102.0,791,804,16,115,0
16.20,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.4,102.0,791,804,16,115,0
16.22,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.3,102.0,791,804,16,115,0
16.24,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.3,102.0,791,804,16,116,0
16.26,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.3,102.0,791,804,16,115,0
16.28,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.2,102.0,791,804,16,115,0
16.30,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.2,102.0,791,804,16,114,0
16.32,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.2,102.0,791,804,16,115,0
16.34,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.1,102.0,791,804,16,116,0
16.36,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.1,102.0,791,804,16,114,0
16.38,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.0,102.0,791,804,16,115,0
16.40,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.0,102.0,791,804,16,115,0
16.42,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,18.0,102.0,791,804,16,115,0
16.44,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.9,102.0,791,804,16,116,0
16.46,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.9,102.0,791,804,16,115,0
16.48,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.9,102.0,791,804,16,116,0
16.50,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.8,102.0,791,804,16,115,0
16.52,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.8,102.0,791,804,16,115,0
16.54,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.8,102.0,791,804,16,115,0
16.56,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.7,102.0,791,804,16,116,0
16.58,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.7,102.0,791,804,16,114,0
16.60,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.6,102.0,791,804,16,115,0
16.62,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.6,102.0,791,804,16,114,0
16.64,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.6,102.0,791,804,16,115,0
16.66,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.5,102.0,791,804,16,114,0
16.68,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.5,102.0,791,804,16,115,0
16.70,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.5,102.0,791,804,16,115,0
16.72,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.4,102.0,791,804,16,114,0
16.74,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.4,102.0,791,804,16,115,0
16.76,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.4,102.0,791,804,16,114,0
16.78,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.3,102.0,791,804,16,116,0
16.80,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.3,102.0,791,804,16,115,0
16.82,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.3,102.0,791,804,16,116,0
16.84,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.2,102.0,791,804,16,114,0
16.86,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.2,102.0,791,804,16,114,0
16.88,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.2,102.0,791,804,16,114,0
16.90,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.1,102.0,791,804,16,115,0
16.92,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.1,102.0,791,804,16,116,0
16.94,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.1,102.0,791,804,16,115,0
16.96,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.0,102.0,791,804,16,115,0
16.98,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.0,102.0,791,804,16,115,0
17.00,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,17.0,102.0,791,804,16,115,0
17.02,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.9,102.0,791,804,16,115,0
17.04,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.9,102.0,791,804,16,116,0
17.06,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.9,102.0,791,804,16,116,0
17.08,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.8,102.0,791,804,16,114,0
17.10,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.8,102.0,791,804,16,115,0
17.12,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.8,102.0,791,804,16,115,0
17.14,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.7,102.0,791,804,16,116,0
17.16,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.7,102.0,791,804,16,115,0
17.18,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.7,102.0,791,804,16,115,0
17.20,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.6,102.0,791,804,16,115,0
17.22,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.6,102.0,791,804,16,116,0
17.24,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.6,102.0,791,804,16,115,0
17.26,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.5,102.0,791,804,16,115,0
17.28,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.5,102.0,791,804,16,115,0
17.30,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.5,102.0,791,804,16,116,0
17.32,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.4,102.0,791,804,16,114,0
17.34,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.4,102.0,791,804,16,116,0
17.36,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.4,102.0,791,804,16,114,0
17.38,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.3,102.0,791,804,16,116,0
17.40,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.3,102.0,791,804,16,116,0
17.42,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.3,102.0,791,804,16,115,0
17.44,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.2,102.0,791,804,16,115,0
17.46,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.2,102.0,791,804,16,114,0
17.48,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.2,102.0,791,804,16,115,0
17.50,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.1,102.0,791,804,16,114,0
17.52,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.1,102.0,791,804,16,115,0
17.54,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.1,102.0,791,804,16,116,0
17.56,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.0,102.0,791,804,16,116,0
17.58,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.0,102.0,791,804,16,115,0
17.60,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,16.0,102.0,791,804,16,115,0
17.62,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.9,102.0,791,804,16,115,0
17.64,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.9,102.0,791,804,16,115,0
17.66,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.9,102.0,791,804,16,115,0
17.68,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.8,102.0,791,804,16,115,0
17.70,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.8,102.0,791,804,16,115,0
17.72,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.8,102.0,791,804,16,115,0
17.74,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.7,102.0,791,804,16,114,0
17.76,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.7,102.0,791,804,16,116,0
17.78,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.7,102.0,791,804,16,114,0
17.80,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.7,102.0,791,804,16,115,0
17.82,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.6,102.0,791,804,16,116,0
17.84,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.6,102.0,791,804,16,115,0
17.86,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.6,102.0,791,804,16,115,0
17.88,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.5,102.0,791,804,16,116,0
17.90,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.5,102.0,791,804,16,116,0
17.92,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.5,102.0,791,804,16,116,0
17.94,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.4,102.0,791,804,16,115,0
17.96,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.4,102.0,791,804,16,115,0
17.98,climb_cruise,0.0,0.0,35000.0,0,0.00,0.00,0.00,0.00,15.0,125.0,0,1,15.4,102.0,791,804,16,116,0
