time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
8.30,climb_cruise,440.4,440.4,34970.0,623,2.20,-29.18,347.12,4.27,15.0,125.0,0,0,-2.59,-13.24,-2.39,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,36.7,101.8,763,804,16,115,0
8.32,climb_cruise,440.3,440.3,34970.2,630,2.13,-29.45,347.11,4.22,15.0,125.0,0,0,-2.49,-13.29,-2.46,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,115,0
8.34,climb_cruise,440.3,440.3,34970.4,636,2.07,-29.72,347.09,4.17,15.0,125.0,0,0,-2.29,-13.33,-2.52,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,115,0
8.36,climb_cruise,440.3,440.3,34970.6,643,2.00,-29.98,347.06,4.12,15.0,125.0,0,0,-2.01,-13.36,-2.56,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.5,101.8,763,804,16,115,0
8.38,climb_cruise,440.2,440.2,34970.8,649,1.95,-30.25,347.04,4.08,15.0,125.0,0,0,-1.68,-13.39,-2.60,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,116,0
8.40,climb_cruise,440.2,440.2,34971.0,654,1.89,-30.52,347.01,4.04,15.0,125.0,0,0,-1.31,-13.42,-2.63,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,116,0
8.42,climb_cruise,440.2,440.2,34971.3,659,1.85,-30.79,346.98,4.02,15.0,125.0,0,0,-0.94,-13.45,-2.64,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.3,101.8,763,804,16,115,0
8.44,climb_cruise,440.1,440.1,34971.5,664,1.81,-31.06,346.94,4.00,15.0,125.0,0,0,-0.57,-13.47,-2.65,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.2,101.8,763,804,16,115,0
8.46,climb_cruise,440.1,440.1,34971.7,669,1.77,-31.33,346.90,3.99,15.0,125.0,0,0,-0.21,-13.49,-2.65,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.1,101.8,763,804,16,116,0
8.48,climb_cruise,440.1,440.1,34971.9,674,1.74,-31.60,346.85,3.98,15.0,125.0,0,0,0.11,-13.50,-2.65,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.1,101.9,763,804,16,114,0
8.50,climb_cruise,440.0,440.0,34972.2,678,1.72,-31.88,346.81,3.98,15.0,125.0,0,0,0.40,-13.52,-2.64,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,36.0,101.9,763,804,16,116,0
8.52,climb_cruise,440.0,440.0,34972.4,683,1.70,-32.15,346.76,3.99,15.0,125.0,0,0,0.65,-13.53,-2.63,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,35.9,101.9,763,804,16,115,0
8.54,climb_cruise,440.0,440.0,34972.6,687,1.68,-32.42,346.70,4.00,15.0,125.0,0,0,0.85,-13.54,-2.62,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,35.9,101.9,763,804,16,116,0
8.56,climb_cruise,439.9,439.9,34972.8,691,1.67,-32.69,346.65,4.02,15.0,125.0,0,0,1.01,-13.55,-2.61,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,35.8,101.9,763,804,16,115,0
8.58,climb_cruise,439.9,439.9,34973.1,695,1.66,-32.96,346.59,4.03,15.0,125.0,0,0,1.13,-13.55,-2.59,-0.046,0.114,0.008,1.000,0.100,0.100,0.100,1,35.7,101.9,763,804,16,115,0
8.60,climb_cruise,439.9,439.9,34973.3,699,1.65,-33.24,346.54,4.05,15.0,125.0,0,0,1.21,-13.56,-2.58,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.6,101.9,763,804,16,114,0
8.62,climb_cruise,439.8,439.8,34973.5,703,1.64,-33.51,346.48,4.08,15.0,125.0,0,0,1.26,-13.56,-2.57,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.6,101.9,763,804,16,114,0
8.64,climb_cruise,439.8,439.8,34973.8,707,1.64,-33.78,346.42,4.10,15.0,125.0,0,0,1.27,-13.56,-2.56,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.5,101.9,763,804,16,114,0
8.66,climb_cruise,439.8,439.8,34974.0,711,1.63,-34.06,346.37,4.12,15.0,125.0,0,0,1.26,-13.56,-2.55,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,116,0
8.68,climb_cruise,439.7,439.7,34974.2,715,1.62,-34.33,346.31,4.14,15.0,125.0,0,0,1.24,-13.56,-2.54,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,114,0
8.70,climb_cruise,439.7,439.7,34974.5,719,1.61,-34.60,346.26,4.16,15.0,125.0,0,0,1.19,-13.56,-2.53,-0.045,0.114,0.008,1.000,0.100,0.100,0.100,1,35.3,101.9,763,804,16,114,0
8.72,climb_cruise,439.7,439.7,34974.7,723,1.60,-34.87,346.20,4.18,15.0,125.0,0,0,1.14,-13.56,-2.53,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,35.2,101.9,763,804,16,116,0
8.74,climb_cruise,439.6,439.6,34975.0,726,1.59,-35.15,346.15,4.20,15.0,125.0,0,0,1.08,-13.56,-2.53,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,115,0
8.76,climb_cruise,439.6,439.6,34975.2,730,1.58,-35.42,346.09,4.21,15.0,125.0,0,0,1.02,-13.56,-2.53,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,114,0
8.78,climb_cruise,439.6,439.6,34975.4,733,1.57,-35.69,346.04,4.23,15.0,125.0,0,0,0.96,-13.56,-2.53,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,35.0,101.9,763,804,16,115,0
8.80,climb_cruise,439.5,439.5,34975.7,737,1.55,-35.96,345.99,4.24,15.0,125.0,0,0,0.91,-13.55,-2.54,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,115,0
8.82,climb_cruise,439.5,439.5,34975.9,740,1.54,-36.24,345.94,4.25,15.0,125.0,0,0,0.86,-13.55,-2.54,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,115,0
8.84,climb_cruise,439.4,439.4,34976.2,743,1.52,-36.51,345.89,4.27,15.0,125.0,0,0,0.81,-13.55,-2.55,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,34.8,101.9,763,804,16,115,0
8.86,climb_cruise,439.4,439.4,34976.4,746,1.50,-36.78,345.83,4.28,15.0,125.0,0,0,0.78,-13.55,-2.56,-0.044,0.114,0.008,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,115,0
8.88,climb_cruise,439.4,439.4,34976.7,749,1.48,-37.05,345.78,4.28,15.0,125.0,0,0,0.75,-13.55,-2.57,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,115,0
8.90,climb_cruise,439.3,439.3,34976.9,752,1.47,-37.33,345.73,4.29,15.0,125.0,0,0,0.73,-13.56,-2.59,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.6,101.9,763,804,16,114,0
8.92,climb_cruise,439.3,439.3,34977.2,755,1.45,-37.60,345.68,4.30,15.0,125.0,0,0,0.72,-13.56,-2.60,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.5,101.9,763,804,16,114,0
8.94,climb_cruise,439.3,439.3,34977.4,757,1.42,-37.87,345.63,4.31,15.0,125.0,0,0,0.71,-13.56,-2.61,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,115,0
8.96,climb_cruise,439.2,439.2,34977.7,760,1.40,-38.14,345.58,4.31,15.0,125.0,0,0,0.72,-13.56,-2.63,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,115,0
8.98,climb_cruise,439.2,439.2,34977.9,762,1.38,-38.42,345.53,4.32,15.0,125.0,0,0,0.72,-13.57,-2.64,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.3,101.9,763,804,16,115,0
9.00,climb_cruise,439.2,439.2,34978.2,764,1.36,-38.69,345.48,4.33,15.0,125.0,0,0,0.74,-13.57,-2.66,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,114,0
9.02,climb_cruise,439.1,439.1,34978.4,766,1.34,-38.96,345.43,4.34,15.0,125.0,0,0,0.75,-13.57,-2.67,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,116,0
9.04,climb_cruise,439.1,439.1,34978.7,768,1.32,-39.23,345.38,4.34,15.0,125.0,0,0,0.77,-13.58,-2.69,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.1,101.9,763,804,16,114,0
9.06,climb_cruise,439.1,439.1,34979.0,769,1.29,-39.51,345.33,4.35,15.0,125.0,0,0,0.79,-13.58,-2.70,-0.043,0.114,0.008,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,115,0
9.08,climb_cruise,439.0,439.0,34979.2,771,1.27,-39.78,345.28,4.36,15.0,125.0,0,0,0.81,-13.59,-2.72,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,116,0
9.10,climb_cruise,439.0,439.0,34979.5,772,1.25,-40.05,345.23,4.37,15.0,125.0,0,0,0.84,-13.59,-2.73,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.9,101.9,763,804,16,115,0
9.12,climb_cruise,439.0,439.0,34979.7,774,1.23,-40.33,345.17,4.37,15.0,125.0,0,0,0.86,-13.60,-2.75,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,115,0
9.14,climb_cruise,438.9,438.9,34980.0,775,1.21,-40.60,345.12,4.38,15.0,125.0,0,0,0.88,-13.60,-2.76,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,116,0
9.16,climb_cruise,438.9,438.9,34980.2,776,1.18,-40.87,345.07,4.39,15.0,125.0,0,0,0.90,-13.61,-2.78,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.7,101.9,763,804,16,115,0
9.18,climb_cruise,438.8,438.8,34980.5,776,1.16,-41.14,345.01,4.40,15.0,125.0,0,0,0.92,-13.61,-2.79,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,115,0
9.20,climb_cruise,438.8,438.8,34980.8,777,1.14,-41.42,344.96,4.41,15.0,125.0,0,0,0.94,-13.62,-2.80,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,116,0
9.22,climb_cruise,438.8,438.8,34981.0,778,1.11,-41.69,344.90,4.42,15.0,125.0,0,0,0.96,-13.62,-2.82,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.5,101.9,763,804,16,115,0
9.24,climb_cruise,438.7,438.7,34981.3,778,1.09,-41.97,344.85,4.43,15.0,125.0,0,0,0.97,-13.63,-2.83,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,115,0
9.26,climb_cruise,438.7,438.7,34981.5,778,1.07,-42.24,344.79,4.44,15.0,125.0,0,0,0.99,-13.64,-2.84,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,116,0
9.28,climb_cruise,438.7,438.7,34981.8,778,1.04,-42.51,344.74,4.44,15.0,125.0,0,0,1.00,-13.64,-2.86,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.3,101.9,763,804,16,115,0
9.30,climb_cruise,438.6,438.6,34982.0,778,1.02,-42.79,344.68,4.45,15.0,125.0,0,0,1.01,-13.65,-2.87,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,115,0
9.32,climb_cruise,438.6,438.6,34982.3,778,1.00,-43.06,344.63,4.46,15.0,125.0,0,0,1.02,-13.65,-2.88,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,116,0
9.34,climb_cruise,438.6,438.6,34982.6,778,0.97,-43.33,344.57,4.47,15.0,125.0,0,0,1.03,-13.66,-2.89,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.1,101.9,763,804,16,115,0
9.36,climb_cruise,438.5,438.5,34982.8,777,0.95,-43.61,344.51,4.48,15.0,125.0,0,0,1.04,-13.66,-2.90,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.0,101.9,763,804,16,115,0
9.38,climb_cruise,438.5,438.5,34983.1,776,0.92,-43.88,344.46,4.49,15.0,125.0,0,0,1.05,-13.67,-2.91,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,33.0,101.9,763,804,16,115,0
9.40,climb_cruise,438.4,438.4,34983.3,775,0.90,-44.16,344.40,4.50,15.0,125.0,0,0,1.06,-13.67,-2.93,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.9,101.9,763,804,16,114,0
9.42,climb_cruise,438.4,438.4,34983.6,774,0.87,-44.43,344.34,4.51,15.0,125.0,0,0,1.07,-13.68,-2.94,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.8,101.9,763,804,16,116,0
9.44,climb_cruise,438.4,438.4,34983.9,773,0.84,-44.71,344.29,4.52,15.0,125.0,0,0,1.08,-13.68,-2.95,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.8,101.9,763,804,16,115,0
9.46,climb_cruise,438.3,438.3,34984.1,772,0.82,-44.98,344.23,4.53,15.0,125.0,0,0,1.09,-13.69,-2.96,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.7,101.9,763,804,16,114,0
9.48,climb_cruise,438.3,438.3,34984.4,770,0.79,-45.26,344.17,4.54,15.0,125.0,0,0,1.10,-13.69,-2.97,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.6,101.9,763,804,16,116,0
9.50,climb_cruise,438.3,438.3,34984.6,769,0.76,-45.53,344.11,4.55,15.0,125.0,0,0,1.11,-13.70,-2.98,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.6,101.9,763,804,16,116,0
9.52,climb_cruise,438.2,438.2,34984.9,767,0.74,-45.80,344.06,4.56,15.0,125.0,0,0,1.12,-13.70,-2.99,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.5,101.9,763,804,16,115,0
9.54,climb_cruise,438.2,438.2,34985.1,765,0.71,-46.08,344.00,4.57,15.0,125.0,0,0,1.13,-13.71,-3.00,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.4,101.9,763,804,16,115,0
9.56,climb_cruise,438.2,438.2,34985.4,763,0.68,-46.35,343.94,4.57,15.0,125.0,0,0,1.14,-13.71,-3.02,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.4,101.9,763,804,16,114,0
9.58,climb_cruise,438.1,438.1,34985.6,760,0.65,-46.63,343.88,4.58,15.0,125.0,0,0,1.15,-13.72,-3.03,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.3,101.9,763,804,16,115,0
9.60,climb_cruise,438.1,438.1,34985.9,758,0.63,-46.90,343.82,4.59,15.0,125.0,0,0,1.16,-13.72,-3.04,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.2,101.9,763,804,16,115,0
9.62,climb_cruise,438.0,438.0,34986.2,755,0.60,-47.18,343.77,4.60,15.0,125.0,0,0,1.17,-13.73,-3.05,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.2,101.9,763,804,16,114,0
9.64,climb_cruise,438.0,438.0,34986.4,752,0.57,-47.45,343.71,4.61,15.0,125.0,0,0,1.18,-13.73,-3.06,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.1,101.9,763,804,16,115,0
9.66,climb_cruise,438.0,438.0,34986.7,749,0.54,-47.73,343.65,4.62,15.0,125.0,0,0,1.20,-13.73,-3.07,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.1,101.9,763,804,16,115,0
9.68,climb_cruise,437.9,437.9,34986.9,746,0.51,-48.00,343.59,4.63,15.0,125.0,0,0,1.21,-13.74,-3.08,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,32.0,101.9,763,804,16,114,0
9.70,climb_cruise,437.9,437.9,34987.1,743,0.48,-48.28,343.53,4.64,15.0,125.0,0,0,1.22,-13.74,-3.09,-0.042,0.114,0.008,1.000,0.100,0.100,0.100,1,31.9,101.9,763,804,16,116,0
9.72,climb_cruise,437.9,437.9,34987.4,739,0.45,-48.56,343.47,4.65,15.0,125.0,0,0,1.24,-13.75,-3.10,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.9,101.9,763,804,16,114,0
9.74,climb_cruise,437.8,437.8,34987.6,736,0.42,-48.83,343.41,4.66,15.0,125.0,0,0,1.25,-13.75,-3.11,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.8,101.9,763,804,16,116,0
9.76,climb_cruise,437.8,437.8,34987.9,732,0.39,-49.11,343.35,4.66,15.0,125.0,0,0,1.26,-13.76,-3.12,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.7,101.9,763,804,16,114,0
9.78,climb_cruise,437.8,437.8,34988.1,727,0.36,-49.38,343.29,4.67,15.0,125.0,0,0,1.28,-13.76,-3.13,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.7,101.9,763,804,16,116,0
9.80,climb_cruise,437.7,437.7,34988.4,723,0.33,-49.66,343.23,4.68,15.0,125.0,0,0,1.29,-13.77,-3.15,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.6,101.9,763,804,16,115,0
9.82,climb_cruise,437.7,437.7,34988.6,719,0.30,-49.93,343.17,4.69,15.0,125.0,0,0,1.30,-13.77,-3.16,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.5,101.9,763,804,16,114,0
9.84,climb_cruise,437.6,437.6,34988.8,714,0.26,-50.21,343.11,4.70,15.0,125.0,0,0,1.32,-13.78,-3.17,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.5,101.9,763,804,16,115,0
9.86,climb_cruise,437.6,437.6,34989.1,709,0.23,-50.49,343.05,4.71,15.0,125.0,0,0,1.33,-13.78,-3.18,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.4,101.9,763,804,16,114,0
9.88,climb_cruise,437.6,437.6,34989.3,704,0.20,-50.76,342.99,4.72,15.0,125.0,0,0,1.35,-13.79,-3.19,-0.042,0.114,0.009,1.000,0.100,0.100,0.100,1,31.4,101.9,763,804,16,115,0
9.90,climb_cruise,437.5,437.5,34989.6,699,0.17,-51.04,342.93,4.73,15.0,125.0,0,0,1.36,-13.79,-3.20,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.3,101.9,763,804,16,115,0
9.92,climb_cruise,437.5,437.5,34989.8,694,0.13,-51.31,342.86,4.74,15.0,125.0,0,0,1.38,-13.80,-3.21,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.2,101.9,763,804,16,116,0
9.94,climb_cruise,437.5,437.5,34990.0,688,0.10,-51.59,342.80,4.75,15.0,125.0,0,0,1.39,-13.80,-3.22,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.2,101.9,763,804,16,114,0
9.96,climb_cruise,437.4,437.4,34990.2,682,0.07,-51.87,342.74,4.76,15.0,125.0,0,0,1.40,-13.81,-3.23,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.1,101.9,763,804,16,114,0
9.98,climb_cruise,437.4,437.4,34990.5,676,0.03,-52.14,342.68,4.77,15.0,125.0,0,0,1.42,-13.81,-3.24,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.0,101.9,763,804,16,116,0
10.00,climb_cruise,437.4,437.4,34990.7,670,0.00,-52.42,342.62,4.78,15.0,125.0,0,0,1.43,-13.82,-3.25,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,31.0,101.9,763,804,16,115,0
10.02,climb_cruise,437.3,437.3,34990.9,664,-0.03,-52.69,342.55,4.79,15.0,125.0,0,0,1.45,-13.82,-3.26,-0.043,0.114,0.009,1.000,0.100,0.100,0.100,1,30.9,101.9,763,804,16,115,0
10.04,climb_cruise,437.3,437.3,34991.1,657,-0.07,-52.97,342.49,4.80,15.0,125.0,0,0,1.46,-13.83,-3.27,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.9,101.9,763,804,16,115,0
10.06,climb_cruise,437.2,437.2,34991.4,650,-0.10,-53.25,342.43,4.81,15.0,125.0,0,0,1.48,-13.83,-3.28,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.8,101.9,763,804,16,115,0
10.08,climb_cruise,437.2,437.2,34991.6,644,-0.14,-53.52,342.36,4.82,15.0,125.0,0,0,1.50,-13.84,-3.29,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.7,101.9,763,804,16,116,0
10.10,climb_cruise,437.2,437.2,34991.8,636,-0.17,-53.80,342.30,4.83,15.0,125.0,0,0,1.51,-13.84,-3.30,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.7,101.9,763,804,16,115,0
10.12,climb_cruise,437.1,437.1,34992.0,629,-0.21,-54.08,342.24,4.84,15.0,125.0,0,0,1.53,-13.85,-3.31,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.6,101.9,763,804,16,115,0
10.14,climb_cruise,437.1,437.1,34992.2,622,-0.24,-54.35,342.17,4.85,15.0,125.0,0,0,1.54,-13.85,-3.32,-0.044,0.114,0.009,1.000,0.100,0.100,0.100,1,30.5,101.9,763,804,16,115,0
10.16,climb_cruise,437.1,437.1,34992.4,614,-0.28,-54.63,342.11,4.86,15.0,125.0,0,0,1.56,-13.86,-3.33,-0.045,0.114,0.009,1.000,0.100,0.100,0.100,1,30.5,101.9,763,804,16,114,0
10.18,climb_cruise,437.0,437.0,34992.6,606,-0.32,-54.91,342.05,4.87,15.0,125.0,0,0,1.58,-13.86,-3.34,-0.045,0.114,0.009,1.000,0.100,0.100,0.100,1,30.4,101.9,763,804,16,115,0
10.20,climb_cruise,437.0,437.0,34992.8,598,-0.35,-55.18,341.98,4.88,15.0,125.0,0,0,1.59,-13.87,-3.35,-0.045,0.114,0.009,1.000,0.100,0.100,0.100,1,30.4,101.9,763,804,16,115,0
10.22,climb_cruise,437.0,437.0,34993.0,589,-0.39,-55.46,341.92,4.89,15.0,125.0,0,0,1.61,-13.87,-3.36,-0.045,0.114,0.009,1.000,0.100,0.100,0.100,1,30.3,101.9,763,804,16,114,0
10.24,climb_cruise,436.9,436.9,34993.2,581,-0.43,-55.74,341.85,4.90,15.0,125.0,0,0,1.63,-13.88,-3.37,-0.045,0.114,0.009,1.000,0.100,0.100,0.100,1,30.2,102.0,763,804,16,115,0
10.26,climb_cruise,436.9,436.9,34993.4,572,-0.47,-56.02,341.79,4.91,15.0,125.0,0,0,1.64,-13.88,-3.38,-0.046,0.114,0.009,1.000,0.100,0.100,0.100,1,30.2,102.0,763,804,16,115,0
10.28,climb_cruise,436.9,436.9,34993.6,563,-0.50,-56.29,341.72,4.92,15.0,125.0,0,0,1.66,-13.89,-3.40,-0.046,0.114,0.009,1.000,0.100,0.100,0.100,1,30.1,102.0,763,804,16,114,0
10.30,climb_cruise,436.8,436.8,34993.8,554,-0.54,-56.57,341.66,4.93,15.0,125.0,0,0,1.68,-13.89,-3.41,-0.046,0.114,0.009,1.000,0.100,0.100,0.100,1,30.1,102.0,763,804,16,114,0
10.32,climb_cruise,436.8,436.8,34994.0,544,-0.58,-56.85,341.59,4.94,15.0,125.0,0,0,1.69,-13.90,-3.42,-0.046,0.114,0.009,1.000,0.100,0.100,0.100,1,30.0,102.0,763,804,16,116,0
10.34,climb_cruise,436.7,436.7,34994.1,535,-0.62,-57.12,341.53,4.95,15.0,125.0,0,0,1.71,-13.90,-3.43,-0.047,0.114,0.009,1.000,0.100,0.100,0.100,1,29.9,102.0,763,804,16,114,0
10.36,climb_cruise,436.7,436.7,34994.3,525,-0.66,-57.40,341.46,4.96,15.0,125.0,0,0,1.73,-13.91,-3.44,-0.047,0.114,0.009,1.000,0.100,0.100,0.100,1,29.9,102.0,763,804,16,114,0
10.38,climb_cruise,436.7,436.7,34994.5,515,-0.70,-57.68,341.39,4.97,15.0,125.0,0,0,1.75,-13.91,-3.44,-0.047,0.114,0.009,1.000,0.100,0.100,0.100,1,29.8,102.0,763,804,16,115,0
10.40,climb_cruise,436.6,436.6,34994.7,505,-0.74,-57.96,341.33,4.98,15.0,125.0,0,0,1.77,-13.92,-3.45,-0.048,0.114,0.009,1.000,0.100,0.100,0.100,1,29.8,102.0,763,804,16,114,0
10.42,climb_cruise,436.6,436.6,34994.8,494,-0.78,-58.23,341.26,4.99,15.0,125.0,0,0,1.78,-13.93,-3.46,-0.048,0.114,0.009,1.000,0.100,0.100,0.100,1,29.7,102.0,763,804,16,114,0
10.44,climb_cruise,436.6,436.6,34995.0,484,-0.82,-58.51,341.19,5.01,15.0,125.0,0,0,1.80,-13.93,-3.47,-0.048,0.114,0.009,1.000,0.100,0.100,0.100,1,29.6,102.0,763,804,16,115,0
10.46,climb_cruise,436.5,436.5,34995.1,473,-0.86,-58.79,341.13,5.02,15.0,125.0,0,0,1.82,-13.94,-3.48,-0.049,0.114,0.009,1.000,0.100,0.100,0.100,1,29.6,102.0,763,804,16,115,0
10.48,climb_cruise,436.5,436.5,34995.3,462,-0.90,-59.07,341.06,5.03,15.0,125.0,0,0,1.84,-13.94,-3.49,-0.049,0.114,0.009,1.000,0.100,0.100,0.100,1,29.5,102.0,763,804,16,115,0
10.50,climb_cruise,436.5,436.5,34995.5,450,-0.94,-59.35,340.99,5.04,15.0,125.0,0,0,1.86,-13.95,-3.50,-0.049,0.114,0.009,1.000,0.100,0.100,0.100,1,29.5,102.0,763,804,16,114,0
10.52,climb_cruise,436.4,436.4,34995.6,439,-0.98,-59.62,340.92,5.05,15.0,125.0,0,0,1.88,-13.95,-3.51,-0.050,0.114,0.009,1.000,0.100,0.100,0.100,1,29.4,102.0,763,804,16,114,0
10.54,climb_cruise,436.4,436.4,34995.7,427,-1.02,-59.90,340.86,5.06,15.0,125.0,0,0,1.90,-13.96,-3.52,-0.050,0.114,0.009,1.000,0.100,0.100,0.100,1,29.4,102.0,763,804,16,115,0
10.56,climb_cruise,436.4,436.4,34995.9,415,-1.06,-60.18,340.79,5.07,15.0,125.0,0,0,1.92,-13.96,-3.53,-0.050,0.114,0.009,1.000,0.100,0.100,0.100,1,29.3,102.0,763,804,16,114,0
10.58,climb_cruise,436.3,436.3,34996.0,403,-1.11,-60.46,340.72,5.09,15.0,125.0,0,0,1.94,-13.97,-3.54,-0.051,0.114,0.009,1.000,0.100,0.100,0.100,1,29.2,102.0,763,804,16,114,0
10.60,climb_cruise,436.3,436.3,34996.2,391,-1.15,-60.74,340.65,5.10,15.0,125.0,0,0,1.96,-13.97,-3.55,-0.051,0.114,0.009,1.000,0.100,0.100,0.100,1,29.2,102.0,763,804,16,116,0
