time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
7.04,climb_cruise,442.5,442.5,34962.2,27,1.68,-24.20,349.53,3.94,15.0,125.0,0,0,1.48,-2.93,-1.39,-0.277,0.474,0.032,1.000,0.100,0.100,0.100,1,41.7,101.6,763,803,16,115,0
7.06,climb_cruise,442.4,442.4,34962.2,35,1.69,-24.26,349.49,3.95,15.0,125.0,0,0,1.48,-2.93,-1.39,-0.277,0.474,0.032,1.000,0.100,0.100,0.100,1,41.6,101.6,763,803,16,115,0
7.08,climb_cruise,442.4,442.4,34962.2,43,1.71,-24.32,349.45,3.97,15.0,125.0,0,0,1.48,-2.93,-1.39,-0.276,0.474,0.032,1.000,0.100,0.100,0.100,1,41.5,101.6,763,803,16,116,0
7.10,climb_cruise,442.4,442.4,34962.2,51,1.72,-24.38,349.42,3.98,15.0,125.0,0,0,1.48,-2.94,-1.39,-0.276,0.474,0.032,1.000,0.100,0.100,0.100,1,41.4,101.6,763,803,16,115,0
7.12,climb_cruise,442.3,442.3,34962.2,59,1.74,-24.44,349.38,3.99,15.0,125.0,0,0,1.48,-2.94,-1.40,-0.276,0.474,0.032,1.000,0.100,0.100,0.100,1,41.3,101.6,763,803,16,114,0
7.14,climb_cruise,442.3,442.3,34962.2,67,1.75,-24.50,349.34,4.00,15.0,125.0,0,0,1.48,-2.95,-1.40,-0.275,0.474,0.032,1.000,0.100,0.100,0.100,1,41.2,101.7,763,804,16,115,0
7.16,climb_cruise,442.3,442.3,34962.3,75,1.77,-24.56,349.30,4.02,15.0,125.0,0,0,1.48,-2.95,-1.40,-0.275,0.474,0.032,1.000,0.100,0.100,0.100,1,41.2,101.7,763,804,16,116,0
7.18,climb_cruise,442.3,442.3,34962.3,83,1.78,-24.62,349.27,4.03,15.0,125.0,0,0,1.49,-2.95,-1.41,-0.275,0.474,0.032,1.000,0.100,0.100,0.100,1,41.1,101.7,763,804,16,115,0
7.20,climb_cruise,442.2,442.2,34962.3,91,1.80,-24.68,349.23,4.04,15.0,125.0,0,0,1.49,-2.96,-1.41,-0.274,0.474,0.032,1.000,0.100,0.100,0.100,1,41.0,101.7,763,804,16,115,0
7.22,climb_cruise,442.2,442.2,34962.3,100,1.82,-24.74,349.19,4.05,15.0,125.0,0,0,1.49,-2.96,-1.41,-0.274,0.474,0.032,1.000,0.100,0.100,0.100,1,40.9,101.7,763,804,16,114,0
7.24,climb_cruise,442.2,442.2,34962.4,108,1.83,-24.80,349.15,4.07,15.0,125.0,0,0,1.49,-2.97,-1.42,-0.273,0.474,0.033,1.000,0.100,0.100,0.100,1,40.8,101.7,763,804,16,115,0
7.26,climb_cruise,442.1,442.1,34962.4,116,1.85,-24.86,349.11,4.08,15.0,125.0,0,0,1.49,-2.97,-1.42,-0.273,0.474,0.033,1.000,0.100,0.100,0.100,1,40.7,101.7,763,804,16,115,0
7.28,climb_cruise,442.1,442.1,34962.4,125,1.86,-24.92,349.08,4.09,15.0,125.0,0,0,1.49,-2.97,-1.42,-0.272,0.474,0.033,1.000,0.100,0.100,0.100,1,40.7,101.7,763,804,16,115,0
7.30,climb_cruise,442.1,442.1,34962.5,133,1.88,-24.98,349.04,4.10,15.0,125.0,0,0,1.49,-2.98,-1.43,-0.272,0.474,0.033,1.000,0.100,0.100,0.100,1,40.6,101.7,763,804,16,115,0
7.32,climb_cruise,442.0,442.0,34962.5,141,1.89,-25.04,349.00,4.11,15.0,125.0,0,0,1.49,-2.98,-1.43,-0.271,0.474,0.033,1.000,0.100,0.100,0.100,1,40.5,101.7,763,804,16,115,0
7.34,climb_cruise,442.0,442.0,34962.6,150,1.91,-25.11,348.96,4.13,15.0,125.0,0,0,1.49,-2.99,-1.43,-0.271,0.474,0.033,1.000,0.100,0.100,0.100,1,40.4,101.7,763,804,16,114,0
7.36,climb_cruise,442.0,442.0,34962.6,158,1.92,-25.17,348.92,4.14,15.0,125.0,0,0,1.49,-2.99,-1.44,-0.270,0.474,0.033,1.000,0.100,0.100,0.100,1,40.3,101.7,763,804,16,115,0
7.38,climb_cruise,442.0,442.0,34962.7,167,1.94,-25.23,348.88,4.15,15.0,125.0,0,0,1.49,-2.99,-1.44,-0.270,0.474,0.033,1.000,0.100,0.100,0.100,1,40.3,101.7,763,804,16,115,0
7.40,climb_cruise,441.9,441.9,34962.7,175,1.95,-25.29,348.84,4.16,15.0,125.0,0,0,1.49,-3.00,-1.44,-0.269,0.474,0.033,1.000,0.100,0.100,0.100,1,40.2,101.7,763,804,16,115,0
7.42,climb_cruise,441.9,441.9,34962.8,184,1.96,-25.35,348.80,4.17,15.0,125.0,0,0,1.49,-3.00,-1.44,-0.268,0.474,0.033,1.000,0.100,0.100,0.100,1,40.1,101.7,763,804,16,115,0
7.44,climb_cruise,441.9,441.9,34962.9,193,1.98,-25.41,348.77,4.18,15.0,125.0,0,0,1.49,-3.01,-1.45,-0.268,0.474,0.033,1.000,0.100,0.100,0.100,1,40.0,101.7,763,804,16,114,0
7.46,climb_cruise,441.8,441.8,34962.9,201,1.99,-25.47,348.73,4.19,15.0,125.0,0,0,1.49,-3.01,-1.45,-0.267,0.474,0.033,1.000,0.100,0.100,0.100,1,39.9,101.7,763,804,16,116,0
7.48,climb_cruise,441.8,441.8,34963.0,210,2.01,-25.53,348.69,4.21,15.0,125.0,0,0,1.49,-3.01,-1.45,-0.267,0.474,0.033,1.000,0.100,0.100,0.100,1,39.9,101.7,763,804,16,114,0
7.50,climb_cruise,441.8,441.8,34963.1,219,2.02,-25.60,348.65,4.22,15.0,125.0,0,0,1.49,-3.02,-1.46,-0.266,0.474,0.033,1.000,0.100,0.100,0.100,1,39.8,101.7,763,804,16,116,0
7.52,climb_cruise,441.7,441.7,34963.1,227,2.04,-25.66,348.61,4.23,15.0,125.0,0,0,1.49,-3.02,-1.46,-0.265,0.474,0.033,1.000,0.100,0.100,0.100,1,39.7,101.7,763,804,16,115,0
7.54,climb_cruise,441.7,441.7,34963.2,236,2.05,-25.72,348.57,4.24,15.0,125.0,0,0,1.49,-3.02,-1.46,-0.264,0.474,0.034,1.000,0.100,0.100,0.100,1,39.6,101.7,763,804,16,116,0
7.56,climb_cruise,441.7,441.7,34963.3,245,2.07,-25.78,348.53,4.25,15.0,125.0,0,0,1.49,-3.03,-1.47,-0.264,0.474,0.034,1.000,0.100,0.100,0.100,1,39.5,101.7,763,804,16,115,0
7.58,climb_cruise,441.6,441.6,34963.4,254,2.08,-25.84,348.49,4.26,15.0,125.0,0,0,1.49,-3.03,-1.47,-0.263,0.474,0.034,1.000,0.100,0.100,0.100,1,39.5,101.7,763,804,16,115,0
7.60,climb_cruise,441.6,441.6,34963.5,263,2.09,-25.91,348.45,4.27,15.0,125.0,0,0,1.49,-3.04,-1.47,-0.262,0.474,0.034,1.000,0.100,0.100,0.100,1,39.4,101.7,763,804,16,114,0
7.62,climb_cruise,441.6,441.6,34963.5,271,2.11,-25.97,348.41,4.28,15.0,125.0,0,0,1.49,-3.04,-1.48,-0.261,0.474,0.034,1.000,0.100,0.100,0.100,1,39.3,101.7,763,804,16,115,0
7.64,climb_cruise,441.5,441.5,34963.6,280,2.12,-26.03,348.37,4.29,15.0,125.0,0,0,1.49,-3.04,-1.48,-0.261,0.474,0.034,1.000,0.100,0.100,0.100,1,39.2,101.7,763,804,16,114,0
7.66,climb_cruise,441.5,441.5,34963.7,289,2.13,-26.09,348.33,4.30,15.0,125.0,0,0,1.49,-3.05,-1.48,-0.260,0.474,0.034,1.000,0.100,0.100,0.100,1,39.1,101.7,763,804,16,115,0
7.68,climb_cruise,441.5,441.5,34963.8,298,2.15,-26.16,348.29,4.31,15.0,125.0,0,0,1.49,-3.05,-1.49,-0.259,0.474,0.034,1.000,0.100,0.100,0.100,1,39.1,101.8,763,804,16,114,0
7.70,climb_cruise,441.5,441.5,34963.9,307,2.16,-26.22,348.25,4.32,15.0,125.0,0,0,1.49,-3.06,-1.49,-0.258,0.474,0.034,1.000,0.100,0.100,0.100,1,39.0,101.8,763,804,16,115,0
7.72,climb_cruise,441.4,441.4,34964.0,316,2.18,-26.28,348.21,4.33,15.0,125.0,0,0,1.49,-3.06,-1.49,-0.257,0.474,0.034,1.000,0.100,0.100,0.100,1,38.9,101.8,763,804,16,116,0
7.74,climb_cruise,441.4,441.4,34964.1,325,2.19,-26.34,348.17,4.34,15.0,125.0,0,0,1.48,-3.06,-1.50,-0.256,0.474,0.034,1.000,0.100,0.100,0.100,1,38.8,101.8,763,804,16,116,0
7.76,climb_cruise,441.4,441.4,34964.3,334,2.20,-26.41,348.13,4.35,15.0,125.0,0,0,1.48,-3.07,-1.50,-0.255,0.474,0.034,1.000,0.100,0.100,0.100,1,38.8,101.8,763,804,16,115,0
7.78,climb_cruise,441.3,441.3,34964.4,343,2.22,-26.47,348.09,4.36,15.0,125.0,0,0,1.48,-3.07,-1.50,-0.255,0.474,0.034,1.000,0.100,0.100,0.100,1,38.7,101.8,763,804,16,116,0
7.80,climb_cruise,441.3,441.3,34964.5,352,2.23,-26.53,348.05,4.37,15.0,125.0,0,0,1.48,-3.07,-1.50,-0.254,0.474,0.034,1.000,0.100,0.100,0.100,1,38.6,101.8,763,804,16,115,0
7.82,climb_cruise,441.3,441.3,34964.6,361,2.24,-26.60,348.01,4.38,15.0,125.0,0,0,1.48,-3.08,-1.51,-0.253,0.474,0.034,1.000,0.100,0.100,0.100,1,38.5,101.8,763,804,16,115,0
7.84,climb_cruise,441.2,441.2,34964.7,370,2.25,-26.66,347.97,4.39,15.0,125.0,0,0,1.48,-3.08,-1.51,-0.252,0.474,0.034,1.000,0.100,0.100,0.100,1,38.5,101.8,763,804,16,115,0
7.86,climb_cruise,441.2,441.2,34964.8,379,2.27,-26.72,347.93,4.40,15.0,125.0,0,0,1.48,-3.08,-1.51,-0.251,0.474,0.035,1.000,0.100,0.100,0.100,1,38.4,101.8,763,804,16,116,0
7.88,climb_cruise,441.2,441.2,34965.0,388,2.28,-26.79,347.89,4.41,15.0,125.0,0,0,1.47,-3.09,-1.52,-0.250,0.474,0.035,1.000,0.100,0.100,0.100,1,38.3,101.8,763,804,16,114,0
7.90,climb_cruise,441.1,441.1,34965.1,397,2.29,-26.85,347.85,4.42,15.0,125.0,0,0,1.47,-3.09,-1.52,-0.249,0.474,0.035,1.000,0.100,0.100,0.100,1,38.2,101.8,763,804,16,115,0
7.92,climb_cruise,441.1,441.1,34965.2,406,2.31,-26.91,347.81,4.42,15.0,125.0,0,0,1.47,-3.10,-1.52,-0.248,0.474,0.035,1.000,0.100,0.100,0.100,1,38.1,101.8,763,804,16,115,0
7.94,climb_cruise,441.1,441.1,34965.4,415,2.32,-26.98,347.77,4.43,15.0,125.0,0,0,1.47,-3.10,-1.53,-0.246,0.474,0.035,1.000,0.100,0.100,0.100,1,38.1,101.8,763,804,16,115,0
7.96,climb_cruise,441.0,441.0,34965.5,425,2.33,-27.04,347.73,4.44,15.0,125.0,0,0,1.47,-3.10,-1.53,-0.245,0.474,0.035,1.000,0.100,0.100,0.100,1,38.0,101.8,763,804,16,115,0
7.98,climb_cruise,441.0,441.0,34965.6,434,2.34,-27.10,347.69,4.45,15.0,125.0,0,0,1.46,-3.11,-1.53,-0.244,0.474,0.035,1.000,0.100,0.100,0.100,1,37.9,101.8,763,804,16,116,0
8.00,climb_cruise,441.0,441.0,34965.8,443,2.35,-27.17,347.65,4.46,15.0,125.0,0,0,1.46,-3.11,-1.54,-0.243,0.474,0.035,1.000,0.100,0.100,0.100,1,37.8,101.8,763,804,16,116,0
8.02,climb_cruise,440.9,440.9,34965.9,452,2.37,-27.23,347.61,4.47,15.0,125.0,0,0,1.46,-3.11,-1.54,-0.242,0.474,0.035,1.000,0.100,0.100,0.100,1,37.8,101.8,763,804,16,116,0
8.04,climb_cruise,440.9,440.9,34966.1,461,2.38,-27.29,347.57,4.47,15.0,125.0,0,0,1.46,-3.12,-1.54,-0.241,0.474,0.035,1.000,0.100,0.100,0.100,1,37.7,101.8,763,804,16,115,0
8.06,climb_cruise,440.9,440.9,34966.2,470,2.39,-27.36,347.53,4.48,15.0,125.0,0,0,1.46,-3.12,-1.55,-0.240,0.474,0.035,1.000,0.100,0.100,0.100,1,37.6,101.8,763,804,16,114,0
8.08,climb_cruise,440.8,440.8,34966.4,479,2.40,-27.42,347.48,4.49,15.0,125.0,0,0,1.45,-3.12,-1.55,-0.239,0.474,0.035,1.000,0.100,0.100,0.100,1,37.5,101.8,763,804,16,115,0
8.10,climb_cruise,440.8,440.8,34966.6,489,2.41,-27.49,347.44,4.50,15.0,125.0,0,0,1.45,-3.13,-1.55,-0.237,0.474,0.035,1.000,0.100,0.100,0.100,1,37.5,101.8,763,804,16,115,0
8.12,climb_cruise,440.8,440.8,34966.7,498,2.42,-27.55,347.40,4.51,15.0,125.0,0,0,1.45,-3.13,-1.56,-0.236,0.474,0.035,1.000,0.100,0.100,0.100,1,37.4,101.8,763,804,16,116,0
8.14,climb_cruise,440.7,440.7,34966.9,507,2.44,-27.62,347.36,4.51,15.0,125.0,0,0,1.45,-3.13,-1.56,-0.235,0.474,0.035,1.000,0.100,0.100,0.100,1,37.3,101.8,763,804,16,116,0
8.16,climb_cruise,440.7,440.7,34967.1,516,2.45,-27.68,347.32,4.52,15.0,125.0,0,0,1.44,-3.14,-1.56,-0.234,0.474,0.035,1.000,0.100,0.100,0.100,1,37.2,101.8,763,804,16,116,0
8.18,climb_cruise,440.6,440.6,34967.2,525,2.46,-27.74,347.28,4.53,15.0,125.0,0,0,1.44,-3.14,-1.57,-0.232,0.474,0.036,1.000,0.100,0.100,0.100,1,37.2,101.8,763,804,16,115,0
8.20,climb_cruise,440.6,440.6,34967.4,535,2.47,-27.81,347.24,4.53,15.0,125.0,0,0,1.44,-3.14,-1.57,-0.231,0.474,0.036,1.000,0.100,0.100,0.100,1,37.1,101.8,763,804,16,116,0
8.22,climb_cruise,440.6,440.6,34967.6,544,2.48,-27.87,347.20,4.54,15.0,125.0,0,0,1.43,-3.15,-1.57,-0.230,0.474,0.036,1.000,0.100,0.100,0.100,1,37.0,101.8,763,804,16,116,0
8.24,climb_cruise,440.5,440.5,34967.8,553,2.49,-27.94,347.16,4.55,15.0,125.0,0,0,1.43,-3.15,-1.57,-0.228,0.474,0.036,1.000,0.100,0.100,0.100,1,36.9,101.8,763,804,16,115,0
8.26,climb_cruise,440.5,440.5,34968.0,562,2.50,-28.00,347.11,4.56,15.0,125.0,0,0,1.43,-3.16,-1.58,-0.227,0.474,0.036,1.000,0.100,0.100,0.100,1,36.9,101.8,763,804,16,115,0
8.28,climb_cruise,440.5,440.5,34968.2,571,2.51,-28.07,347.07,4.56,15.0,125.0,0,0,1.42,-3.16,-1.58,-0.226,0.474,0.036,1.000,0.100,0.100,0.100,1,36.8,101.8,763,804,16,114,0
8.30,climb_cruise,440.4,440.4,34968.3,580,2.52,-28.13,347.03,4.57,15.0,125.0,0,0,1.42,-3.16,-1.58,-0.224,0.474,0.036,1.000,0.100,0.100,0.100,1,36.7,101.8,763,804,16,115,0
8.32,climb_cruise,440.4,440.4,34968.5,590,2.53,-28.20,346.99,4.57,15.0,125.0,0,0,1.42,-3.17,-1.59,-0.223,0.474,0.036,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,115,0
8.34,climb_cruise,440.4,440.4,34968.7,599,2.54,-28.26,346.95,4.58,15.0,125.0,0,0,1.41,-3.17,-1.59,-0.222,0.474,0.036,1.000,0.100,0.100,0.100,1,36.6,101.8,763,804,16,115,0
8.36,climb_cruise,440.3,440.3,34968.9,608,2.55,-28.33,346.91,4.59,15.0,125.0,0,0,1.41,-3.17,-1.59,-0.220,0.474,0.036,1.000,0.100,0.100,0.100,1,36.5,101.8,763,804,16,116,0
8.38,climb_cruise,440.3,440.3,34969.1,617,2.56,-28.39,346.87,4.59,15.0,125.0,0,0,1.41,-3.18,-1.60,-0.219,0.474,0.036,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,115,0
8.40,climb_cruise,440.3,440.3,34969.3,626,2.57,-28.46,346.82,4.60,15.0,125.0,0,0,1.40,-3.18,-1.60,-0.217,0.474,0.036,1.000,0.100,0.100,0.100,1,36.4,101.8,763,804,16,115,0
8.42,climb_cruise,440.2,440.2,34969.6,635,2.58,-28.53,346.78,4.60,15.0,125.0,0,0,1.40,-3.18,-1.60,-0.216,0.474,0.036,1.000,0.100,0.100,0.100,1,36.3,101.8,763,804,16,114,0
8.44,climb_cruise,440.2,440.2,34969.8,645,2.59,-28.59,346.74,4.61,15.0,125.0,0,0,1.40,-3.19,-1.61,-0.214,0.474,0.036,1.000,0.100,0.100,0.100,1,36.2,101.8,763,804,16,115,0
8.46,climb_cruise,440.2,440.2,34970.0,654,2.60,-28.66,346.70,4.62,15.0,125.0,0,0,1.39,-3.19,-1.61,-0.213,0.474,0.036,1.000,0.100,0.100,0.100,1,36.1,101.8,763,804,16,115,0
8.48,climb_cruise,440.1,440.1,34970.2,663,2.61,-28.72,346.66,4.62,15.0,125.0,0,0,1.39,-3.19,-1.61,-0.211,0.474,0.036,1.000,0.100,0.100,0.100,1,36.1,101.8,763,804,16,115,0
8.50,climb_cruise,440.1,440.1,34970.4,672,2.62,-28.79,346.62,4.63,15.0,125.0,0,0,1.38,-3.20,-1.62,-0.210,0.474,0.037,1.000,0.100,0.100,0.100,1,36.0,101.9,763,804,16,114,0
8.52,climb_cruise,440.0,440.0,34970.6,681,2.62,-28.85,346.57,4.63,15.0,125.0,0,0,1.38,-3.20,-1.62,-0.208,0.474,0.037,1.000,0.100,0.100,0.100,1,35.9,101.9,763,804,16,114,0
8.54,climb_cruise,440.0,440.0,34970.9,690,2.63,-28.92,346.53,4.64,15.0,125.0,0,0,1.38,-3.20,-1.62,-0.207,0.474,0.037,1.000,0.100,0.100,0.100,1,35.9,101.9,763,804,16,114,0
8.56,climb_cruise,440.0,440.0,34971.1,699,2.64,-28.99,346.49,4.64,15.0,125.0,0,0,1.37,-3.20,-1.62,-0.205,0.474,0.037,1.000,0.100,0.100,0.100,1,35.8,101.9,763,804,16,115,0
8.58,climb_cruise,439.9,439.9,34971.3,708,2.65,-29.05,346.45,4.65,15.0,125.0,0,0,1.37,-3.21,-1.63,-0.203,0.474,0.037,1.000,0.100,0.100,0.100,1,35.7,101.9,763,804,16,115,0
8.60,climb_cruise,439.9,439.9,34971.6,717,2.66,-29.12,346.41,4.65,15.0,125.0,0,0,1.36,-3.21,-1.63,-0.202,0.474,0.037,1.000,0.100,0.100,0.100,1,35.6,101.9,763,804,16,114,0
8.62,climb_cruise,439.9,439.9,34971.8,726,2.67,-29.18,346.37,4.65,15.0,125.0,0,0,1.36,-3.21,-1.63,-0.200,0.474,0.037,1.000,0.100,0.100,0.100,1,35.6,101.9,763,804,16,115,0
8.64,climb_cruise,439.8,439.8,34972.1,735,2.67,-29.25,346.32,4.66,15.0,125.0,0,0,1.35,-3.22,-1.64,-0.198,0.474,0.037,1.000,0.100,0.100,0.100,1,35.5,101.9,763,804,16,114,0
8.66,climb_cruise,439.8,439.8,34972.3,744,2.68,-29.32,346.28,4.66,15.0,125.0,0,0,1.35,-3.22,-1.64,-0.197,0.474,0.037,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,115,0
8.68,climb_cruise,439.7,439.7,34972.6,753,2.69,-29.38,346.24,4.67,15.0,125.0,0,0,1.34,-3.22,-1.64,-0.195,0.474,0.037,1.000,0.100,0.100,0.100,1,35.4,101.9,763,804,16,116,0
8.70,climb_cruise,439.7,439.7,34972.8,762,2.70,-29.45,346.20,4.67,15.0,125.0,0,0,1.34,-3.23,-1.65,-0.193,0.474,0.037,1.000,0.100,0.100,0.100,1,35.3,101.9,763,804,16,115,0
8.72,climb_cruise,439.7,439.7,34973.1,771,2.70,-29.52,346.16,4.67,15.0,125.0,0,0,1.33,-3.23,-1.65,-0.192,0.474,0.037,1.000,0.100,0.100,0.100,1,35.2,101.9,763,804,16,115,0
8.74,climb_cruise,439.6,439.6,34973.3,780,2.71,-29.58,346.11,4.68,15.0,125.0,0,0,1.33,-3.23,-1.65,-0.190,0.474,0.037,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,116,0
8.76,climb_cruise,439.6,439.6,34973.6,789,2.72,-29.65,346.07,4.68,15.0,125.0,0,0,1.32,-3.24,-1.66,-0.188,0.474,0.037,1.000,0.100,0.100,0.100,1,35.1,101.9,763,804,16,115,0
8.78,climb_cruise,439.6,439.6,34973.8,797,2.72,-29.72,346.03,4.68,15.0,125.0,0,0,1.32,-3.24,-1.66,-0.186,0.474,0.037,1.000,0.100,0.100,0.100,1,35.0,101.9,763,804,16,116,0
8.80,climb_cruise,439.5,439.5,34974.1,806,2.73,-29.78,345.99,4.69,15.0,125.0,0,0,1.31,-3.24,-1.66,-0.185,0.474,0.038,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,114,0
8.82,climb_cruise,439.5,439.5,34974.4,815,2.74,-29.85,345.95,4.69,15.0,125.0,0,0,1.31,-3.25,-1.66,-0.183,0.474,0.038,1.000,0.100,0.100,0.100,1,34.9,101.9,763,804,16,115,0
8.84,climb_cruise,439.5,439.5,34974.7,824,2.74,-29.92,345.90,4.69,15.0,125.0,0,0,1.30,-3.25,-1.67,-0.181,0.474,0.038,1.000,0.100,0.100,0.100,1,34.8,101.9,763,804,16,116,0
8.86,climb_cruise,439.4,439.4,34974.9,833,2.75,-29.98,345.86,4.69,15.0,125.0,0,0,1.30,-3.25,-1.67,-0.179,0.474,0.038,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,115,0
8.88,climb_cruise,439.4,439.4,34975.2,841,2.75,-30.05,345.82,4.70,15.0,125.0,0,0,1.29,-3.25,-1.67,-0.177,0.474,0.038,1.000,0.100,0.100,0.100,1,34.7,101.9,763,804,16,115,0
8.90,climb_cruise,439.3,439.3,34975.5,850,2.76,-30.12,345.78,4.70,15.0,125.0,0,0,1.29,-3.26,-1.68,-0.176,0.474,0.038,1.000,0.100,0.100,0.100,1,34.6,101.9,763,804,16,116,0
8.92,climb_cruise,439.3,439.3,34975.8,859,2.76,-30.19,345.74,4.70,15.0,125.0,0,0,1.28,-3.26,-1.68,-0.174,0.474,0.038,1.000,0.100,0.100,0.100,1,34.5,101.9,763,804,16,115,0
8.94,climb_cruise,439.3,439.3,34976.1,867,2.77,-30.25,345.69,4.70,15.0,125.0,0,0,1.28,-3.26,-1.68,-0.172,0.474,0.038,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,115,0
8.96,climb_cruise,439.2,439.2,34976.4,876,2.77,-30.32,345.65,4.71,15.0,125.0,0,0,1.27,-3.27,-1.69,-0.170,0.474,0.038,1.000,0.100,0.100,0.100,1,34.4,101.9,763,804,16,114,0
8.98,climb_cruise,439.2,439.2,34976.6,884,2.78,-30.39,345.61,4.71,15.0,125.0,0,0,1.26,-3.27,-1.69,-0.168,0.474,0.038,1.000,0.100,0.100,0.100,1,34.3,101.9,763,804,16,114,0
9.00,climb_cruise,439.1,439.1,34976.9,893,2.78,-30.45,345.57,4.71,15.0,125.0,0,0,1.26,-3.27,-1.69,-0.166,0.474,0.038,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,114,0
9.02,climb_cruise,439.1,439.1,34977.2,901,2.79,-30.52,345.53,4.71,15.0,125.0,0,0,1.25,-3.28,-1.69,-0.164,0.474,0.038,1.000,0.100,0.100,0.100,1,34.2,101.9,763,804,16,114,0
9.04,climb_cruise,439.1,439.1,34977.5,910,2.79,-30.59,345.49,4.71,15.0,125.0,0,0,1.25,-3.28,-1.70,-0.162,0.474,0.038,1.000,0.100,0.100,0.100,1,34.1,101.9,763,804,16,115,0
9.06,climb_cruise,439.0,439.0,34977.8,918,2.80,-30.66,345.44,4.71,15.0,125.0,0,0,1.24,-3.28,-1.70,-0.160,0.474,0.038,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,115,0
9.08,climb_cruise,439.0,439.0,34978.2,927,2.80,-30.72,345.40,4.71,15.0,125.0,0,0,1.23,-3.28,-1.70,-0.158,0.474,0.038,1.000,0.100,0.100,0.100,1,34.0,101.9,763,804,16,115,0
9.10,climb_cruise,439.0,439.0,34978.5,935,2.80,-30.79,345.36,4.72,15.0,125.0,0,0,1.23,-3.29,-1.71,-0.156,0.474,0.038,1.000,0.100,0.100,0.100,1,33.9,101.9,763,804,16,115,0
9.12,climb_cruise,438.9,438.9,34978.8,943,2.81,-30.86,345.32,4.72,15.0,125.0,0,0,1.22,-3.29,-1.71,-0.154,0.474,0.039,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,115,0
9.14,climb_cruise,438.9,438.9,34979.1,952,2.81,-30.93,345.28,4.72,15.0,125.0,0,0,1.22,-3.29,-1.71,-0.152,0.474,0.039,1.000,0.100,0.100,0.100,1,33.8,101.9,763,804,16,114,0
9.16,climb_cruise,438.8,438.8,34979.4,960,2.81,-31.00,345.23,4.72,15.0,125.0,0,0,1.21,-3.30,-1.72,-0.150,0.474,0.039,1.000,0.100,0.100,0.100,1,33.7,101.9,763,804,16,116,0
9.18,climb_cruise,438.8,438.8,34979.7,968,2.82,-31.06,345.19,4.72,15.0,125.0,0,0,1.20,-3.30,-1.72,-0.148,0.474,0.039,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,115,0
9.20,climb_cruise,438.8,438.8,34980.1,976,2.82,-31.13,345.15,4.72,15.0,125.0,0,0,1.20,-3.30,-1.72,-0.146,0.474,0.039,1.000,0.100,0.100,0.100,1,33.6,101.9,763,804,16,115,0
9.22,climb_cruise,438.7,438.7,34980.4,984,2.82,-31.20,345.11,4.72,15.0,125.0,0,0,1.19,-3.30,-1.72,-0.144,0.474,0.039,1.000,0.100,0.100,0.100,1,33.5,101.9,763,804,16,115,0
9.24,climb_cruise,438.7,438.7,34980.7,992,2.82,-31.27,345.07,4.72,15.0,125.0,0,0,1.18,-3.31,-1.73,-0.142,0.474,0.039,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,115,0
9.26,climb_cruise,438.6,438.6,34981.0,1000,2.83,-31.34,345.02,4.72,15.0,125.0,0,0,1.18,-3.31,-1.73,-0.140,0.474,0.039,1.000,0.100,0.100,0.100,1,33.4,101.9,763,804,16,115,0
9.28,climb_cruise,438.6,438.6,34981.4,1008,2.83,-31.41,344.98,4.72,15.0,125.0,0,0,1.17,-3.31,-1.73,-0.138,0.474,0.039,1.000,0.100,0.100,0.100,1,33.3,101.9,763,804,16,116,0
9.30,climb_cruise,438.6,438.6,34981.7,1016,2.83,-31.47,344.94,4.72,15.0,125.0,0,0,1.16,-3.31,-1.74,-0.136,0.474,0.039,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,115,0
9.32,climb_cruise,438.5,438.5,34982.1,1024,2.83,-31.54,344.90,4.71,15.0,125.0,0,0,1.16,-3.32,-1.74,-0.133,0.474,0.039,1.000,0.100,0.100,0.100,1,33.2,101.9,763,804,16,115,0
9.34,climb_cruise,438.5,438.5,34982.4,1032,2.83,-31.61,344.86,4.71,15.0,125.0,0,0,1.15,-3.32,-1.74,-0.131,0.474,0.039,1.000,0.100,0.100,0.100,1,33.1,101.9,763,804,16,115,0
