time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
2.26,climb_cruise,451.5,451.5,34988.6,-127,0.81,-8.63,354.58,1.64,15.0,125.0,0,0,0.43,1.20,-0.65,-0.134,0.554,0.050,1.000,0.100,0.100,0.100,1,74.3,99.6,792,801,316,114,0
2.28,climb_cruise,451.4,451.4,34988.6,-126,0.82,-8.61,354.56,1.64,15.0,125.0,0,0,0.43,1.24,-0.65,-0.135,0.556,0.050,1.000,0.100,0.100,0.100,1,74.2,99.6,792,801,316,116,0
2.30,climb_cruise,451.4,451.4,34988.5,-125,0.83,-8.58,354.55,1.64,15.0,125.0,0,0,0.44,1.28,-0.64,-0.135,0.557,0.051,1.000,0.100,0.100,0.100,1,74.1,99.7,792,801,316,115,0
2.32,climb_cruise,451.4,451.4,34988.5,-125,0.83,-8.55,354.54,1.65,15.0,125.0,0,0,0.44,1.32,-0.64,-0.136,0.559,0.051,1.000,0.100,0.100,0.100,1,73.9,99.7,792,801,316,116,0
2.34,climb_cruise,451.4,451.4,34988.5,-124,0.84,-8.53,354.52,1.65,15.0,125.0,0,0,0.45,1.36,-0.63,-0.136,0.561,0.051,1.000,0.100,0.100,0.100,1,73.8,99.7,792,801,316,114,0
2.36,climb_cruise,451.4,451.4,34988.4,-123,0.85,-8.50,354.51,1.66,15.0,125.0,0,0,0.45,1.40,-0.63,-0.137,0.563,0.051,1.000,0.100,0.100,0.100,1,73.6,99.8,792,801,316,115,0
2.38,climb_cruise,451.3,451.3,34988.4,-123,0.85,-8.47,354.49,1.66,15.0,125.0,0,0,0.45,1.44,-0.63,-0.137,0.564,0.051,1.000,0.100,0.100,0.100,1,73.5,99.8,792,801,316,114,0
2.40,climb_cruise,451.3,451.3,34988.3,-122,0.86,-8.44,354.48,1.67,15.0,125.0,0,0,0.46,1.47,-0.62,-0.137,0.566,0.051,1.000,0.100,0.100,0.100,1,73.3,99.8,792,801,316,114,0
2.42,climb_cruise,451.3,451.3,34988.3,-121,0.87,-8.41,354.47,1.67,15.0,125.0,0,0,0.46,1.51,-0.62,-0.138,0.567,0.051,1.000,0.100,0.100,0.100,1,73.2,99.8,792,801,316,116,0
2.44,climb_cruise,451.3,451.3,34988.3,-120,0.87,-8.38,354.45,1.68,15.0,125.0,0,0,0.46,1.54,-0.61,-0.138,0.569,0.052,1.000,0.100,0.100,0.100,1,73.0,99.9,792,801,316,115,0
2.46,climb_cruise,451.3,451.3,34988.2,-119,0.88,-8.35,354.44,1.68,15.0,125.0,0,0,0.46,1.57,-0.61,-0.139,0.571,0.052,1.000,0.100,0.100,0.100,1,72.9,99.9,792,801,316,116,0
2.48,climb_cruise,451.2,451.2,34988.2,-118,0.89,-8.32,354.43,1.68,15.0,125.0,0,0,0.46,1.61,-0.60,-0.139,0.572,0.052,1.000,0.100,0.100,0.100,1,72.7,99.9,792,801,316,116,0
2.50,climb_cruise,451.2,451.2,34988.1,-118,0.90,-8.29,354.41,1.69,15.0,125.0,0,0,0.46,1.64,-0.60,-0.139,0.573,0.052,1.000,0.100,0.100,0.100,1,72.6,99.9,792,801,316,115,0
2.52,climb_cruise,451.2,451.2,34988.1,-117,0.90,-8.26,354.40,1.69,15.0,125.0,0,0,0.47,1.67,-0.60,-0.140,0.575,0.052,1.000,0.100,0.100,0.100,1,72.4,100.0,792,801,316,115,0
2.54,climb_cruise,451.2,451.2,34988.1,-116,0.91,-8.22,354.39,1.70,15.0,125.0,0,0,0.47,1.70,-0.59,-0.140,0.576,0.052,1.000,0.100,0.100,0.100,1,72.3,100.0,792,801,316,115,0
2.56,climb_cruise,451.1,451.1,34988.0,-115,0.92,-8.19,354.37,1.70,15.0,125.0,0,0,0.47,1.73,-0.59,-0.140,0.578,0.053,1.000,0.100,0.100,0.100,1,72.2,100.0,792,801,316,115,0
2.58,climb_cruise,451.1,451.1,34988.0,-114,0.93,-8.15,354.36,1.71,15.0,125.0,0,0,0.47,1.76,-0.58,-0.141,0.579,0.053,1.000,0.100,0.100,0.100,1,72.0,100.0,792,801,316,115,0
2.60,climb_cruise,451.1,451.1,34987.9,-113,0.93,-8.12,354.35,1.71,15.0,125.0,0,0,0.47,1.79,-0.58,-0.141,0.580,0.053,1.000,0.100,0.100,0.100,1,71.9,100.1,792,801,316,115,0
2.62,climb_cruise,451.1,451.1,34987.9,-112,0.94,-8.08,354.34,1.71,15.0,125.0,0,0,0.47,1.82,-0.58,-0.141,0.582,0.053,1.000,0.100,0.100,0.100,1,71.7,100.1,792,801,316,115,0
2.64,climb_cruise,451.1,451.1,34987.9,-110,0.95,-8.05,354.32,1.72,15.0,125.0,0,0,0.47,1.84,-0.57,-0.141,0.583,0.053,1.000,0.100,0.100,0.100,1,71.6,100.1,792,801,316,115,0
2.66,climb_cruise,451.0,451.0,34987.8,-109,0.96,-8.01,354.31,1.72,15.0,125.0,0,0,0.47,1.87,-0.57,-0.142,0.584,0.053,1.000,0.100,0.100,0.100,1,71.4,100.1,792,801,316,115,0
2.68,climb_cruise,451.0,451.0,34987.8,-108,0.97,-7.97,354.30,1.73,15.0,125.0,0,0,0.47,1.89,-0.56,-0.142,0.585,0.054,1.000,0.100,0.100,0.100,1,71.3,100.1,792,801,316,114,0
2.70,climb_cruise,451.0,451.0,34987.8,-107,0.97,-7.93,354.29,1.73,15.0,125.0,0,0,0.47,1.92,-0.56,-0.142,0.587,0.054,1.000,0.100,0.100,0.100,1,71.1,100.2,792,801,316,116,0
2.72,climb_cruise,451.0,451.0,34987.7,-106,0.98,-7.90,354.27,1.73,15.0,125.0,0,0,0.48,1.94,-0.56,-0.142,0.588,0.054,1.000,0.100,0.100,0.100,1,71.0,100.2,792,801,316,114,0
2.74,climb_cruise,451.0,451.0,34987.7,-105,0.99,-7.86,354.26,1.74,15.0,125.0,0,0,0.48,1.97,-0.55,-0.143,0.589,0.054,1.000,0.100,0.100,0.100,1,70.9,100.2,792,801,316,115,0
2.76,climb_cruise,450.9,450.9,34987.7,-103,1.00,-7.82,354.25,1.74,15.0,125.0,0,0,0.48,1.99,-0.55,-0.143,0.590,0.054,1.000,0.100,0.100,0.100,1,70.7,100.2,792,802,316,115,0
2.78,climb_cruise,450.9,450.9,34987.6,-102,1.01,-7.78,354.24,1.74,15.0,125.0,0,0,0.48,2.01,-0.54,-0.143,0.591,0.054,1.000,0.100,0.100,0.100,1,70.6,100.3,792,802,316,115,0
2.80,climb_cruise,450.9,450.9,34987.6,-101,1.01,-7.74,354.23,1.75,15.0,125.0,0,0,0.48,2.03,-0.54,-0.143,0.592,0.054,1.000,0.100,0.100,0.100,1,70.4,100.3,792,802,316,115,0
2.82,climb_cruise,450.9,450.9,34987.6,-100,1.02,-7.70,354.21,1.75,15.0,125.0,0,0,0.48,2.06,-0.54,-0.143,0.593,0.055,1.000,0.100,0.100,0.100,1,70.3,100.3,792,802,316,116,0
2.84,climb_cruise,450.8,450.8,34987.5,-98,1.03,-7.66,354.20,1.75,15.0,125.0,0,0,0.48,2.08,-0.53,-0.143,0.594,0.055,1.000,0.100,0.100,0.100,1,70.2,100.3,792,802,316,114,0
2.86,climb_cruise,450.8,450.8,34987.5,-97,1.04,-7.61,354.19,1.76,15.0,125.0,0,0,0.48,2.10,-0.53,-0.144,0.595,0.055,1.000,0.100,0.100,0.100,1,70.0,100.3,792,802,316,114,0
2.88,climb_cruise,450.8,450.8,34987.5,-95,1.05,-7.57,354.18,1.76,15.0,125.0,0,0,0.48,2.12,-0.52,-0.144,0.596,0.055,1.000,0.100,0.100,0.100,1,69.9,100.4,792,802,316,114,0
2.90,climb_cruise,450.8,450.8,34987.4,-94,1.05,-7.53,354.17,1.77,15.0,125.0,0,0,0.48,2.14,-0.52,-0.144,0.597,0.055,1.000,0.100,0.100,0.100,1,69.7,100.4,792,802,316,115,0
2.92,climb_cruise,450.8,450.8,34987.4,-93,1.06,-7.49,354.15,1.77,15.0,125.0,0,0,0.48,2.15,-0.52,-0.144,0.598,0.055,1.000,0.100,0.100,0.100,1,69.6,100.4,792,802,316,115,0
2.94,climb_cruise,450.7,450.7,34987.4,-91,1.07,-7.44,354.14,1.77,15.0,125.0,0,0,0.48,2.17,-0.51,-0.144,0.599,0.056,1.000,0.100,0.100,0.100,1,69.5,100.4,792,802,316,114,0
2.96,climb_cruise,450.7,450.7,34987.3,-90,1.08,-7.40,354.13,1.78,15.0,125.0,0,0,0.48,2.19,-0.51,-0.144,0.600,0.056,1.000,0.100,0.100,0.100,1,69.3,100.4,792,802,316,116,0
2.98,climb_cruise,450.7,450.7,34987.3,-88,1.09,-7.36,354.12,1.78,15.0,125.0,0,0,0.48,2.21,-0.50,-0.144,0.600,0.056,1.000,0.100,0.100,0.100,1,69.2,100.4,792,802,316,115,0
3.00,climb_cruise,450.7,450.7,34987.3,-87,1.10,-7.31,354.11,1.78,15.0,125.0,0,0,0.48,2.22,-0.50,-0.144,0.601,0.056,1.000,0.100,0.100,0.100,1,69.0,100.5,792,802,16,114,0
3.02,climb_cruise,450.6,450.6,34987.2,-85,1.10,-7.27,354.10,1.78,15.0,125.0,0,0,0.48,2.24,-0.50,-0.144,0.602,0.056,1.000,0.100,0.100,0.100,1,68.9,100.5,792,802,16,116,0
3.04,climb_cruise,450.6,450.6,34987.2,-84,1.11,-7.22,354.09,1.79,15.0,125.0,0,0,0.48,2.25,-0.49,-0.144,0.603,0.056,1.000,0.100,0.100,0.100,1,68.8,100.5,792,802,16,115,0
3.06,climb_cruise,450.6,450.6,34987.2,-82,1.12,-7.18,354.08,1.79,15.0,125.0,0,0,0.48,2.27,-0.49,-0.144,0.604,0.057,1.000,0.100,0.100,0.100,1,68.6,100.5,792,802,16,115,0
3.08,climb_cruise,450.6,450.6,34987.2,-80,1.13,-7.13,354.07,1.79,15.0,125.0,0,0,0.48,2.28,-0.48,-0.144,0.604,0.057,1.000,0.100,0.100,0.100,1,68.5,100.5,792,802,16,115,0
3.10,climb_cruise,450.6,450.6,34987.1,-79,1.14,-7.09,354.05,1.80,15.0,125.0,0,0,0.48,2.30,-0.48,-0.144,0.605,0.057,1.000,0.100,0.100,0.100,1,68.4,100.6,792,802,16,114,0
3.12,climb_cruise,450.5,450.5,34987.1,-77,1.15,-7.04,354.04,1.80,15.0,125.0,0,0,0.48,2.31,-0.48,-0.144,0.606,0.057,1.000,0.100,0.100,0.100,1,68.2,100.6,792,802,16,114,0
3.14,climb_cruise,450.5,450.5,34987.1,-76,1.15,-7.00,354.03,1.80,15.0,125.0,0,0,0.48,2.32,-0.47,-0.144,0.606,0.057,1.000,0.100,0.100,0.100,1,68.1,100.6,792,802,16,115,0
3.16,climb_cruise,450.5,450.5,34987.1,-74,1.16,-6.95,354.02,1.81,15.0,125.0,0,0,0.48,2.34,-0.47,-0.144,0.607,0.057,1.000,0.100,0.100,0.100,1,67.9,100.6,792,802,16,116,0
3.18,climb_cruise,450.5,450.5,34987.0,-72,1.17,-6.90,354.01,1.81,15.0,125.0,0,0,0.48,2.35,-0.47,-0.144,0.608,0.058,1.000,0.100,0.100,0.100,1,67.8,100.6,792,802,16,114,0
3.20,climb_cruise,450.5,450.5,34987.0,-70,1.18,-6.86,354.00,1.81,15.0,125.0,0,0,0.48,2.36,-0.46,-0.144,0.608,0.058,1.000,0.100,0.100,0.100,1,67.7,100.6,792,802,16,116,0
3.22,climb_cruise,450.4,450.4,34987.0,-69,1.19,-6.81,353.99,1.81,15.0,125.0,0,0,0.48,2.37,-0.46,-0.144,0.609,0.058,1.000,0.100,0.100,0.100,1,67.5,100.7,792,802,16,114,0
3.24,climb_cruise,450.4,450.4,34987.0,-67,1.20,-6.76,353.98,1.82,15.0,125.0,0,0,0.48,2.38,-0.45,-0.144,0.609,0.058,1.000,0.100,0.100,0.100,1,67.4,100.7,792,802,16,115,0
3.26,climb_cruise,450.4,450.4,34986.9,-65,1.20,-6.71,353.97,1.82,15.0,125.0,0,0,0.48,2.39,-0.45,-0.144,0.610,0.058,1.000,0.100,0.100,0.100,1,67.3,100.7,792,802,16,114,0
3.28,climb_cruise,450.4,450.4,34986.9,-63,1.21,-6.67,353.96,1.82,15.0,125.0,0,0,0.48,2.40,-0.45,-0.144,0.611,0.058,1.000,0.100,0.100,0.100,1,67.1,100.7,792,802,16,115,0
3.30,climb_cruise,450.3,450.3,34986.9,-62,1.22,-6.62,353.95,1.82,15.0,125.0,0,0,0.48,2.41,-0.44,-0.143,0.611,0.059,1.000,0.100,0.100,0.100,1,67.0,100.7,792,802,16,116,0
3.32,climb_cruise,450.3,450.3,34986.9,-60,1.23,-6.57,353.94,1.83,15.0,125.0,0,0,0.47,2.42,-0.44,-0.143,0.612,0.059,1.000,0.100,0.100,0.100,1,66.9,100.7,792,802,16,115,0
3.34,climb_cruise,450.3,450.3,34986.9,-58,1.24,-6.52,353.93,1.83,15.0,125.0,0,0,0.47,2.43,-0.44,-0.143,0.612,0.059,1.000,0.100,0.100,0.100,1,66.7,100.7,792,802,16,114,0
3.36,climb_cruise,450.3,450.3,34986.8,-56,1.25,-6.47,353.92,1.83,15.0,125.0,0,0,0.47,2.44,-0.43,-0.143,0.613,0.059,1.000,0.100,0.100,0.100,1,66.6,100.8,792,802,16,116,0
3.38,climb_cruise,450.3,450.3,34986.8,-54,1.26,-6.42,353.91,1.83,15.0,125.0,0,0,0.47,2.45,-0.43,-0.143,0.613,0.059,1.000,0.100,0.100,0.100,1,66.5,100.8,792,802,16,114,0
3.40,climb_cruise,450.2,450.2,34986.8,-52,1.26,-6.38,353.90,1.84,15.0,125.0,0,0,0.47,2.45,-0.43,-0.143,0.614,0.059,1.000,0.100,0.100,0.100,1,66.3,100.8,792,802,16,116,0
3.42,climb_cruise,450.2,450.2,34986.8,-50,1.27,-6.33,353.89,1.84,15.0,125.0,0,0,0.47,2.46,-0.42,-0.142,0.614,0.059,1.000,0.100,0.100,0.100,1,66.2,100.8,792,802,16,115,0
3.44,climb_cruise,450.2,450.2,34986.8,-49,1.28,-6.28,353.88,1.84,15.0,125.0,0,0,0.47,2.47,-0.42,-0.142,0.614,0.060,1.000,0.100,0.100,0.100,1,66.1,100.8,792,802,16,115,0
3.46,climb_cruise,450.2,450.2,34986.8,-47,1.29,-6.23,353.87,1.84,15.0,125.0,0,0,0.47,2.48,-0.42,-0.142,0.615,0.060,1.000,0.100,0.100,0.100,1,65.9,100.8,792,802,16,115,0
3.48,climb_cruise,450.1,450.1,34986.7,-45,1.30,-6.18,353.87,1.85,15.0,125.0,0,0,0.46,2.48,-0.41,-0.142,0.615,0.060,1.000,0.100,0.100,0.100,1,65.8,100.8,792,802,16,116,0
3.50,climb_cruise,450.1,450.1,34986.7,-43,1.31,-6.13,353.86,1.85,15.0,125.0,0,0,0.46,2.49,-0.41,-0.141,0.616,0.060,1.000,0.100,0.100,0.100,1,65.7,100.9,792,802,16,116,0
3.52,climb_cruise,450.1,450.1,34986.7,-41,1.31,-6.08,353.85,1.85,15.0,125.0,0,0,0.46,2.49,-0.40,-0.141,0.616,0.060,1.000,0.100,0.100,0.100,1,65.5,100.9,792,802,16,116,0
3.54,climb_cruise,450.1,450.1,34986.7,-39,1.32,-6.03,353.84,1.85,15.0,125.0,0,0,0.46,2.50,-0.40,-0.141,0.616,0.060,1.000,0.100,0.100,0.100,1,65.4,100.9,792,802,16,114,0
3.56,climb_cruise,450.1,450.1,34986.7,-37,1.33,-5.98,353.83,1.85,15.0,125.0,0,0,0.46,2.50,-0.40,-0.141,0.617,0.061,1.000,0.100,0.100,0.100,1,65.3,100.9,792,802,16,115,0
3.58,climb_cruise,450.0,450.0,34986.7,-35,1.34,-5.93,353.82,1.86,15.0,125.0,0,0,0.46,2.51,-0.39,-0.140,0.617,0.061,1.000,0.100,0.100,0.100,1,65.2,100.9,792,802,16,115,0
3.60,climb_cruise,450.0,450.0,34986.7,-33,1.35,-5.88,353.81,1.86,15.0,125.0,0,0,0.45,2.51,-0.39,-0.140,0.617,0.061,1.000,0.100,0.100,0.100,1,65.0,100.9,792,802,16,114,0
3.62,climb_cruise,450.0,450.0,34986.6,-31,1.36,-5.83,353.80,1.86,15.0,125.0,0,0,0.45,2.52,-0.39,-0.140,0.618,0.061,1.000,0.100,0.100,0.100,1,64.9,100.9,792,803,16,115,0
3.64,climb_cruise,450.0,450.0,34986.6,-28,1.36,-5.78,353.79,1.86,15.0,125.0,0,0,0.45,2.52,-0.38,-0.139,0.618,0.061,1.000,0.100,0.100,0.100,1,64.8,101.0,792,803,16,115,0
3.66,climb_cruise,449.9,449.9,34986.6,-26,1.37,-5.73,353.79,1.86,15.0,125.0,0,0,0.45,2.52,-0.38,-0.139,0.618,0.061,1.000,0.100,0.100,0.100,1,64.6,101.0,792,803,16,115,0
3.68,climb_cruise,449.9,449.9,34986.6,-24,1.38,-5.68,353.78,1.86,15.0,125.0,0,0,0.45,2.53,-0.38,-0.138,0.618,0.062,1.000,0.100,0.100,0.100,1,64.5,101.0,792,803,16,116,0
3.70,climb_cruise,449.9,449.9,34986.6,-22,1.39,-5.63,353.77,1.87,15.0,125.0,0,0,0.44,2.53,-0.37,-0.138,0.619,0.062,1.000,0.100,0.100,0.100,1,64.4,101.0,792,803,16,115,0
3.72,climb_cruise,449.9,449.9,34986.6,-20,1.40,-5.58,353.76,1.87,15.0,125.0,0,0,0.44,2.53,-0.37,-0.138,0.619,0.062,1.000,0.100,0.100,0.100,1,64.2,101.0,792,803,16,116,0
3.74,climb_cruise,449.9,449.9,34986.6,-18,1.40,-5.53,353.75,1.87,15.0,125.0,0,0,0.44,2.54,-0.37,-0.137,0.619,0.062,1.000,0.100,0.100,0.100,1,64.1,101.0,792,803,16,116,0
3.76,climb_cruise,449.8,449.8,34986.6,-16,1.41,-5.48,353.74,1.87,15.0,125.0,0,0,0.44,2.54,-0.37,-0.137,0.619,0.062,1.000,0.100,0.100,0.100,1,64.0,101.0,792,803,16,115,0
3.78,climb_cruise,449.8,449.8,34986.6,-14,1.42,-5.43,353.74,1.87,15.0,125.0,0,0,0.44,2.54,-0.36,-0.137,0.620,0.062,1.000,0.100,0.100,0.100,1,63.9,101.0,792,803,16,115,0
3.80,climb_cruise,449.8,449.8,34986.6,-12,1.43,-5.38,353.73,1.87,15.0,125.0,0,0,0.43,2.54,-0.36,-0.136,0.620,0.063,1.000,0.100,0.100,0.100,1,63.7,101.0,792,803,16,114,0
3.82,climb_cruise,449.8,449.8,34986.6,-9,1.44,-5.33,353.72,1.87,15.0,125.0,0,0,0.43,2.54,-0.36,-0.136,0.620,0.063,1.000,0.100,0.100,0.100,1,63.6,101.1,792,803,16,115,0
3.84,climb_cruise,449.7,449.7,34986.6,-7,1.44,-5.27,353.71,1.87,15.0,125.0,0,0,0.43,2.54,-0.35,-0.135,0.620,0.063,1.000,0.100,0.100,0.100,1,63.5,101.1,792,803,16,115,0
3.86,climb_cruise,449.7,449.7,34986.6,-5,1.45,-5.22,353.70,1.88,15.0,125.0,0,0,0.43,2.55,-0.35,-0.135,0.620,0.063,1.000,0.100,0.100,0.100,1,63.4,101.1,792,803,16,116,0
3.88,climb_cruise,449.7,449.7,34986.6,-3,1.46,-5.17,353.70,1.88,15.0,125.0,0,0,0.42,2.55,-0.35,-0.134,0.620,0.063,1.000,0.100,0.100,0.100,1,63.2,101.1,792,803,16,115,0
3.90,climb_cruise,449.7,449.7,34986.6,-1,1.47,-5.12,353.69,1.88,15.0,125.0,0,0,0.42,2.55,-0.34,-0.134,0.621,0.063,1.000,0.100,0.100,0.100,1,63.1,101.1,792,803,16,116,0
3.92,climb_cruise,449.7,449.7,34986.6,2,1.48,-5.07,353.68,1.88,15.0,125.0,0,0,0.42,2.55,-0.34,-0.133,0.621,0.064,1.000,0.100,0.100,0.100,1,63.0,101.1,792,803,16,116,0
3.94,climb_cruise,449.6,449.6,34986.6,4,1.48,-5.02,353.67,1.88,15.0,125.0,0,0,0.42,2.55,-0.34,-0.133,0.621,0.064,1.000,0.100,0.100,0.100,1,62.8,101.1,792,803,16,115,0
3.96,climb_cruise,449.6,449.6,34986.6,6,1.49,-4.97,353.67,1.88,15.0,125.0,0,0,0.41,2.55,-0.33,-0.132,0.621,0.064,1.000,0.100,0.100,0.100,1,62.7,101.1,792,803,16,115,0
3.98,climb_cruise,449.6,449.6,34986.6,8,1.50,-4.92,353.66,1.88,15.0,125.0,0,0,0.41,2.55,-0.33,-0.132,0.621,0.064,1.000,0.100,0.100,0.100,1,62.6,101.1,792,803,16,115,0
4.00,climb_cruise,449.6,449.6,34986.6,11,1.51,-4.87,353.65,1.88,15.0,125.0,0,0,0.41,2.55,-0.33,-0.131,0.621,0.064,1.000,0.100,0.100,0.100,1,62.5,101.2,792,803,16,115,0
4.02,climb_cruise,449.5,449.5,34986.6,13,1.51,-4.82,353.65,1.88,15.0,125.0,0,0,0.41,2.55,-0.33,-0.131,0.621,0.064,1.000,0.100,0.100,0.100,1,62.3,101.2,792,803,16,114,0
4.04,climb_cruise,449.5,449.5,34986.6,15,1.52,-4.77,353.64,1.88,15.0,125.0,0,0,0.40,2.54,-0.32,-0.130,0.621,0.065,1.000,0.100,0.100,0.100,1,62.2,101.2,792,803,16,115,0
4.06,climb_cruise,449.5,449.5,34986.6,17,1.53,-4.72,353.63,1.88,15.0,125.0,0,0,0.40,2.54,-0.32,-0.129,0.621,0.065,1.000,0.100,0.100,0.100,1,62.1,101.2,792,803,16,116,0
4.08,climb_cruise,449.5,449.5,34986.6,20,1.54,-4.67,353.62,1.89,15.0,125.0,0,0,0.40,2.54,-0.32,-0.129,0.621,0.065,1.000,0.100,0.100,0.100,1,62.0,101.2,792,803,16,115,0
4.10,climb_cruise,449.5,449.5,34986.6,22,1.54,-4.62,353.62,1.89,15.0,125.0,0,0,0.40,2.54,-0.31,-0.128,0.622,0.065,1.000,0.100,0.100,0.100,1,61.9,101.2,792,803,16,115,0
4.12,climb_cruise,449.4,449.4,34986.6,24,1.55,-4.56,353.61,1.89,15.0,125.0,0,0,0.39,2.54,-0.31,-0.128,0.622,0.065,1.000,0.100,0.100,0.100,1,61.7,101.2,792,803,16,115,0
4.14,climb_cruise,449.4,449.4,34986.6,26,1.56,-4.51,353.60,1.89,15.0,125.0,0,0,0.39,2.54,-0.31,-0.127,0.622,0.065,1.000,0.100,0.100,0.100,1,61.6,101.2,792,803,16,115,0
4.16,climb_cruise,449.4,449.4,34986.6,29,1.57,-4.46,353.60,1.89,15.0,125.0,0,0,0.39,2.54,-0.30,-0.126,0.622,0.065,1.000,0.100,0.100,0.100,1,61.5,101.2,792,803,16,115,0
4.18,climb_cruise,449.4,449.4,34986.6,31,1.57,-4.41,353.59,1.89,15.0,125.0,0,0,0.38,2.53,-0.30,-0.126,0.622,0.066,1.000,0.100,0.100,0.100,1,61.4,101.2,792,803,16,114,0
4.20,climb_cruise,449.3,449.3,34986.7,33,1.58,-4.36,353.58,1.89,15.0,125.0,0,0,0.38,2.53,-0.30,-0.125,0.622,0.066,1.000,0.100,0.100,0.100,1,61.2,101.3,792,803,16,115,0
4.22,climb_cruise,449.3,449.3,34986.7,36,1.59,-4.31,353.58,1.89,15.0,125.0,0,0,0.38,2.53,-0.30,-0.124,0.622,0.066,1.000,0.100,0.100,0.100,1,61.1,101.3,792,803,16,115,0
4.24,climb_cruise,449.3,449.3,34986.7,38,1.59,-4.26,353.57,1.89,15.0,125.0,0,0,0.38,2.53,-0.29,-0.124,0.622,0.066,1.000,0.100,0.100,0.100,1,61.0,101.3,792,803,16,116,0
4.26,climb_cruise,449.3,449.3,34986.7,40,1.60,-4.21,353.56,1.89,15.0,125.0,0,0,0.37,2.52,-0.29,-0.123,0.622,0.066,1.000,0.100,0.100,0.100,1,60.9,101.3,792,803,16,115,0
4.28,climb_cruise,449.3,449.3,34986.7,42,1.61,-4.16,353.56,1.89,15.0,125.0,0,0,0.37,2.52,-0.29,-0.122,0.622,0.066,1.000,0.100,0.100,0.100,1,60.7,101.3,792,803,16,115,0
4.30,climb_cruise,449.2,449.2,34986.7,45,1.62,-4.11,353.55,1.89,15.0,125.0,0,0,0.37,2.52,-0.29,-0.122,0.622,0.067,1.000,0.100,0.100,0.100,1,60.6,101.3,792,803,16,114,0
4.32,climb_cruise,449.2,449.2,34986.7,47,1.62,-4.06,353.55,1.89,15.0,125.0,0,0,0.36,2.51,-0.28,-0.121,0.622,0.067,1.000,0.100,0.100,0.100,1,60.5,101.3,792,803,16,114,0
4.34,climb_cruise,449.2,449.2,34986.7,49,1.63,-4.01,353.54,1.89,15.0,125.0,0,0,0.36,2.51,-0.28,-0.120,0.622,0.067,1.000,0.100,0.100,0.100,1,60.4,101.3,792,803,16,115,0
4.36,climb_cruise,449.2,449.2,34986.8,52,1.64,-3.96,353.53,1.89,15.0,125.0,0,0,0.36,2.51,-0.28,-0.119,0.622,0.067,1.000,0.100,0.100,0.100,1,60.3,101.3,792,803,16,114,0
4.38,climb_cruise,449.1,449.1,34986.8,54,1.64,-3.91,353.53,1.89,15.0,125.0,0,0,0.35,2.50,-0.27,-0.119,0.621,0.067,1.000,0.100,0.100,0.100,1,60.1,101.3,792,803,16,115,0
4.40,climb_cruise,449.1,449.1,34986.8,56,1.65,-3.86,353.52,1.89,15.0,125.0,0,0,0.35,2.50,-0.27,-0.118,0.621,0.067,1.000,0.100,0.100,0.100,1,60.0,101.3,792,803,16,114,0
4.42,climb_cruise,449.1,449.1,34986.8,59,1.66,-3.81,353.52,1.89,15.0,125.0,0,0,0.35,2.50,-0.27,-0.117,0.621,0.068,1.000,0.100,0.100,0.100,1,59.9,101.3,792,803,16,115,0
4.44,climb_cruise,449.1,449.1,34986.8,61,1.66,-3.76,353.51,1.89,15.0,125.0,0,0,0.34,2.49,-0.27,-0.116,0.621,0.068,1.000,0.100,0.100,0.100,1,59.8,101.4,792,803,16,115,0
4.46,climb_cruise,449.1,449.1,34986.9,63,1.67,-3.71,353.50,1.89,15.0,125.0,0,0,0.34,2.49,-0.26,-0.116,0.621,0.068,1.000,0.100,0.100,0.100,1,59.7,101.4,792,803,16,115,0
4.48,climb_cruise,449.0,449.0,34986.9,66,1.68,-3.66,353.50,1.89,15.0,125.0,0,0,0.34,2.48,-0.26,-0.115,0.621,0.068,1.000,0.100,0.100,0.100,1,59.5,101.4,792,803,16,116,0
4.50,climb_cruise,449.0,449.0,34986.9,68,1.68,-3.61,353.49,1.89,15.0,125.0,0,0,0.33,2.48,-0.26,-0.114,0.621,0.068,1.000,0.100,0.100,0.100,1,59.4,101.4,792,803,16,115,0
4.52,climb_cruise,449.0,449.0,34986.9,70,1.69,-3.56,353.49,1.89,15.0,125.0,0,0,0.33,2.47,-0.26,-0.113,0.621,0.068,1.000,0.100,0.100,0.100,1,59.3,101.4,792,803,16,115,0
4.54,climb_cruise,449.0,449.0,34987.0,72,1.69,-3.51,353.48,1.88,15.0,125.0,0,0,0.33,2.47,-0.25,-0.112,0.621,0.069,1.000,0.100,0.100,0.100,1,59.2,101.4,792,803,16,115,0
4.56,climb_cruise,448.9,448.9,34987.0,75,1.70,-3.47,353.48,1.88,15.0,125.0,0,0,0.32,2.46,-0.25,-0.112,0.621,0.069,1.000,0.100,0.100,0.100,1,59.1,101.4,792,803,16,116,0
