time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_failed,eng2_failed,eng1_fire,eng2_fire,hydPressA_psi,hydPressB_psi,elecVolts,onGround
0.84,climb_cruise,448.9,448.9,34998.1,-169,0.82,0.98,358.09,1.02,15.0,125.0,0,0,-4.51,-0.37,-2.57,-0.016,0.026,0.021,1.000,1.000,1.000,1.000,1,50.5,86.9,763,779,1,0,1,0,1816,2216,116,0
0.86,climb_cruise,448.9,448.9,34998.0,-172,0.74,0.98,358.04,0.94,15.0,125.0,0,0,-3.39,0.29,-2.29,-0.020,0.028,0.021,1.000,1.000,1.000,1.000,1,50.4,87.0,763,780,1,0,1,0,1816,2216,115,0
0.88,climb_cruise,448.8,448.8,34998.0,-176,0.69,0.99,358.00,0.88,15.0,125.0,0,0,-1.94,0.87,-1.97,-0.026,0.030,0.022,1.000,1.000,1.000,1.000,1,50.3,87.2,763,780,1,0,1,0,1816,2216,115,0
0.90,climb_cruise,448.8,448.8,34997.9,-180,0.66,1.02,357.96,0.86,15.0,125.0,0,0,-0.26,1.36,-1.62,-0.031,0.032,0.023,1.000,1.000,1.000,1.000,1,50.2,87.3,763,780,1,0,1,0,1816,2216,116,0
0.92,climb_cruise,448.8,448.8,34997.9,-185,0.67,1.05,357.93,0.86,15.0,125.0,0,0,1.52,1.75,-1.27,-0.037,0.033,0.024,1.000,1.000,1.000,1.000,1,50.1,87.4,763,781,1,0,1,0,1816,2216,114,0
0.94,climb_cruise,448.8,448.8,34997.8,-189,0.72,1.08,357.91,0.91,15.0,125.0,0,0,3.28,2.03,-0.92,-0.041,0.034,0.024,1.000,1.000,1.000,1.000,1,50.0,87.5,763,781,1,0,1,0,1816,2216,116,0
0.96,climb_cruise,448.8,448.8,34997.7,-193,0.80,1.13,357.89,0.98,15.0,125.0,0,0,4.87,2.22,-0.59,-0.045,0.034,0.025,1.000,1.000,1.000,1.000,1,49.9,87.7,763,781,1,0,1,0,1816,2216,115,0
0.98,climb_cruise,448.7,448.7,34997.7,-196,0.91,1.17,357.89,1.09,15.0,125.0,0,0,6.17,2.31,-0.29,-0.048,0.034,0.025,1.000,1.000,1.000,1.000,1,49.8,87.8,763,781,1,0,1,0,1816,2216,115,0
1.00,climb_cruise,448.7,448.7,34997.6,-199,1.04,1.22,357.89,1.22,15.0,125.0,0,0,7.08,2.32,-0.01,-0.049,0.034,0.026,1.000,1.000,1.000,1.000,1,49.7,87.9,763,782,1,0,1,0,1816,2216,114,0
1.02,climb_cruise,448.7,448.7,34997.5,-201,1.19,1.26,357.89,1.36,15.0,125.0,0,0,7.50,2.26,0.22,-0.048,0.033,0.026,1.000,1.000,1.000,1.000,1,49.6,88.0,763,782,1,0,1,0,1816,2216,116,0
1.04,climb_cruise,448.7,448.7,34997.4,-202,1.34,1.31,357.90,1.51,15.0,125.0,0,0,7.40,2.13,0.40,-0.046,0.032,0.026,1.000,1.000,1.000,1.000,1,49.5,88.2,763,782,1,0,1,0,1816,2216,115,0
1.06,climb_cruise,448.6,448.6,34997.4,-201,1.48,1.35,357.91,1.66,15.0,125.0,0,0,6.77,1.95,0.54,-0.042,0.031,0.026,1.000,1.000,1.000,1.000,1,49.4,88.3,763,782,1,0,1,0,1816,2216,116,0
1.08,climb_cruise,448.6,448.6,34997.3,-200,1.60,1.38,357.93,1.78,15.0,125.0,0,0,5.63,1.74,0.63,-0.038,0.030,0.026,1.000,1.000,1.000,1.000,1,49.3,88.4,763,783,1,0,1,0,1816,2216,116,0
1.10,climb_cruise,448.6,448.6,34997.2,-199,1.70,1.42,357.94,1.89,15.0,125.0,0,0,4.07,1.50,0.67,-0.032,0.029,0.026,1.000,1.000,1.000,1.000,1,49.2,88.5,763,783,1,0,1,0,1816,2216,115,0
1.12,climb_cruise,448.6,448.6,34997.2,-196,1.77,1.45,357.96,1.96,15.0,125.0,0,0,2.18,1.26,0.67,-0.026,0.028,0.026,1.000,1.000,1.000,1.000,1,49.1,88.7,763,783,1,0,1,0,1816,2216,115,0
1.14,climb_cruise,448.5,448.5,34997.1,-193,1.80,1.47,357.97,1.99,15.0,125.0,0,0,0.11,1.01,0.63,-0.020,0.027,0.026,1.000,1.000,1.000,1.000,1,49.0,88.8,763,783,1,0,1,0,1816,2216,115,0
1.16,climb_cruise,448.5,448.5,34997.0,-190,1.78,1.49,357.98,1.97,15.0,125.0,0,0,-1.99,0.78,0.56,-0.014,0.026,0.025,1.000,1.000,1.000,1.000,1,48.9,88.9,763,784,1,0,1,0,1816,2216,116,0
1.18,climb_cruise,448.5,448.5,34997.0,-188,1.72,1.50,357.99,1.92,15.0,125.0,0,0,-3.97,0.58,0.45,-0.010,0.025,0.025,1.000,1.000,1.000,1.000,1,48.8,89.0,763,784,1,0,1,0,1816,2216,115,0
1.20,climb_cruise,448.5,448.5,34996.9,-185,1.63,1.51,358.00,1.83,15.0,125.0,0,0,-5.67,0.40,0.32,-0.007,0.025,0.025,1.000,1.000,1.000,1.000,1,48.7,89.2,763,784,1,0,1,0,1816,2216,115,0
1.22,climb_cruise,448.4,448.4,34996.9,-183,1.50,1.52,358.00,1.71,15.0,125.0,0,0,-6.95,0.25,0.18,-0.005,0.024,0.025,1.000,1.000,1.000,1.000,1,48.6,89.3,763,784,1,0,1,0,1816,2216,116,0
1.24,climb_cruise,448.4,448.4,34996.8,-183,1.36,1.52,358.00,1.57,15.0,125.0,0,0,-7.69,0.15,0.02,-0.006,0.024,0.024,1.000,1.000,1.000,1.000,1,48.5,89.4,763,785,1,0,1,0,1816,2216,116,0
1.26,climb_cruise,448.4,448.4,34996.8,-183,1.20,1.52,357.99,1.41,15.0,125.0,0,0,-7.84,0.09,-0.13,-0.008,0.024,0.024,1.000,1.000,1.000,1.000,1,48.4,89.5,763,785,1,0,1,0,1816,2216,115,0
1.28,climb_cruise,448.4,448.4,34996.7,-184,1.05,1.53,357.99,1.26,15.0,125.0,0,0,-7.36,0.06,-0.29,-0.012,0.024,0.024,1.000,1.000,1.000,1.000,1,48.3,89.7,763,785,1,0,1,0,1816,2216,115,0
1.30,climb_cruise,448.3,448.3,34996.6,-186,0.91,1.53,357.97,1.12,15.0,125.0,0,0,-6.27,0.06,-0.44,-0.017,0.025,0.024,1.000,1.000,1.000,1.000,1,48.2,89.8,763,785,1,0,1,0,1816,2216,114,0
1.32,climb_cruise,448.3,448.3,34996.6,-189,0.80,1.53,357.96,1.00,15.0,125.0,0,0,-4.64,0.09,-0.57,-0.024,0.025,0.024,1.000,1.000,1.000,1.000,1,48.1,89.9,763,786,1,0,1,0,1816,2216,116,0
1.34,climb_cruise,448.3,448.3,34996.5,-193,0.72,1.53,357.95,0.92,15.0,125.0,0,0,-2.57,0.14,-0.69,-0.031,0.026,0.024,1.000,1.000,1.000,1.000,1,48.0,90.0,763,786,1,0,1,0,1816,2216,115,0
1.36,climb_cruise,448.3,448.3,34996.5,-196,0.67,1.49,357.92,0.87,15.0,125.0,0,0,-2.80,-4.17,-2.06,-0.039,0.026,0.024,1.000,0.100,0.100,0.100,1,47.9,90.2,763,786,1,0,1,0,632,1432,114,0
1.38,climb_cruise,448.3,448.3,34996.4,-200,0.62,1.39,357.87,0.83,15.0,125.0,0,0,-2.83,-6.04,-3.19,-0.045,0.027,0.024,1.000,0.100,0.100,0.100,1,47.8,90.3,763,786,1,0,1,0,16,648,115,0
1.40,climb_cruise,448.2,448.2,34996.3,-204,0.56,1.26,357.80,0.78,15.0,125.0,0,0,-2.71,-7.00,-4.09,-0.052,0.030,0.024,1.000,0.100,0.100,0.100,1,47.7,90.4,763,786,1,0,1,0,16,16,116,0
1.42,climb_cruise,448.2,448.2,34996.3,-209,0.51,1.12,357.71,0.74,15.0,125.0,0,0,-2.48,-7.61,-4.77,-0.058,0.034,0.024,1.000,0.100,0.100,0.100,1,47.6,90.5,763,787,1,0,1,0,16,16,116,0
1.44,climb_cruise,448.2,448.2,34996.2,-213,0.47,0.96,357.61,0.70,15.0,125.0,0,0,-2.16,-8.05,-5.25,-0.064,0.039,0.025,1.000,0.100,0.100,0.100,1,47.5,90.6,763,787,1,0,1,0,16,16,115,0
1.46,climb_cruise,448.2,448.2,34996.1,-218,0.43,0.79,357.50,0.67,15.0,125.0,0,0,-1.78,-8.40,-5.56,-0.069,0.044,0.026,1.000,0.100,0.100,0.100,1,47.4,90.7,763,787,1,0,1,0,16,16,115,0
