time_s,phase,airspeed_kts,groundSpeed_kts,altitude_ft,verticalSpeed_fpm,pitch_deg,roll_deg,yaw_deg,alpha_deg,stallAlpha_deg,stallSpeed_kts,stallWarning,stall,pitchRate_deg_s,rollRate_deg_s,yawRate_deg_s,ctrlElevator,ctrlAileron,ctrlRudder,ctrlThrottle,effElevator,effAileron,effRudder,motionEnabled,eng1_n1,eng2_n1,eng1_egt,eng2_egt,hydPress_psi,elecVolts,onGround
2.26,climb_cruise,447.4,447.4,34988.4,-444,0.59,-7.36,355.39,1.65,15.0,125.0,0,0,0.66,-0.18,-0.92,-0.258,0.447,0.045,1.000,0.100,0.100,0.100,1,67.2,94.6,763,793,316,115,0
2.28,climb_cruise,447.4,447.4,34988.2,-444,0.60,-7.37,355.37,1.66,15.0,125.0,0,0,0.67,-0.15,-0.92,-0.260,0.449,0.045,1.000,0.100,0.100,0.100,1,67.1,94.7,763,793,316,115,0
2.30,climb_cruise,447.4,447.4,34988.1,-444,0.61,-7.37,355.35,1.67,15.0,125.0,0,0,0.67,-0.11,-0.91,-0.262,0.451,0.045,1.000,0.100,0.100,0.100,1,66.9,94.8,763,794,316,115,0
2.32,climb_cruise,447.4,447.4,34987.9,-444,0.62,-7.37,355.33,1.69,15.0,125.0,0,0,0.68,-0.07,-0.91,-0.264,0.454,0.045,1.000,0.100,0.100,0.100,1,66.8,94.9,763,794,316,116,0
2.34,climb_cruise,447.4,447.4,34987.8,-444,0.63,-7.37,355.31,1.70,15.0,125.0,0,0,0.68,-0.04,-0.90,-0.265,0.456,0.045,1.000,0.100,0.100,0.100,1,66.7,94.9,763,794,316,116,0
2.36,climb_cruise,447.3,447.3,34987.6,-443,0.65,-7.37,355.29,1.71,15.0,125.0,0,0,0.69,0.00,-0.90,-0.267,0.459,0.045,1.000,0.100,0.100,0.100,1,66.5,95.0,763,794,316,114,0
2.38,climb_cruise,447.3,447.3,34987.5,-443,0.66,-7.37,355.27,1.72,15.0,125.0,0,0,0.70,0.04,-0.89,-0.269,0.461,0.046,1.000,0.100,0.100,0.100,1,66.4,95.1,763,794,316,115,0
2.40,climb_cruise,447.3,447.3,34987.3,-442,0.67,-7.37,355.25,1.74,15.0,125.0,0,0,0.70,0.07,-0.89,-0.271,0.463,0.046,1.000,0.100,0.100,0.100,1,66.3,95.2,763,794,316,114,0
2.42,climb_cruise,447.3,447.3,34987.2,-442,0.68,-7.37,355.23,1.75,15.0,125.0,0,0,0.71,0.11,-0.88,-0.272,0.465,0.046,1.000,0.100,0.100,0.100,1,66.1,95.3,763,794,316,115,0
2.44,climb_cruise,447.3,447.3,34987.0,-441,0.69,-7.37,355.21,1.76,15.0,125.0,0,0,0.71,0.14,-0.88,-0.274,0.468,0.046,1.000,0.100,0.100,0.100,1,66.0,95.3,763,794,316,114,0
2.46,climb_cruise,447.2,447.2,34986.9,-441,0.70,-7.37,355.19,1.77,15.0,125.0,0,0,0.72,0.18,-0.87,-0.276,0.470,0.046,1.000,0.100,0.100,0.100,1,65.9,95.4,763,794,316,115,0
2.48,climb_cruise,447.2,447.2,34986.7,-440,0.72,-7.36,355.17,1.78,15.0,125.0,0,0,0.72,0.21,-0.87,-0.277,0.472,0.047,1.000,0.100,0.100,0.100,1,65.7,95.5,763,795,316,114,0
2.50,climb_cruise,447.2,447.2,34986.6,-439,0.73,-7.36,355.15,1.80,15.0,125.0,0,0,0.73,0.24,-0.86,-0.279,0.474,0.047,1.000,0.100,0.100,0.100,1,65.6,95.6,763,795,316,115,0
2.52,climb_cruise,447.2,447.2,34986.4,-439,0.74,-7.35,355.14,1.81,15.0,125.0,0,0,0.73,0.28,-0.86,-0.281,0.477,0.047,1.000,0.100,0.100,0.100,1,65.5,95.6,763,795,316,115,0
2.54,climb_cruise,447.2,447.2,34986.3,-438,0.75,-7.35,355.12,1.82,15.0,125.0,0,0,0.73,0.31,-0.85,-0.282,0.479,0.047,1.000,0.100,0.100,0.100,1,65.3,95.7,763,795,316,116,0
2.56,climb_cruise,447.1,447.1,34986.1,-437,0.77,-7.34,355.10,1.83,15.0,125.0,0,0,0.74,0.34,-0.85,-0.284,0.481,0.047,1.000,0.100,0.100,0.100,1,65.2,95.8,763,795,316,114,0
2.58,climb_cruise,447.1,447.1,34986.0,-436,0.78,-7.33,355.08,1.85,15.0,125.0,0,0,0.74,0.37,-0.84,-0.285,0.483,0.048,1.000,0.100,0.100,0.100,1,65.1,95.8,763,795,316,115,0
2.60,climb_cruise,447.1,447.1,34985.8,-435,0.79,-7.33,355.06,1.86,15.0,125.0,0,0,0.75,0.40,-0.84,-0.287,0.485,0.048,1.000,0.100,0.100,0.100,1,64.9,95.9,763,795,316,114,0
2.62,climb_cruise,447.1,447.1,34985.7,-433,0.80,-7.32,355.04,1.87,15.0,125.0,0,0,0.75,0.44,-0.84,-0.288,0.487,0.048,1.000,0.100,0.100,0.100,1,64.8,96.0,763,795,316,115,0
2.64,climb_cruise,447.1,447.1,34985.6,-432,0.82,-7.31,355.02,1.88,15.0,125.0,0,0,0.76,0.47,-0.83,-0.290,0.489,0.048,1.000,0.100,0.100,0.100,1,64.7,96.0,763,795,316,114,0
2.66,climb_cruise,447.0,447.0,34985.4,-431,0.83,-7.30,355.00,1.89,15.0,125.0,0,0,0.76,0.50,-0.83,-0.291,0.491,0.048,1.000,0.100,0.100,0.100,1,64.6,96.1,763,796,316,114,0
2.68,climb_cruise,447.0,447.0,34985.3,-430,0.84,-7.29,354.99,1.90,15.0,125.0,0,0,0.76,0.53,-0.82,-0.293,0.493,0.048,1.000,0.100,0.100,0.100,1,64.4,96.2,763,796,316,116,0
2.70,climb_cruise,447.0,447.0,34985.1,-428,0.86,-7.28,354.97,1.92,15.0,125.0,0,0,0.77,0.56,-0.82,-0.294,0.495,0.049,1.000,0.100,0.100,0.100,1,64.3,96.3,763,796,316,115,0
2.72,climb_cruise,447.0,447.0,34985.0,-427,0.87,-7.27,354.95,1.93,15.0,125.0,0,0,0.77,0.59,-0.81,-0.296,0.497,0.049,1.000,0.100,0.100,0.100,1,64.2,96.3,763,796,316,114,0
2.74,climb_cruise,447.0,447.0,34984.8,-425,0.88,-7.26,354.93,1.94,15.0,125.0,0,0,0.78,0.61,-0.81,-0.297,0.499,0.049,1.000,0.100,0.100,0.100,1,64.0,96.4,763,796,316,116,0
2.76,climb_cruise,446.9,446.9,34984.7,-423,0.90,-7.24,354.91,1.95,15.0,125.0,0,0,0.78,0.64,-0.80,-0.299,0.501,0.049,1.000,0.100,0.100,0.100,1,63.9,96.4,763,796,316,114,0
2.78,climb_cruise,446.9,446.9,34984.6,-422,0.91,-7.23,354.90,1.96,15.0,125.0,0,0,0.78,0.67,-0.80,-0.300,0.503,0.049,1.000,0.100,0.100,0.100,1,63.8,96.5,763,796,316,115,0
2.80,climb_cruise,446.9,446.9,34984.4,-420,0.92,-7.22,354.88,1.97,15.0,125.0,0,0,0.79,0.70,-0.79,-0.301,0.504,0.050,1.000,0.100,0.100,0.100,1,63.7,96.6,763,796,316,114,0
2.82,climb_cruise,446.9,446.9,34984.3,-418,0.94,-7.20,354.86,1.99,15.0,125.0,0,0,0.79,0.73,-0.79,-0.303,0.506,0.050,1.000,0.100,0.100,0.100,1,63.5,96.6,763,796,316,114,0
2.84,climb_cruise,446.9,446.9,34984.1,-416,0.95,-7.19,354.84,2.00,15.0,125.0,0,0,0.79,0.75,-0.78,-0.304,0.508,0.050,1.000,0.100,0.100,0.100,1,63.4,96.7,763,796,316,115,0
2.86,climb_cruise,446.8,446.8,34984.0,-414,0.96,-7.17,354.83,2.01,15.0,125.0,0,0,0.80,0.78,-0.78,-0.305,0.510,0.050,1.000,0.100,0.100,0.100,1,63.3,96.8,763,797,316,116,0
2.88,climb_cruise,446.8,446.8,34983.9,-412,0.98,-7.16,354.81,2.02,15.0,125.0,0,0,0.80,0.81,-0.77,-0.306,0.512,0.050,1.000,0.100,0.100,0.100,1,63.1,96.8,763,797,316,115,0
2.90,climb_cruise,446.8,446.8,34983.7,-410,0.99,-7.14,354.79,2.03,15.0,125.0,0,0,0.80,0.83,-0.77,-0.308,0.513,0.050,1.000,0.100,0.100,0.100,1,63.0,96.9,763,797,316,114,0
2.92,climb_cruise,446.8,446.8,34983.6,-408,1.01,-7.13,354.77,2.04,15.0,125.0,0,0,0.80,0.86,-0.76,-0.309,0.515,0.051,1.000,0.100,0.100,0.100,1,62.9,96.9,763,797,316,114,0
2.94,climb_cruise,446.8,446.8,34983.4,-406,1.02,-7.11,354.76,2.05,15.0,125.0,0,0,0.81,0.88,-0.76,-0.310,0.517,0.051,1.000,0.100,0.100,0.100,1,62.8,97.0,763,797,316,115,0
2.96,climb_cruise,446.7,446.7,34983.3,-404,1.03,-7.09,354.74,2.06,15.0,125.0,0,0,0.81,0.91,-0.75,-0.311,0.518,0.051,1.000,0.100,0.100,0.100,1,62.6,97.1,763,797,316,116,0
2.98,climb_cruise,446.7,446.7,34983.2,-401,1.03,-7.14,354.72,2.07,15.0,125.0,0,0,-0.80,-5.56,-0.96,-0.094,0.156,0.015,1.000,0.100,0.100,0.100,1,62.5,97.1,763,797,16,114,0
3.00,climb_cruise,446.7,446.7,34983.0,-398,1.00,-7.28,354.71,2.05,15.0,125.0,0,0,-2.48,-9.29,-1.19,-0.041,0.080,0.007,1.000,0.100,0.100,0.100,1,62.4,97.2,763,797,16,115,0
3.02,climb_cruise,446.7,446.7,34982.9,-396,0.94,-7.49,354.69,2.00,15.0,125.0,0,0,-3.85,-10.98,-1.39,-0.029,0.065,0.005,1.000,0.100,0.100,0.100,1,62.3,97.2,763,797,16,114,0
3.04,climb_cruise,446.6,446.6,34982.8,-394,0.85,-7.71,354.67,1.94,15.0,125.0,0,0,-4.85,-11.70,-1.57,-0.026,0.062,0.004,1.000,0.100,0.100,0.100,1,62.1,97.3,763,797,16,115,0
3.06,climb_cruise,446.6,446.6,34982.7,-392,0.74,-7.95,354.65,1.85,15.0,125.0,0,0,-5.51,-12.02,-1.70,-0.026,0.061,0.004,1.000,0.100,0.100,0.100,1,62.0,97.3,763,797,16,115,0
3.08,climb_cruise,446.6,446.6,34982.5,-391,0.63,-8.19,354.63,1.75,15.0,125.0,0,0,-5.84,-12.19,-1.81,-0.027,0.062,0.004,1.000,0.100,0.100,0.100,1,61.9,97.4,763,797,16,115,0
3.10,climb_cruise,446.6,446.6,34982.4,-391,0.50,-8.44,354.61,1.65,15.0,125.0,0,0,-5.90,-12.30,-1.89,-0.027,0.063,0.004,1.000,0.100,0.100,0.100,1,61.8,97.4,763,797,16,116,0
3.12,climb_cruise,446.6,446.6,34982.3,-391,0.38,-8.68,354.59,1.55,15.0,125.0,0,0,-5.73,-12.37,-1.94,-0.028,0.063,0.004,1.000,0.100,0.100,0.100,1,61.7,97.5,763,798,16,115,0
3.14,climb_cruise,446.6,446.6,34982.2,-392,0.27,-8.93,354.57,1.45,15.0,125.0,0,0,-5.38,-12.44,-1.96,-0.029,0.064,0.004,1.000,0.100,0.100,0.100,1,61.5,97.5,763,798,16,115,0
3.16,climb_cruise,446.5,446.5,34982.0,-393,0.16,-9.18,354.55,1.37,15.0,125.0,0,0,-4.89,-12.49,-1.97,-0.030,0.065,0.004,1.000,0.100,0.100,0.100,1,61.4,97.6,763,798,16,115,0
3.18,climb_cruise,446.5,446.5,34981.9,-395,0.06,-9.43,354.53,1.29,15.0,125.0,0,0,-4.32,-12.53,-1.95,-0.031,0.065,0.004,1.000,0.100,0.100,0.100,1,61.3,97.6,763,798,16,116,0
3.20,climb_cruise,446.5,446.5,34981.8,-398,-0.03,-9.68,354.50,1.23,15.0,125.0,0,0,-3.70,-12.57,-1.92,-0.031,0.066,0.004,1.000,0.100,0.100,0.100,1,61.2,97.7,763,798,16,114,0
3.22,climb_cruise,446.5,446.5,34981.6,-401,-0.10,-9.93,354.48,1.18,15.0,125.0,0,0,-3.06,-12.60,-1.88,-0.032,0.067,0.004,1.000,0.100,0.100,0.100,1,61.0,97.7,763,798,16,115,0
3.24,climb_cruise,446.5,446.5,34981.5,-404,-0.16,-10.18,354.45,1.14,15.0,125.0,0,0,-2.44,-12.63,-1.83,-0.033,0.068,0.004,1.000,0.100,0.100,0.100,1,60.9,97.8,763,798,16,116,0
3.26,climb_cruise,446.4,446.4,34981.4,-407,-0.21,-10.44,354.42,1.11,15.0,125.0,0,0,-1.85,-12.65,-1.77,-0.033,0.069,0.005,1.000,0.100,0.100,0.100,1,60.8,97.8,763,798,16,114,0
3.28,climb_cruise,446.4,446.4,34981.2,-411,-0.25,-10.69,354.39,1.10,15.0,125.0,0,0,-1.32,-12.66,-1.71,-0.034,0.069,0.005,1.000,0.100,0.100,0.100,1,60.7,97.9,763,798,16,115,0
3.30,climb_cruise,446.4,446.4,34981.1,-415,-0.28,-10.94,354.36,1.10,15.0,125.0,0,0,-0.85,-12.67,-1.64,-0.034,0.070,0.005,1.000,0.100,0.100,0.100,1,60.6,97.9,763,798,16,115,0
3.32,climb_cruise,446.4,446.4,34981.0,-418,-0.30,-11.20,354.34,1.10,15.0,125.0,0,0,-0.45,-12.68,-1.58,-0.035,0.071,0.005,1.000,0.100,0.100,0.100,1,60.4,98.0,763,798,16,115,0
3.34,climb_cruise,446.4,446.4,34980.8,-422,-0.31,-11.45,354.31,1.12,15.0,125.0,0,0,-0.13,-12.68,-1.51,-0.035,0.072,0.005,1.000,0.100,0.100,0.100,1,60.3,98.0,763,798,16,115,0
3.36,climb_cruise,446.4,446.4,34980.7,-425,-0.32,-11.70,354.28,1.14,15.0,125.0,0,0,0.12,-12.67,-1.45,-0.036,0.073,0.005,1.000,0.100,0.100,0.100,1,60.2,98.1,763,798,16,115,0
3.38,climb_cruise,446.3,446.3,34980.5,-429,-0.32,-11.96,354.25,1.16,15.0,125.0,0,0,0.30,-12.67,-1.39,-0.036,0.074,0.005,1.000,0.100,0.100,0.100,1,60.1,98.1,763,798,16,116,0
3.40,climb_cruise,446.3,446.3,34980.4,-432,-0.32,-12.21,354.22,1.19,15.0,125.0,0,0,0.42,-12.65,-1.34,-0.036,0.075,0.005,1.000,0.100,0.100,0.100,1,59.9,98.2,763,799,16,115,0
3.42,climb_cruise,446.3,446.3,34980.3,-436,-0.32,-12.46,354.19,1.22,15.0,125.0,0,0,0.47,-12.64,-1.29,-0.037,0.076,0.005,1.000,0.100,0.100,0.100,1,59.8,98.2,763,799,16,116,0
3.44,climb_cruise,446.3,446.3,34980.1,-439,-0.31,-12.72,354.17,1.25,15.0,125.0,0,0,0.48,-12.62,-1.25,-0.037,0.077,0.005,1.000,0.100,0.100,0.100,1,59.7,98.3,763,799,16,115,0
3.46,climb_cruise,446.3,446.3,34980.0,-442,-0.31,-12.97,354.14,1.28,15.0,125.0,0,0,0.45,-12.60,-1.22,-0.037,0.078,0.005,1.000,0.100,0.100,0.100,1,59.6,98.3,763,799,16,115,0
3.48,climb_cruise,446.3,446.3,34979.8,-445,-0.31,-13.22,354.11,1.31,15.0,125.0,0,0,0.39,-12.58,-1.19,-0.037,0.079,0.005,1.000,0.100,0.100,0.100,1,59.5,98.3,763,799,16,114,0
3.50,climb_cruise,446.2,446.2,34979.7,-447,-0.30,-13.47,354.09,1.34,15.0,125.0,0,0,0.30,-12.56,-1.17,-0.038,0.080,0.005,1.000,0.100,0.100,0.100,1,59.4,98.4,763,799,16,116,0
3.52,climb_cruise,446.2,446.2,34979.5,-450,-0.30,-13.72,354.06,1.36,15.0,125.0,0,0,0.21,-12.54,-1.15,-0.038,0.081,0.005,1.000,0.100,0.100,0.100,1,59.2,98.4,763,799,16,116,0
3.54,climb_cruise,446.2,446.2,34979.4,-453,-0.31,-13.97,354.04,1.39,15.0,125.0,0,0,0.10,-12.52,-1.14,-0.038,0.082,0.005,1.000,0.100,0.100,0.100,1,59.1,98.5,763,799,16,115,0
3.56,climb_cruise,446.2,446.2,34979.2,-455,-0.31,-14.22,354.02,1.41,15.0,125.0,0,0,-0.01,-12.49,-1.14,-0.039,0.083,0.005,1.000,0.100,0.100,0.100,1,59.0,98.5,763,799,16,115,0
3.58,climb_cruise,446.2,446.2,34979.1,-458,-0.32,-14.47,354.00,1.43,15.0,125.0,0,0,-0.11,-12.47,-1.14,-0.039,0.084,0.005,1.000,0.100,0.100,0.100,1,58.9,98.6,763,799,16,115,0
3.60,climb_cruise,446.1,446.1,34978.9,-460,-0.33,-14.72,353.98,1.44,15.0,125.0,0,0,-0.21,-12.45,-1.14,-0.039,0.085,0.005,1.000,0.100,0.100,0.100,1,58.8,98.6,763,799,16,116,0
3.62,climb_cruise,446.1,446.1,34978.7,-462,-0.34,-14.97,353.96,1.46,15.0,125.0,0,0,-0.29,-12.43,-1.15,-0.040,0.086,0.005,1.000,0.100,0.100,0.100,1,58.6,98.6,763,799,16,114,0
3.64,climb_cruise,446.1,446.1,34978.6,-465,-0.35,-15.22,353.93,1.47,15.0,125.0,0,0,-0.36,-12.41,-1.16,-0.040,0.087,0.005,1.000,0.100,0.100,0.100,1,58.5,98.7,763,799,16,116,0
3.66,climb_cruise,446.1,446.1,34978.4,-467,-0.36,-15.47,353.91,1.48,15.0,125.0,0,0,-0.42,-12.39,-1.17,-0.040,0.088,0.005,1.000,0.100,0.100,0.100,1,58.4,98.7,763,799,16,115,0
3.68,climb_cruise,446.1,446.1,34978.3,-469,-0.38,-15.71,353.89,1.49,15.0,125.0,0,0,-0.46,-12.37,-1.19,-0.041,0.089,0.005,1.000,0.100,0.100,0.100,1,58.3,98.7,763,799,16,116,0
3.70,climb_cruise,446.1,446.1,34978.1,-472,-0.39,-15.96,353.87,1.50,15.0,125.0,0,0,-0.49,-12.35,-1.21,-0.041,0.090,0.005,1.000,0.100,0.100,0.100,1,58.2,98.8,763,799,16,115,0
3.72,climb_cruise,446.0,446.0,34978.0,-474,-0.41,-16.21,353.85,1.51,15.0,125.0,0,0,-0.51,-12.33,-1.22,-0.041,0.091,0.005,1.000,0.100,0.100,0.100,1,58.1,98.8,763,799,16,116,0
3.74,climb_cruise,446.0,446.0,34977.8,-476,-0.43,-16.45,353.83,1.51,15.0,125.0,0,0,-0.51,-12.31,-1.24,-0.042,0.092,0.005,1.000,0.100,0.100,0.100,1,57.9,98.9,763,800,16,115,0
3.76,climb_cruise,446.0,446.0,34977.6,-479,-0.44,-16.70,353.81,1.52,15.0,125.0,0,0,-0.51,-12.29,-1.26,-0.042,0.093,0.005,1.000,0.100,0.100,0.100,1,57.8,98.9,763,800,16,114,0
3.78,climb_cruise,446.0,446.0,34977.5,-481,-0.46,-16.94,353.79,1.53,15.0,125.0,0,0,-0.49,-12.27,-1.28,-0.043,0.095,0.005,1.000,0.100,0.100,0.100,1,57.7,98.9,763,800,16,115,0
3.80,climb_cruise,446.0,446.0,34977.3,-483,-0.48,-17.19,353.77,1.53,15.0,125.0,0,0,-0.47,-12.26,-1.30,-0.043,0.096,0.005,1.000,0.100,0.100,0.100,1,57.6,99.0,763,800,16,116,0
3.82,climb_cruise,446.0,446.0,34977.2,-486,-0.49,-17.43,353.75,1.54,15.0,125.0,0,0,-0.44,-12.24,-1.32,-0.043,0.097,0.005,1.000,0.100,0.100,0.100,1,57.5,99.0,763,800,16,114,0
3.84,climb_cruise,445.9,445.9,34977.0,-488,-0.51,-17.68,353.72,1.55,15.0,125.0,0,0,-0.41,-12.22,-1.34,-0.044,0.098,0.005,1.000,0.100,0.100,0.100,1,57.4,99.0,763,800,16,114,0
3.86,climb_cruise,445.9,445.9,34976.8,-491,-0.52,-17.92,353.70,1.56,15.0,125.0,0,0,-0.38,-12.21,-1.36,-0.044,0.099,0.005,1.000,0.100,0.100,0.100,1,57.3,99.1,763,800,16,115,0
3.88,climb_cruise,445.9,445.9,34976.7,-493,-0.54,-18.17,353.68,1.57,15.0,125.0,0,0,-0.34,-12.19,-1.38,-0.045,0.100,0.005,1.000,0.100,0.100,0.100,1,57.1,99.1,763,800,16,116,0
3.90,climb_cruise,445.9,445.9,34976.5,-496,-0.55,-18.41,353.65,1.58,15.0,125.0,0,0,-0.31,-12.17,-1.39,-0.045,0.101,0.005,1.000,0.100,0.100,0.100,1,57.0,99.1,763,800,16,115,0
3.92,climb_cruise,445.9,445.9,34976.3,-498,-0.57,-18.65,353.63,1.59,15.0,125.0,0,0,-0.27,-12.16,-1.41,-0.045,0.103,0.005,1.000,0.100,0.100,0.100,1,56.9,99.2,763,800,16,115,0
3.94,climb_cruise,445.8,445.8,34976.2,-500,-0.58,-18.89,353.60,1.60,15.0,125.0,0,0,-0.24,-12.14,-1.42,-0.046,0.104,0.005,1.000,0.100,0.100,0.100,1,56.8,99.2,763,800,16,115,0
3.96,climb_cruise,445.8,445.8,34976.0,-503,-0.60,-19.14,353.58,1.61,15.0,125.0,0,0,-0.21,-12.13,-1.44,-0.046,0.105,0.005,1.000,0.100,0.100,0.100,1,56.7,99.2,763,800,16,115,0
3.98,climb_cruise,445.8,445.8,34975.8,-505,-0.61,-19.38,353.55,1.62,15.0,125.0,0,0,-0.18,-12.11,-1.45,-0.047,0.106,0.005,1.000,0.100,0.100,0.100,1,56.6,99.3,763,800,16,115,0
4.00,climb_cruise,445.8,445.8,34975.7,-508,-0.62,-19.62,353.52,1.63,15.0,125.0,0,0,-0.16,-12.09,-1.46,-0.047,0.107,0.005,1.000,0.100,0.100,0.100,1,56.5,99.3,763,800,16,116,0
4.02,climb_cruise,445.8,445.8,34975.5,-510,-0.64,-19.86,353.50,1.65,15.0,125.0,0,0,-0.13,-12.07,-1.48,-0.047,0.108,0.005,1.000,0.100,0.100,0.100,1,56.3,99.3,763,800,16,115,0
4.04,climb_cruise,445.8,445.8,34975.3,-513,-0.65,-20.10,353.47,1.66,15.0,125.0,0,0,-0.11,-12.06,-1.49,-0.048,0.110,0.005,1.000,0.100,0.100,0.100,1,56.2,99.4,763,800,16,116,0
4.06,climb_cruise,445.7,445.7,34975.2,-515,-0.66,-20.34,353.44,1.67,15.0,125.0,0,0,-0.09,-12.04,-1.50,-0.048,0.111,0.005,1.000,0.100,0.100,0.100,1,56.1,99.4,763,800,16,114,0
4.08,climb_cruise,445.7,445.7,34975.0,-518,-0.67,-20.58,353.42,1.69,15.0,125.0,0,0,-0.08,-12.02,-1.51,-0.049,0.112,0.005,1.000,0.100,0.100,0.100,1,56.0,99.4,763,800,16,114,0
4.10,climb_cruise,445.7,445.7,34974.8,-520,-0.68,-20.82,353.39,1.70,15.0,125.0,0,0,-0.06,-12.00,-1.52,-0.049,0.113,0.005,1.000,0.100,0.100,0.100,1,55.9,99.5,763,800,16,114,0
4.12,climb_cruise,445.7,445.7,34974.6,-523,-0.70,-21.06,353.36,1.71,15.0,125.0,0,0,-0.05,-11.99,-1.53,-0.050,0.114,0.005,1.000,0.100,0.100,0.100,1,55.8,99.5,763,800,16,114,0
4.14,climb_cruise,445.7,445.7,34974.5,-525,-0.71,-21.30,353.33,1.73,15.0,125.0,0,0,-0.04,-12.00,-1.54,-0.050,0.114,0.005,1.000,0.100,0.100,0.100,1,55.7,99.5,763,800,16,115,0
4.16,climb_cruise,445.7,445.7,34974.3,-528,-0.72,-21.54,353.30,1.74,15.0,125.0,0,0,-0.03,-12.01,-1.55,-0.050,0.114,0.005,1.000,0.100,0.100,0.100,1,55.6,99.5,763,801,16,114,0
4.18,climb_cruise,445.6,445.6,34974.1,-530,-0.73,-21.78,353.27,1.75,15.0,125.0,0,0,-0.02,-12.02,-1.56,-0.051,0.114,0.005,1.000,0.100,0.100,0.100,1,55.4,99.6,763,801,16,115,0
4.20,climb_cruise,445.6,445.6,34973.9,-532,-0.74,-22.02,353.25,1.77,15.0,125.0,0,0,-0.01,-12.03,-1.56,-0.051,0.114,0.005,1.000,0.100,0.100,0.100,1,55.3,99.6,763,801,16,114,0
4.22,climb_cruise,445.6,445.6,34973.7,-535,-0.76,-22.26,353.22,1.78,15.0,125.0,0,0,0.00,-12.04,-1.57,-0.052,0.114,0.005,1.000,0.100,0.100,0.100,1,55.2,99.6,763,801,16,115,0
4.24,climb_cruise,445.6,445.6,34973.6,-537,-0.77,-22.50,353.19,1.80,15.0,125.0,0,0,0.01,-12.06,-1.58,-0.052,0.114,0.005,1.000,0.100,0.100,0.100,1,55.1,99.7,763,801,16,114,0
4.26,climb_cruise,445.6,445.6,34973.4,-540,-0.78,-22.74,353.16,1.81,15.0,125.0,0,0,0.02,-12.07,-1.59,-0.053,0.114,0.005,1.000,0.100,0.100,0.100,1,55.0,99.7,763,801,16,115,0
4.28,climb_cruise,445.5,445.5,34973.2,-542,-0.79,-22.99,353.13,1.82,15.0,125.0,0,0,0.03,-12.08,-1.60,-0.053,0.114,0.005,1.000,0.100,0.100,0.100,1,54.9,99.7,763,801,16,114,0
4.30,climb_cruise,445.5,445.5,34973.0,-545,-0.80,-23.23,353.10,1.84,15.0,125.0,0,0,0.04,-12.09,-1.61,-0.053,0.114,0.005,1.000,0.100,0.100,0.100,1,54.8,99.7,763,801,16,114,0
4.32,climb_cruise,445.5,445.5,34972.8,-547,-0.81,-23.47,353.07,1.85,15.0,125.0,0,0,0.05,-12.10,-1.62,-0.054,0.114,0.005,1.000,0.100,0.100,0.100,1,54.7,99.8,763,801,16,116,0
4.34,climb_cruise,445.5,445.5,34972.7,-550,-0.83,-23.71,353.04,1.86,15.0,125.0,0,0,0.06,-12.12,-1.63,-0.054,0.114,0.005,1.000,0.100,0.100,0.100,1,54.6,99.8,763,801,16,115,0
4.36,climb_cruise,445.5,445.5,34972.5,-552,-0.84,-23.95,353.01,1.88,15.0,125.0,0,0,0.08,-12.13,-1.64,-0.055,0.114,0.005,1.000,0.100,0.100,0.100,1,54.5,99.8,763,801,16,115,0
4.38,climb_cruise,445.5,445.5,34972.3,-554,-0.85,-24.19,352.98,1.89,15.0,125.0,0,0,0.09,-12.14,-1.65,-0.055,0.114,0.005,1.000,0.100,0.100,0.100,1,54.4,99.8,763,801,16,116,0
4.40,climb_cruise,445.4,445.4,34972.1,-557,-0.86,-24.44,352.95,1.91,15.0,125.0,0,0,0.10,-12.15,-1.66,-0.056,0.114,0.005,1.000,0.100,0.100,0.100,1,54.2,99.9,763,801,16,114,0
4.42,climb_cruise,445.4,445.4,34971.9,-559,-0.87,-24.68,352.91,1.92,15.0,125.0,0,0,0.11,-12.16,-1.67,-0.056,0.114,0.005,1.000,0.100,0.100,0.100,1,54.1,99.9,763,801,16,115,0
4.44,climb_cruise,445.4,445.4,34971.7,-562,-0.89,-24.92,352.88,1.94,15.0,125.0,0,0,0.13,-12.17,-1.68,-0.057,0.114,0.005,1.000,0.100,0.100,0.100,1,54.0,99.9,763,801,16,115,0
4.46,climb_cruise,445.4,445.4,34971.5,-564,-0.90,-25.17,352.85,1.95,15.0,125.0,0,0,0.14,-12.18,-1.69,-0.057,0.114,0.005,1.000,0.100,0.100,0.100,1,53.9,99.9,763,801,16,115,0
4.48,climb_cruise,445.4,445.4,34971.4,-567,-0.91,-25.41,352.82,1.97,15.0,125.0,0,0,0.15,-12.19,-1.70,-0.057,0.114,0.005,1.000,0.100,0.100,0.100,1,53.8,100.0,763,801,16,114,0
4.50,climb_cruise,445.4,445.4,34971.2,-569,-0.92,-25.65,352.79,1.98,15.0,125.0,0,0,0.17,-12.20,-1.71,-0.058,0.114,0.005,1.000,0.100,0.100,0.100,1,53.7,100.0,763,801,16,116,0
4.52,climb_cruise,445.3,445.3,34971.0,-572,-0.93,-25.90,352.76,1.99,15.0,125.0,0,0,0.18,-12.21,-1.72,-0.058,0.114,0.005,1.000,0.100,0.100,0.100,1,53.6,100.0,763,801,16,114,0
